year,spatial_fold,evaluation_domain,strategy,budget,seed,n_candidates,n_evaluation,n_evaluation_domain,rmse,mae,bias,median_absolute_error,p95_absolute_error,p99_absolute_error,r2,correlation
2005,0,all,spatial_coverage,5000,4,391248,96240,96240,30.98369571060225,14.23126113502038,1.272791254242765,8.879440398496257,39.131310883125344,97.5102046632641,0.48520538827951,0.7083135842790548
2005,0,spco2_le_threshold,historical_density,1000,0,391248,96240,96228,34.79501996875585,21.03757162236797,-4.233916547002233,13.743927255477727,63.79197371038365,150.15815294392607,0.3160539321753043,0.6525956651366743
2005,0,spco2_le_threshold,random,1000,0,391248,96240,96228,28.460790689870365,15.950491994112138,0.0853136654287944,9.8728119808668,47.18525929176654,111.11008272370252,0.5424046531291316,0.7366027696193089
2005,0,spco2_le_threshold,spatial_coverage,1000,0,391248,96240,96228,33.09846867159127,17.176250599114297,2.439908685964727,10.096109923728504,50.21336609636745,154.7448699165992,0.3811242304505811,0.666111903180246
2005,0,spco2_le_threshold,historical_density,1000,1,391248,96240,96228,33.34921610812892,20.336229329734756,-2.555312743680599,13.554218104836025,62.065473293146034,137.37681008697055,0.3717117511916481,0.6601177675777026
2005,0,spco2_le_threshold,random,1000,1,391248,96240,96228,26.57163859521065,15.932180176147297,-0.6012637486909689,10.493924120043316,46.90172501254102,102.1701267737721,0.6011364496171097,0.7755240327633527
2005,0,spco2_le_threshold,spatial_coverage,1000,1,391248,96240,96228,27.87883003820428,16.660543458163055,0.191985436001842,10.878658282195431,48.396355994716,107.9451472679627,0.5609269660682904,0.7491895001308914
2005,0,spco2_le_threshold,historical_density,1000,2,391248,96240,96228,35.54838694617648,20.64799866352357,-4.771937135629686,13.1860499666943,66.25140837227974,157.03770993383534,0.2861162857360305,0.6438400231474442
2005,0,spco2_le_threshold,random,1000,2,391248,96240,96228,25.507887313701005,14.667934294393808,0.7215498757716655,9.4241345837778,42.84235363475058,95.3552605950214,0.6324328792642413,0.7976837314376864
2005,0,spco2_le_threshold,spatial_coverage,1000,2,391248,96240,96228,29.161783800858764,17.172050080448876,-0.4601804071969401,10.98995391700612,49.94665277411288,110.611770659508,0.5195857857205046,0.7320936274856963
2005,0,spco2_le_threshold,historical_density,1000,3,391248,96240,96228,34.330140286419415,19.847216031402763,-4.532380591961718,12.607882995186545,63.841119971934106,145.92753478970778,0.3342076003858738,0.6711875806964229
2005,0,spco2_le_threshold,random,1000,3,391248,96240,96228,33.94948796566455,17.554297028504326,2.8109409352776287,9.985108887140768,52.59825825751792,175.88946378291817,0.3488903470909905,0.6322682482803546
2005,0,spco2_le_threshold,spatial_coverage,1000,3,391248,96240,96228,33.27394022333992,17.840641810204247,2.7529404628676475,10.919682772388851,50.52528921030569,159.91808157425743,0.3745448958490378,0.6478944852025261
2005,0,spco2_le_threshold,historical_density,1000,4,391248,96240,96228,31.754149682598463,18.787571733033765,-2.737493605894348,11.832745586468718,57.71602498062341,131.28569592828677,0.4303755108062961,0.6828791348758548
2005,0,spco2_le_threshold,random,1000,4,391248,96240,96228,27.08097991439548,15.653272375227829,0.8613266427795612,10.14395423468497,45.34377822582367,109.72293725302974,0.5856985750423593,0.7667032669646254
2005,0,spco2_le_threshold,spatial_coverage,1000,4,391248,96240,96228,27.0559230407706,15.817574749322144,1.66938671670025,10.250760969031973,46.6362346056544,110.55459463354262,0.5864648911717719,0.7674772165731355
2005,0,spco2_le_threshold,historical_density,5000,0,391248,96240,96228,30.567821324055288,17.312826914995252,-4.40869676969379,10.359535455355058,57.35439968878853,136.48685069348628,0.4721425576086655,0.7235517703293709
2005,0,spco2_le_threshold,random,5000,0,391248,96240,96228,22.805723548247517,12.432304175966358,0.2403639201850443,7.885674831346421,36.67958736756684,87.32910575878206,0.7061840366113411,0.840757225631743
2005,0,spco2_le_threshold,spatial_coverage,5000,0,391248,96240,96228,29.03057107352485,14.841266273322953,2.465648428181218,9.191315687694726,40.6766877214925,114.92370870500976,0.5238992834295426,0.7395753569686535
2005,0,spco2_le_threshold,historical_density,5000,1,391248,96240,96228,31.64520094026893,17.28977803838221,-5.092840852360619,10.123707367244576,61.43846987883549,138.64553176042213,0.4342775776768098,0.7186017374023531
2005,0,spco2_le_threshold,random,5000,1,391248,96240,96228,22.5222037611267,12.557888646931008,0.7185517021953968,8.252865969242833,35.12753972398454,82.43860591600406,0.7134440414762613,0.8470078352740107
2005,0,spco2_le_threshold,spatial_coverage,5000,1,391248,96240,96228,23.29558697922666,12.97400178485024,0.3025388974864798,8.386195970312173,37.18785897866393,85.44434290433897,0.693426231365691,0.8329283191526334
2005,0,spco2_le_threshold,historical_density,5000,2,391248,96240,96228,31.221337482977443,17.30476518861701,-4.298371002245512,10.461545181202496,56.83809422224584,132.63258695238983,0.4493309291133047,0.7153765840434656
2005,0,spco2_le_threshold,random,5000,2,391248,96240,96228,22.74939530941174,12.577328156783189,0.1483500211330845,8.06797490760971,36.41863477303272,85.07355552560624,0.7076336461355202,0.8424305839424249
2005,0,spco2_le_threshold,spatial_coverage,5000,2,391248,96240,96228,26.992107045425094,13.706980663998916,0.8447228106589859,8.754810581233897,36.85591943132047,96.96800209441922,0.5884133762932631,0.770342007014333
2005,0,spco2_le_threshold,historical_density,5000,3,391248,96240,96228,31.494964730095543,17.35923325321913,-4.096266197688832,10.516703071983102,56.685403553326886,143.90443064362353,0.4396363834133486,0.7132411870125045
2005,0,spco2_le_threshold,random,5000,3,391248,96240,96228,24.501170661770963,13.377788267927285,1.1219052243302587,8.607623154151497,37.29764226960782,103.02607927042273,0.6608737967884999,0.8134070297517058
2005,0,spco2_le_threshold,spatial_coverage,5000,3,391248,96240,96228,30.4746856762654,14.521856146803508,1.1272131923591522,9.04404897303823,39.84084119133855,104.70638359414782,0.4753542650513918,0.7208401471805804
2005,0,spco2_le_threshold,historical_density,5000,4,391248,96240,96228,31.49257226971094,17.709260236129396,-5.089045273737324,10.78854269066548,58.39384053955059,134.72950695233683,0.4397215142807844,0.7134058552314073
2005,0,spco2_le_threshold,random,5000,4,391248,96240,96228,22.642657372814785,12.509851211138486,0.9292652612960728,7.910303515619404,37.2092379831556,83.76109793144724,0.7103707186427666,0.8436576683687957
2005,0,spco2_le_threshold,spatial_coverage,5000,4,391248,96240,96228,29.594807272900518,14.13318986245591,1.3727959414960058,8.877348795392805,39.106832997584725,96.53911592529067,0.5052125116812923,0.7235956857609118
2005,1,all,historical_density,1000,0,393456,94032,94032,31.358968059447143,18.208551111354502,-2.4327857418890897,11.4284420177041,55.81506671486647,138.1069793500537,0.2902916623641872,0.6651498660778801
2005,1,all,random,1000,0,393456,94032,94032,21.58118303083314,13.645945725381075,-0.0081712883463433,9.306394093333807,40.241323547158494,83.21835408395516,0.6638703077610111,0.8152199544626577
2005,1,all,spatial_coverage,1000,0,393456,94032,94032,26.31422475378862,14.862457115903212,-0.3330916517045152,9.774807579096574,41.189165909179,96.2104074011993,0.5002675613502074,0.7342117528149984
2005,1,all,historical_density,1000,1,393456,94032,94032,29.606655435184507,18.36113195933103,-1.3479771754789394,11.8695179041612,56.57872250099759,107.89923718246592,0.3673914161698454,0.6768457867978355
2005,1,all,random,1000,1,393456,94032,94032,24.31319762684192,14.285820014658258,-0.0353286920170943,9.188989494181214,40.596584400126886,108.61472763112371,0.5733806573248006,0.7659869953456748
2005,1,all,spatial_coverage,1000,1,393456,94032,94032,34.80445026992648,17.296780808609707,4.037353812545394,10.516756642071698,52.500763352681055,120.3017859403671,0.1257695304103697,0.6237564961332019
2005,1,all,historical_density,1000,2,393456,94032,94032,29.36189605200457,17.96049639640606,-0.3657410752619165,11.72415772023666,54.512359911359766,112.2508138635749,0.3778077812198162,0.6922577309210898
2005,1,all,random,1000,2,393456,94032,94032,21.927644236753544,13.423140575272168,-0.4153188869872821,9.070805155798467,37.27657322103485,86.37724298040823,0.6529913229095343,0.8109103371992153
2005,1,all,spatial_coverage,1000,2,393456,94032,94032,30.81923843850479,15.93944140683042,1.2011732134877628,9.709805078806257,46.26307192993768,127.58797232402128,0.3145114776106202,0.6801355191800292
2005,1,all,historical_density,1000,3,393456,94032,94032,30.38404769048257,18.067028322685665,-2.138366107120829,11.32714060530438,57.104568731351854,113.58715939113978,0.3337340177567148,0.66195587596207
2005,1,all,random,1000,3,393456,94032,94032,20.900512324786707,13.364178050048366,0.9063463874381974,8.939988034986754,39.80046318593055,76.228483764005,0.6847390023057327,0.8282512198431076
2005,1,all,spatial_coverage,1000,3,393456,94032,94032,23.677313927575216,14.78133436331262,-0.0824626997285892,10.010571565188712,43.17499212791272,88.42855598739344,0.5954043152651027,0.7761673767707512
2005,1,all,historical_density,1000,4,393456,94032,94032,32.49935082968643,18.87851041368419,-4.255003742085324,12.005785140855949,56.04486757310706,123.27973147436076,0.2377353953861563,0.6535192529964092
2005,1,all,random,1000,4,393456,94032,94032,23.33304693826297,14.07361131687523,-0.3754166357318335,9.239626890045486,41.30586717646408,96.57560545623284,0.6070843826504507,0.7840633118570386
2005,1,all,spatial_coverage,1000,4,393456,94032,94032,21.988799912695143,13.956883949687748,1.5818732899597971,9.728373360716688,39.77276380991495,76.51875912194653,0.6510530259202276,0.8109582678703153
2005,1,all,historical_density,5000,0,393456,94032,94032,28.85505236050001,16.169782000141634,-3.826369438506239,9.580356555166048,54.04146684206904,120.85337617653497,0.3991028900658449,0.7189578685280705
2005,1,all,random,5000,0,393456,94032,94032,18.262849332553827,11.266812328550149,0.1800617215882867,7.585633724466902,33.10513052178215,68.18040403661176,0.7592903761297014,0.8717547894739364
2005,1,all,spatial_coverage,5000,0,393456,94032,94032,20.552584669073525,12.257668637921398,1.2249371486395868,8.306954954942455,35.09984301848455,78.49557650781801,0.6951478418851544,0.8369579673890015
2005,1,all,historical_density,5000,1,393456,94032,94032,29.175751383494696,16.52928806180967,-3.0637442501621983,9.944332332384365,55.574503435994544,115.75808108710886,0.3856717584664595,0.7107204322705408
2005,1,all,random,5000,1,393456,94032,94032,17.567730112450413,10.802403808075226,0.2272161648116623,7.356037288431793,31.13521973012653,64.38113198262847,0.7772654014287913,0.8816611091285101
2005,1,all,spatial_coverage,5000,1,393456,94032,94032,23.558316571866094,12.525889915045902,2.182814315173604,8.431188423699183,34.57215011793222,73.07004099895636,0.5994609266889503,0.7959212359163398
2005,1,all,historical_density,5000,2,393456,94032,94032,26.326615341610196,15.17899937731426,-2.976709662911868,9.136408055959151,51.5241298874405,103.86323016474272,0.4997968321886332,0.7525093031868046
2005,1,all,random,5000,2,393456,94032,94032,18.74905316708779,11.277958259925157,-0.1278982069721887,7.5174958427598995,32.73014476877095,70.2779384206291,0.7463031569228196,0.864352811132871
2005,1,all,spatial_coverage,5000,2,393456,94032,94032,21.49587419582579,12.670657407941604,1.0392299398746516,8.513437695531309,35.617031760518444,82.0046174723326,0.6665224476052194,0.8234325688310414
2005,1,all,historical_density,5000,3,393456,94032,94032,30.265851095468975,16.349416407642245,-3.945695072467653,9.163522284388849,58.43400067338985,132.18941494733858,0.3389076008402526,0.7016275184524243
2005,1,all,random,5000,3,393456,94032,94032,19.753925564949675,11.67585254601488,0.3828748370038687,7.677633160123577,34.396204580532014,81.56326338029562,0.7183801857292149,0.8480119056673452
2005,1,all,spatial_coverage,5000,3,393456,94032,94032,22.818275577332265,12.860555588016544,1.7082127460337286,8.645731231530476,35.99090646542053,79.56918972289971,0.6242300703757272,0.8032056147303975
2005,1,all,historical_density,5000,4,393456,94032,94032,28.09018102975966,16.00469124612321,-3.026236500017957,9.667203615324212,53.15908587310971,105.76895180893516,0.4305370705101109,0.7270023601940043
2005,1,all,random,5000,4,393456,94032,94032,19.30152798223993,11.585495430053932,0.1621150567656138,7.601244268154176,33.47287803345201,83.9852249174949,0.7311315996378125,0.8578314764295908
2005,1,all,spatial_coverage,5000,4,393456,94032,94032,19.41408668826115,12.13735169367251,1.17034638362765,8.435497882234586,34.63340679993687,67.88410344822321,0.7279865925224016,0.8541835367790134
2005,1,spco2_le_threshold,historical_density,1000,0,393456,94032,94032,31.358968059447143,18.208551111354502,-2.4327857418890897,11.4284420177041,55.81506671486647,138.1069793500537,0.2902916623641872,0.6651498660778801
2005,1,spco2_le_threshold,random,1000,0,393456,94032,94032,21.58118303083314,13.645945725381075,-0.0081712883463433,9.306394093333807,40.241323547158494,83.21835408395516,0.6638703077610111,0.8152199544626577
2005,1,spco2_le_threshold,spatial_coverage,1000,0,393456,94032,94032,26.31422475378862,14.862457115903212,-0.3330916517045152,9.774807579096574,41.189165909179,96.2104074011993,0.5002675613502074,0.7342117528149984
2005,1,spco2_le_threshold,historical_density,1000,1,393456,94032,94032,29.606655435184507,18.36113195933103,-1.3479771754789394,11.8695179041612,56.57872250099759,107.89923718246592,0.3673914161698454,0.6768457867978355
2005,1,spco2_le_threshold,random,1000,1,393456,94032,94032,24.31319762684192,14.285820014658258,-0.0353286920170943,9.188989494181214,40.596584400126886,108.61472763112371,0.5733806573248006,0.7659869953456748
2005,1,spco2_le_threshold,spatial_coverage,1000,1,393456,94032,94032,34.80445026992648,17.296780808609707,4.037353812545394,10.516756642071698,52.500763352681055,120.3017859403671,0.1257695304103697,0.6237564961332019
2005,1,spco2_le_threshold,historical_density,1000,2,393456,94032,94032,29.36189605200457,17.96049639640606,-0.3657410752619165,11.72415772023666,54.512359911359766,112.2508138635749,0.3778077812198162,0.6922577309210898
2005,1,spco2_le_threshold,random,1000,2,393456,94032,94032,21.927644236753544,13.423140575272168,-0.4153188869872821,9.070805155798467,37.27657322103485,86.37724298040823,0.6529913229095343,0.8109103371992153
2005,1,spco2_le_threshold,spatial_coverage,1000,2,393456,94032,94032,30.81923843850479,15.93944140683042,1.2011732134877628,9.709805078806257,46.26307192993768,127.58797232402128,0.3145114776106202,0.6801355191800292
2005,1,spco2_le_threshold,historical_density,1000,3,393456,94032,94032,30.38404769048257,18.067028322685665,-2.138366107120829,11.32714060530438,57.104568731351854,113.58715939113978,0.3337340177567148,0.66195587596207
2005,1,spco2_le_threshold,random,1000,3,393456,94032,94032,20.900512324786707,13.364178050048366,0.9063463874381974,8.939988034986754,39.80046318593055,76.228483764005,0.6847390023057327,0.8282512198431076
2005,1,spco2_le_threshold,spatial_coverage,1000,3,393456,94032,94032,23.677313927575216,14.78133436331262,-0.0824626997285892,10.010571565188712,43.17499212791272,88.42855598739344,0.5954043152651027,0.7761673767707512
2005,1,spco2_le_threshold,historical_density,1000,4,393456,94032,94032,32.49935082968643,18.87851041368419,-4.255003742085324,12.005785140855949,56.04486757310706,123.27973147436076,0.2377353953861563,0.6535192529964092
2005,1,spco2_le_threshold,random,1000,4,393456,94032,94032,23.33304693826297,14.07361131687523,-0.3754166357318335,9.239626890045486,41.30586717646408,96.57560545623284,0.6070843826504507,0.7840633118570386
2005,1,spco2_le_threshold,spatial_coverage,1000,4,393456,94032,94032,21.988799912695143,13.956883949687748,1.5818732899597971,9.728373360716688,39.77276380991495,76.51875912194653,0.6510530259202276,0.8109582678703153
2005,1,spco2_le_threshold,historical_density,5000,0,393456,94032,94032,28.85505236050001,16.169782000141634,-3.826369438506239,9.580356555166048,54.04146684206904,120.85337617653497,0.3991028900658449,0.7189578685280705
2005,1,spco2_le_threshold,random,5000,0,393456,94032,94032,18.262849332553827,11.266812328550149,0.1800617215882867,7.585633724466902,33.10513052178215,68.18040403661176,0.7592903761297014,0.8717547894739364
2005,1,spco2_le_threshold,spatial_coverage,5000,0,393456,94032,94032,20.552584669073525,12.257668637921398,1.2249371486395868,8.306954954942455,35.09984301848455,78.49557650781801,0.6951478418851544,0.8369579673890015
2005,1,spco2_le_threshold,historical_density,5000,1,393456,94032,94032,29.175751383494696,16.52928806180967,-3.0637442501621983,9.944332332384365,55.574503435994544,115.75808108710886,0.3856717584664595,0.7107204322705408
2005,1,spco2_le_threshold,random,5000,1,393456,94032,94032,17.567730112450413,10.802403808075226,0.2272161648116623,7.356037288431793,31.13521973012653,64.38113198262847,0.7772654014287913,0.8816611091285101
2005,1,spco2_le_threshold,spatial_coverage,5000,1,393456,94032,94032,23.558316571866094,12.525889915045902,2.182814315173604,8.431188423699183,34.57215011793222,73.07004099895636,0.5994609266889503,0.7959212359163398
2005,1,spco2_le_threshold,historical_density,5000,2,393456,94032,94032,26.326615341610196,15.17899937731426,-2.976709662911868,9.136408055959151,51.5241298874405,103.86323016474272,0.4997968321886332,0.7525093031868046
2005,1,spco2_le_threshold,random,5000,2,393456,94032,94032,18.74905316708779,11.277958259925157,-0.1278982069721887,7.5174958427598995,32.73014476877095,70.2779384206291,0.7463031569228196,0.864352811132871
2005,1,spco2_le_threshold,spatial_coverage,5000,2,393456,94032,94032,21.49587419582579,12.670657407941604,1.0392299398746516,8.513437695531309,35.617031760518444,82.0046174723326,0.6665224476052194,0.8234325688310414
2005,1,spco2_le_threshold,historical_density,5000,3,393456,94032,94032,30.265851095468975,16.349416407642245,-3.945695072467653,9.163522284388849,58.43400067338985,132.18941494733858,0.3389076008402526,0.7016275184524243
2005,1,spco2_le_threshold,random,5000,3,393456,94032,94032,19.753925564949675,11.67585254601488,0.3828748370038687,7.677633160123577,34.396204580532014,81.56326338029562,0.7183801857292149,0.8480119056673452
2005,1,spco2_le_threshold,spatial_coverage,5000,3,393456,94032,94032,22.818275577332265,12.860555588016544,1.7082127460337286,8.645731231530476,35.99090646542053,79.56918972289971,0.6242300703757272,0.8032056147303975
2005,1,spco2_le_threshold,historical_density,5000,4,393456,94032,94032,28.09018102975966,16.00469124612321,-3.026236500017957,9.667203615324212,53.15908587310971,105.76895180893516,0.4305370705101109,0.7270023601940043
2005,1,spco2_le_threshold,random,5000,4,393456,94032,94032,19.30152798223993,11.585495430053932,0.1621150567656138,7.601244268154176,33.47287803345201,83.9852249174949,0.7311315996378125,0.8578314764295908
2005,1,spco2_le_threshold,spatial_coverage,5000,4,393456,94032,94032,19.41408668826115,12.13735169367251,1.17034638362765,8.435497882234586,34.63340679993687,67.88410344822321,0.7279865925224016,0.8541835367790134
2005,2,all,historical_density,1000,0,389736,97752,97752,44.20622613404264,21.41827492155761,0.8799137623254448,13.828259669889462,56.7700294120699,158.78155569130968,0.2119328828598771,0.5124769588968607
2005,2,all,random,1000,0,389736,97752,97752,58.5467887342583,23.395170763150144,5.858463537454714,11.092554667988992,70.18565001924195,331.83810963042873,-0.382300556953719,0.3434226401957521
2005,2,all,spatial_coverage,1000,0,389736,97752,97752,35.55210514814679,16.34220920901239,-1.1386339533805383,10.850069927319396,45.98204134729745,83.39768018273126,0.4902855237273601,0.7007611558132404
2005,2,all,historical_density,1000,1,389736,97752,97752,43.37616842217199,20.26734857396412,-2.0928496725572496,12.789016368714812,59.34419467612017,156.08545258697586,0.2412500112098016,0.5319646904123438
2005,2,all,random,1000,1,389736,97752,97752,35.732307533080736,15.869550779133965,-0.8756601135426192,10.235692416658368,45.13032619046252,100.47176148990764,0.4851052651937041,0.6970432914688114
2005,2,all,spatial_coverage,1000,1,389736,97752,97752,35.393001174045686,16.807630228208705,1.132612150323694,11.355006272019269,46.55918079530071,94.57691125723672,0.4948374979717364,0.7038398416740057
2005,2,all,historical_density,1000,2,389736,97752,97752,43.31882855115924,21.495401228027585,-2.8357712940986217,13.860779655497907,66.18718449856233,139.50338109360692,0.2432547005083977,0.5632592610352719
2005,2,all,random,1000,2,389736,97752,97752,38.72605785892589,16.35313961813568,-0.0352986532199804,10.112058175566917,41.485400894407896,145.38788228156082,0.3952123632980314,0.6290006125212286
2005,2,all,spatial_coverage,1000,2,389736,97752,97752,39.90977692466006,18.76427060128025,0.9723057447031972,11.267092988284304,52.43919064191645,144.7099909095446,0.3576748526122865,0.6225981467212273
2005,2,all,historical_density,1000,3,389736,97752,97752,47.14223328194945,22.53814244954456,-5.501743851683558,12.854832613492365,77.61055001747135,158.66859643822878,0.1037758758764628,0.5255822265712745
2005,2,all,random,1000,3,389736,97752,97752,37.89382812183092,16.32030584859629,-0.1901307134076234,9.65018597432487,46.77620021807313,147.225677484207,0.4209270392496153,0.6488092169005522
2005,2,all,spatial_coverage,1000,3,389736,97752,97752,36.567023106178326,15.97318701087231,-0.9059344407624011,10.35899193979992,45.10116340267637,95.20157931268696,0.4607681489064301,0.680989421647626
2005,2,all,historical_density,1000,4,389736,97752,97752,43.57860566271387,21.40756536304776,-3.668739864029889,14.02422486065143,65.23917452303016,132.63531573697716,0.234151289279103,0.5507138399417241
2005,2,all,random,1000,4,389736,97752,97752,38.08371524331536,16.79079345294648,-0.7165464587108926,10.455337991959055,49.08227445173442,106.81377103710196,0.4151089941592897,0.6458553858111996
2005,2,all,spatial_coverage,1000,4,389736,97752,97752,36.4921010501291,16.86093102209171,-2.617475753568016,10.510656767557748,50.45547854979028,103.92494406158384,0.4629755460342293,0.6830125819993875
2005,2,all,historical_density,5000,0,389736,97752,97752,41.79904990737493,18.833033588148165,-5.564484592785844,10.909076556029987,63.819510095146086,137.01490948398407,0.2954218915271706,0.6016718106417085
2005,2,all,random,5000,0,389736,97752,97752,33.59133631078844,13.676398714826158,0.614716304130988,8.346390669256579,36.4052191938213,105.71043509135988,0.5449586253687477,0.7384488860833557
2005,2,all,spatial_coverage,5000,0,389736,97752,97752,30.841023280865446,13.045778812007814,-0.7041360157508187,8.618199431046492,35.19923242255069,74.1282787142162,0.6164218299304631,0.7852784720178062
2005,2,all,historical_density,5000,1,389736,97752,97752,43.25136952309931,19.486268312719123,-5.632955939364937,10.783474808641811,72.86374201229155,154.8915280816806,0.2456097759051554,0.576932324296894
2005,2,all,random,5000,1,389736,97752,97752,32.39273847984117,12.797159840276432,-0.4200868310564753,8.480769259559139,33.15267353731014,76.99062172736879,0.5768526219668267,0.7609335041881818
2005,2,all,spatial_coverage,5000,1,389736,97752,97752,34.17110379348102,14.154831473028096,-0.0530704322137001,8.958220180403288,36.93162516341568,100.71822385864571,0.5291155599849626,0.7295533152144357
2005,2,all,historical_density,5000,2,389736,97752,97752,39.53259084608516,17.46878398647523,-4.707473687004515,10.99354736840121,52.93666118097128,113.06998877260786,0.3697586701667598,0.6369991938351769
2005,2,all,random,5000,2,389736,97752,97752,33.80579173729827,13.246010447895827,-0.4228216982783476,8.477086255178165,36.0748712063393,80.68763135927259,0.5391298844050636,0.7343542258486171
