year,evaluation_domain,budget,comparison,metric,n_seeds,mean_difference,sd_difference,seed_bootstrap_low,seed_bootstrap_high,fraction_difference_below_zero
2005,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,20,0.694073403049947,0.4804844653344342,0.49975977394223525,0.907198424024827,0.0
2005,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,20,2.378189333147942,5.840161876978424,-0.14280530864910956,4.854778020552526,0.35
2005,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,20,2.1240302888590366,23.728709891801586,-7.932062226608539,12.392755718186962,0.5
2005,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,20,0.8167689084764087,5.894263596591352,-1.7662922546444593,3.3524475831329905,0.55
2005,spco2_le_threshold,2500,historical_density_minus_random,mae,20,5.065827089873058,1.3895508543733217,4.4317409544279895,5.617108754931143,0.0
2005,spco2_le_threshold,2500,historical_density_minus_random,median_absolute_error,20,2.315989128272669,0.49048621021189115,2.0976104620901443,2.5199454641786483,0.0
2005,spco2_le_threshold,2500,historical_density_minus_random,p95_absolute_error,20,24.177608227747875,6.038691689293649,21.622727320175073,26.72972722849152,0.0
2005,spco2_le_threshold,2500,historical_density_minus_random,p99_absolute_error,20,42.55348849139752,22.923576798898214,32.047367623430155,51.289017030248246,0.1
2005,spco2_le_threshold,2500,historical_density_minus_random,rmse,20,8.480142849955469,5.213019301052871,6.086766301502949,10.452955447382521,0.15
2005,spco2_le_threshold,2500,spatial_coverage_minus_random,mae,20,0.35388255780078276,1.1356447492654558,-0.17136433215919009,0.796879846146657,0.2
2005,spco2_le_threshold,2500,spatial_coverage_minus_random,median_absolute_error,20,0.6287447983128601,0.32443292276890384,0.48289356140949563,0.7612604437813669,0.05
2005,spco2_le_threshold,2500,spatial_coverage_minus_random,p95_absolute_error,20,0.4231572431302508,2.7412348416590526,-0.8094795910054733,1.5238099418795337,0.35
2005,spco2_le_threshold,2500,spatial_coverage_minus_random,p99_absolute_error,20,-9.816165896154933,21.875439580287228,-20.152647626556668,-1.5002215435055402,0.7
2005,spco2_le_threshold,2500,spatial_coverage_minus_random,rmse,20,-0.6076251449956763,5.3442818568147565,-3.02138646407207,1.581741535222072,0.6
2005,spco2_le_threshold,5000,historical_density_minus_random,mae,20,5.240660272424153,0.8034299557447517,4.873795701205606,5.558329060516177,0.0
2005,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,20,1.9298949233504346,0.27584677202640373,1.806371483162765,2.045419651765599,0.0
2005,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,20,26.366701322767348,3.629649165655439,24.721964019373488,27.86013255275027,0.0
2005,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,20,51.492424540068384,11.542154618659366,46.332957923119636,56.24837647060199,0.0
2005,spco2_le_threshold,5000,historical_density_minus_random,rmse,20,9.676914627306616,3.653942389221016,8.033835893174887,11.099440525728651,0.0
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,20,0.48325377218907406,0.6655574602122446,0.19703975578231217,0.7571921186742485,0.25
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,20,0.6374990977493254,0.21224382640453215,0.5483371596186924,0.7264108301262543,0.0
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,20,1.1845736954305521,1.3797392040234622,0.5741929978384898,1.7545382331725614,0.25
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,20,-5.558209365492769,9.128171630996741,-9.705367288596305,-1.761884852646353,0.75
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,20,-0.5890047860769639,3.6137765188517794,-2.19405969061221,0.8645156602347305,0.5
2010,all,500,historical_density_minus_random,mae,20,4.464213375778476,1.1265345970216598,3.9423503525328623,4.906814919527565,0.0
2010,all,500,historical_density_minus_random,median_absolute_error,20,2.7786270531050334,0.7257565838124039,2.4620730858560025,3.0823955258671814,0.0
2010,all,500,historical_density_minus_random,p95_absolute_error,20,17.42173747826197,9.26585643578717,13.561375326566568,21.491264093417726,0.05
2010,all,500,historical_density_minus_random,p99_absolute_error,20,22.575438124845924,22.20150750416238,12.553618435747019,31.890538684072563,0.1
2010,all,500,historical_density_minus_random,rmse,20,6.8006234375598,2.3865784484353405,5.7633199084867055,7.79599180815251,0.0
2010,all,500,spatial_coverage_minus_random,mae,20,0.9913454778913733,2.0197414794408397,0.2447566477401752,1.9863868911405278,0.3
2010,all,500,spatial_coverage_minus_random,median_absolute_error,20,0.9430404435033708,0.7801878899050612,0.6270103516875724,1.2879357548576773,0.05
2010,all,500,spatial_coverage_minus_random,p95_absolute_error,20,2.4809226485460343,8.673813182580778,-0.6747666341317085,6.586716984306681,0.35
2010,all,500,spatial_coverage_minus_random,p99_absolute_error,20,0.7461556194311647,30.635558363790942,-11.61380525721941,14.602238783870117,0.65
2010,all,500,spatial_coverage_minus_random,rmse,20,0.7852282508397375,4.699818674562812,-0.8440270586429347,3.102210017213127,0.5
2010,all,1000,historical_density_minus_random,mae,20,4.651291748747721,1.006950010586501,4.221166141736722,5.091080552662047,0.0
2010,all,1000,historical_density_minus_random,median_absolute_error,20,2.6399975244314398,0.5704961034901598,2.400325046952493,2.878872250406217,0.0
2010,all,1000,historical_density_minus_random,p95_absolute_error,20,17.904497523256815,5.640366366211669,15.580357085581985,20.277138647412183,0.0
2010,all,1000,historical_density_minus_random,p99_absolute_error,20,34.654256547086064,19.810886385756827,26.369086901978196,43.31508138652618,0.0
2010,all,1000,historical_density_minus_random,rmse,20,7.345530948858401,2.2338599156259624,6.415295165475073,8.343424777829355,0.0
2010,all,1000,spatial_coverage_minus_random,mae,20,0.6434473262969143,1.456183196012927,0.04851749268263358,1.306189753883317,0.35
2010,all,1000,spatial_coverage_minus_random,median_absolute_error,20,0.6775357983965875,0.47799528512618555,0.4704802477999801,0.8801492580136767,0.1
2010,all,1000,spatial_coverage_minus_random,p95_absolute_error,20,1.714001211213692,5.089993443661271,-0.3723759115588839,3.9563643638512898,0.35
2010,all,1000,spatial_coverage_minus_random,p99_absolute_error,20,0.4571726507024948,23.657332646117847,-8.552252463803557,11.125662717104195,0.55
2010,all,1000,spatial_coverage_minus_random,rmse,20,0.06760707135387341,3.331527162462533,-1.2426201072176017,1.5633200842111237,0.6
2010,all,2500,historical_density_minus_random,mae,20,5.271885085214231,0.9663913581775715,4.856775353883146,5.680507430036038,0.0
2010,all,2500,historical_density_minus_random,median_absolute_error,20,2.2950493581455733,0.3660206439348729,2.1397390242556558,2.4500045643861244,0.0
2010,all,2500,historical_density_minus_random,p95_absolute_error,20,23.430688085486327,6.396352524434496,20.852175282042722,26.39572670023482,0.0
2010,all,2500,historical_density_minus_random,p99_absolute_error,20,50.97163486307778,18.384814417070526,43.07170344098038,58.92001082985834,0.0
2010,all,2500,historical_density_minus_random,rmse,20,8.68337961055928,2.3403191625641693,7.6437709928964015,9.630014979035455,0.0
2010,all,2500,spatial_coverage_minus_random,mae,20,0.3994905429945962,0.7666736367205296,0.05954121647452596,0.708959450123953,0.15
2010,all,2500,spatial_coverage_minus_random,median_absolute_error,20,0.6714289662428982,0.2922209245122332,0.544690284971904,0.7935691775769099,0.0
2010,all,2500,spatial_coverage_minus_random,p95_absolute_error,20,0.5564292385385443,2.111297349067451,-0.3762556595692268,1.4158296238088022,0.25
2010,all,2500,spatial_coverage_minus_random,p99_absolute_error,20,-6.026410606581504,11.178908986676431,-10.955475010639596,-1.4992995943883396,0.7
2010,all,2500,spatial_coverage_minus_random,rmse,20,-1.1375624624084457,2.0256385311596663,-2.056035711938612,-0.3288301270577298,0.7
2010,all,5000,historical_density_minus_random,mae,20,5.3541037187762885,0.720419829235288,5.05559461807743,5.67002169459831,0.0
2010,all,5000,historical_density_minus_random,median_absolute_error,20,1.9336182790139886,0.26158692802670946,1.8230549681874773,2.0412199944577374,0.0
2010,all,5000,historical_density_minus_random,p95_absolute_error,20,23.57146512867399,5.423098754272229,21.425211077687592,26.053926405490685,0.0
2010,all,5000,historical_density_minus_random,p99_absolute_error,20,69.15361356471271,15.177571002286031,62.288693813144164,75.12888227691879,0.0
2010,all,5000,historical_density_minus_random,rmse,20,9.83862239317028,1.6815657571002411,9.13135119373878,10.573180433717104,0.0
2010,all,5000,spatial_coverage_minus_random,mae,20,0.5633124140251794,0.5933297592351118,0.3025865601816851,0.814276216805836,0.25
2010,all,5000,spatial_coverage_minus_random,median_absolute_error,20,0.7469288717317497,0.28440921586019213,0.6237008127311173,0.8694628146043708,0.0
2010,all,5000,spatial_coverage_minus_random,p95_absolute_error,20,0.9291147441423725,1.4615344512807826,0.2920668328003585,1.5512041440328106,0.25
2010,all,5000,spatial_coverage_minus_random,p99_absolute_error,20,-5.024984592816144,7.377475372294139,-8.26533647342968,-1.9351194308048125,0.75
2010,all,5000,spatial_coverage_minus_random,rmse,20,-1.153038081379099,1.395811781309491,-1.7666346390586973,-0.5695791758023069,0.8
2010,spco2_le_threshold,500,historical_density_minus_random,mae,20,4.450744691027855,1.1282330447361675,3.931886802097562,4.901115144846652,0.0
2010,spco2_le_threshold,500,historical_density_minus_random,median_absolute_error,20,2.77811648683695,0.7258475706883244,2.4613462864379203,3.0727541606635063,0.0
2010,spco2_le_threshold,500,historical_density_minus_random,p95_absolute_error,20,17.381968354568347,9.221113225668457,13.451687355607787,21.46909899265594,0.05
2010,spco2_le_threshold,500,historical_density_minus_random,p99_absolute_error,20,22.695665143289528,22.072125158458167,12.951994615198682,32.117955088898775,0.05
2010,spco2_le_threshold,500,historical_density_minus_random,rmse,20,7.402717146910041,2.8503064664403523,6.147921736096481,8.603186355264134,0.05
2010,spco2_le_threshold,500,spatial_coverage_minus_random,mae,20,0.9943625146802914,2.0249843025548437,0.2507691784537451,1.973018511241279,0.3
2010,spco2_le_threshold,500,spatial_coverage_minus_random,median_absolute_error,20,0.9427995733687823,0.7799054638120594,0.6230714967549187,1.2886067192285566,0.05
2010,spco2_le_threshold,500,spatial_coverage_minus_random,p95_absolute_error,20,2.46969105311661,8.649575083035101,-0.6843183452627688,6.57295623602969,0.35
2010,spco2_le_threshold,500,spatial_coverage_minus_random,p99_absolute_error,20,0.7927955118921751,30.28882846678261,-11.127465154896633,14.415040861785634,0.6
2010,spco2_le_threshold,500,spatial_coverage_minus_random,rmse,20,1.034728147156974,5.614710150364306,-0.9743524768024359,3.7988424720855716,0.45
2010,spco2_le_threshold,1000,historical_density_minus_random,mae,20,4.63511027352666,1.008583311350468,4.2113164303245005,5.066582327469797,0.0
2010,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,20,2.6391265876949204,0.5703637786974425,2.394117410897333,2.879911104521316,0.0
2010,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,20,17.86765017891612,5.635714518907544,15.467104064359582,20.27503520786489,0.0
2010,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,20,34.50762451207619,19.755419407612038,26.33990779851174,43.352926716798336,0.0
2010,spco2_le_threshold,1000,historical_density_minus_random,rmse,20,8.074656019280418,2.785048459469726,6.902982929806927,9.271677702101753,0.0
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,20,0.6460935017371606,1.4665004300871884,0.04832999717587952,1.3105488386584097,0.35
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,20,0.6771747321772807,0.4777837655895753,0.4703401566312226,0.8821694197489764,0.1
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,20,1.7133800040624407,5.059750484449179,-0.36663611803398855,3.9148504291749577,0.35
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,20,0.5272896329742132,23.273107582769548,-8.655376002832279,11.618147228820785,0.6
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,20,0.2278577107778263,4.595388092208067,-1.6314045863488447,2.330340038671826,0.6
2010,spco2_le_threshold,2500,historical_density_minus_random,mae,20,5.2561781527677685,0.969173377395292,4.822876859450365,5.655529914342544,0.0
2010,spco2_le_threshold,2500,historical_density_minus_random,median_absolute_error,20,2.294689451170254,0.3660727644434319,2.13494796625268,2.4486990454113906,0.0
2010,spco2_le_threshold,2500,historical_density_minus_random,p95_absolute_error,20,23.363444810809334,6.366073883761539,20.843242683160256,26.274009646820133,0.0
2010,spco2_le_threshold,2500,historical_density_minus_random,p99_absolute_error,20,50.93867637083434,18.49310513827181,42.87003171909599,58.80821584471822,0.0
2010,spco2_le_threshold,2500,historical_density_minus_random,rmse,20,9.994374606939447,3.1001943220574777,8.623683182204081,11.243028100915458,0.0
2010,spco2_le_threshold,2500,spatial_coverage_minus_random,mae,20,0.4098753436378867,0.7743344396505191,0.06115665115669393,0.730052565081826,0.15
2010,spco2_le_threshold,2500,spatial_coverage_minus_random,median_absolute_error,20,0.6709023773004134,0.292088555319515,0.5464864396617539,0.7973375980370396,0.0
2010,spco2_le_threshold,2500,spatial_coverage_minus_random,p95_absolute_error,20,0.5620407120080593,2.108336205417059,-0.38061428769289796,1.4190528085436507,0.25
2010,spco2_le_threshold,2500,spatial_coverage_minus_random,p99_absolute_error,20,-5.8736313696114735,11.067848941915742,-10.873821033508486,-1.4493742813783201,0.7
2010,spco2_le_threshold,2500,spatial_coverage_minus_random,rmse,20,-0.6308826257159568,3.1694746582238036,-2.0414428497625114,0.6464508981752696,0.65
2010,spco2_le_threshold,5000,historical_density_minus_random,mae,20,5.337661813993369,0.723267522365736,5.0408800868971815,5.660918456264316,0.0
2010,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,20,1.9328432955100907,0.2614629380866008,1.8220612109483543,2.0444480327754593,0.0
2010,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,20,23.509063808625104,5.389269233184209,21.426169525092547,25.98443348167648,0.0
2010,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,20,68.6729558090158,15.085886009201047,61.658881807387964,74.73315454319412,0.0
2010,spco2_le_threshold,5000,historical_density_minus_random,rmse,20,11.519017799094595,2.2797927070107287,10.525608469540117,12.49442005257006,0.0
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,20,0.5808891345249683,0.600050263665018,0.32055952314712577,0.8369445556183778,0.25
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,20,0.74668742464724,0.28444942775921633,0.6262169778878609,0.8689729864124953,0.0
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,20,0.9369510989314108,1.459736743864028,0.32264477592123153,1.554039783201912,0.25
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,20,-4.9859989922344194,7.168902045689835,-8.195333897349375,-2.009547491780294,0.75
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,20,-0.1514221536357022,2.343918717215113,-1.1725224710883257,0.8149398732239874,0.5
2014,all,500,historical_density_minus_random,mae,20,4.758668312837969,1.1990623525860122,4.2091260966801665,5.24389897695154,0.0
2014,all,500,historical_density_minus_random,median_absolute_error,20,3.0922560317407957,0.7683847128433274,2.761770294881065,3.4304765992016626,0.0
2014,all,500,historical_density_minus_random,p95_absolute_error,20,17.923347162254515,7.122943094611117,14.859268375365906,20.884967790203817,0.05
2014,all,500,historical_density_minus_random,p99_absolute_error,20,26.114409043350776,20.884016675191205,17.38691392813375,34.94131199180376,0.05
2014,all,500,historical_density_minus_random,rmse,20,6.914613372181188,2.4013585417092496,5.868870363863323,7.903544646329426,0.0
2014,all,500,spatial_coverage_minus_random,mae,20,0.7198807955783805,1.588137365503046,0.11100671398045654,1.4430915218522495,0.3
2014,all,500,spatial_coverage_minus_random,median_absolute_error,20,0.8924808011490726,0.7231275803158608,0.590582664581829,1.2049381719563714,0.1
2014,all,500,spatial_coverage_minus_random,p95_absolute_error,20,1.3735295682724187,6.826040169333084,-1.2772700489341977,4.560706336822757,0.5
2014,all,500,spatial_coverage_minus_random,p99_absolute_error,20,-0.020387323723617002,20.587561664424452,-8.591857175577323,9.076841047182265,0.65
2014,all,500,spatial_coverage_minus_random,rmse,20,0.31283873894800107,3.180427362371835,-0.9287961080325094,1.8487816489651823,0.5
2014,all,1000,historical_density_minus_random,mae,20,5.079788846704532,1.2525513699191295,4.510823406038711,5.580056053479128,0.0
2014,all,1000,historical_density_minus_random,median_absolute_error,20,2.7543089157511447,0.44204579628792773,2.5674188723567726,2.94043788897759,0.0
2014,all,1000,historical_density_minus_random,p95_absolute_error,20,21.31318512321562,6.821822634656367,18.36449930386575,24.07318220396312,0.0
2014,all,1000,historical_density_minus_random,p99_absolute_error,20,39.396744497225114,25.708534674823937,28.169880029968045,50.05044721852179,0.05
2014,all,1000,historical_density_minus_random,rmse,20,8.006370846494239,2.8686559118553965,6.735609693498856,9.141793027021917,0.05
2014,all,1000,spatial_coverage_minus_random,mae,20,0.3691010262760311,0.9104652998980617,-0.000770653807129545,0.766038304318361,0.3
2014,all,1000,spatial_coverage_minus_random,median_absolute_error,20,0.512836655660395,0.4153670489486561,0.32234798639552353,0.6767160267721488,0.15
2014,all,1000,spatial_coverage_minus_random,p95_absolute_error,20,1.3591606063952806,3.136218970375931,0.031733166790914855,2.738787557385175,0.25
2014,all,1000,spatial_coverage_minus_random,p99_absolute_error,20,-2.9202741421369947,13.97533297643982,-9.00286206867324,2.947697211711705,0.65
2014,all,1000,spatial_coverage_minus_random,rmse,20,-0.5001940141910197,1.8321913637463934,-1.2961508814555047,0.2813235611225454,0.7
2014,all,2500,historical_density_minus_random,mae,20,5.854474876678301,0.9906817200275799,5.4206838676314435,6.272907578953156,0.0
2014,all,2500,historical_density_minus_random,median_absolute_error,20,2.439574796073279,0.3114161616220431,2.3099634564405647,2.575924316067898,0.0
2014,all,2500,historical_density_minus_random,p95_absolute_error,20,27.955968376100675,6.020836359852959,25.403633652628,30.612748276112573,0.0
2014,all,2500,historical_density_minus_random,p99_absolute_error,20,59.45655849817668,22.138559483375165,50.343673309961154,69.01696312183338,0.0
2014,all,2500,historical_density_minus_random,rmse,20,10.387335657097873,2.410014604591274,9.362209117418937,11.421106511350725,0.0
2014,all,2500,spatial_coverage_minus_random,mae,20,0.28598479602743054,0.5875501650185803,0.02981443396601105,0.5310787807630193,0.35
2014,all,2500,spatial_coverage_minus_random,median_absolute_error,20,0.5544061885732248,0.30753100818200046,0.421529758253625,0.6874652878089972,0.05
2014,all,2500,spatial_coverage_minus_random,p95_absolute_error,20,0.472009718739988,1.9178383973818172,-0.3340322664997791,1.2970405290054186,0.55
2014,all,2500,spatial_coverage_minus_random,p99_absolute_error,20,-6.391593482241001,7.506710938445105,-9.701081114406897,-3.34736756392985,0.8
2014,all,2500,spatial_coverage_minus_random,rmse,20,-0.96372595841397,1.2619772228134334,-1.5049082378658243,-0.4463532449930233,0.85
2014,all,5000,historical_density_minus_random,mae,20,5.652264277178278,0.6992104902793905,5.348369949216788,5.942714752233358,0.0
2014,all,5000,historical_density_minus_random,median_absolute_error,20,2.1015207797307354,0.30151507489227214,1.9714652396193273,2.2274842014474383,0.0
2014,all,5000,historical_density_minus_random,p95_absolute_error,20,26.864498386332535,4.145513846741151,25.08348763986866,28.67566655369749,0.0
2014,all,5000,historical_density_minus_random,p99_absolute_error,20,61.20065631444453,11.83795200753549,56.089335556484144,66.42260479790426,0.0
2014,all,5000,historical_density_minus_random,rmse,20,10.630945966564065,1.3733020595071221,10.040389779801341,11.222367271104215,0.0
2014,all,5000,spatial_coverage_minus_random,mae,20,0.4456708240771195,0.4444271425536542,0.2531243512301761,0.632157610049293,0.1
2014,all,5000,spatial_coverage_minus_random,median_absolute_error,20,0.5937881783074104,0.23726053150497714,0.4973816924181795,0.6970602831238502,0.0
2014,all,5000,spatial_coverage_minus_random,p95_absolute_error,20,1.0061134432962642,1.2162818279981389,0.48309685207318864,1.5194760955009976,0.15
2014,all,5000,spatial_coverage_minus_random,p99_absolute_error,20,-4.264472403767069,5.7011425365877635,-6.737874348752123,-1.9059324955250587,0.85
