year,evaluation_domain,strategy,budget,mean_rmse,sd_rmse,mean_mae,mean_median_absolute_error,mean_p95_absolute_error,mean_p99_absolute_error,mean_r2,mean_correlation,n_seeds
2010,all,historical_density,2500,38.266039846921686,1.683662877798292,17.545082819052094,9.932754940512613,58.8055343568927,129.44589506529525,0.27747648375006406,0.6091881899664718,20
2010,all,spatial_coverage,5000,26.46246766143455,0.7600486300567145,11.60956779418385,7.845355713837781,32.05724486005546,61.79923270896925,0.6548341122651287,0.8097254603002441,20
2010,all,random,5000,27.61550574281365,1.0691727327895095,11.04625538015867,7.098426842106032,31.1281301159131,66.8242173017854,0.6238587440045071,0.7907013589139513,20
2010,all,historical_density,5000,37.45412813598393,1.3369787032936533,16.400359098934956,9.03204512112002,54.69959524458709,135.9778308664981,0.30824587525486835,0.621311817400962,20
2010,spco2_le_threshold,random,500,27.682837523943437,2.214329924188203,17.096405641866003,11.215073179345413,51.05620844753175,100.53246919276793,0.5289439264209412,0.7310948397183876,20
2010,spco2_le_threshold,spatial_coverage,500,28.71756567110041,5.253423566580167,18.090768156546293,12.157872752714194,53.52589950064836,101.3252647046601,0.48011552659245016,0.7179373544310073,20
2010,spco2_le_threshold,historical_density,500,35.085554670853476,2.4566575575189518,21.547150332893857,13.993189666182364,68.4381768021001,123.22813433605745,0.24439586130544147,0.6208636370938584,20
2010,spco2_le_threshold,random,1000,25.15123137199774,2.3781635902563703,14.497343389518562,9.099961263008336,43.60335372588493,91.66090727501236,0.6102274839583111,0.7838796923282431,20
2010,spco2_le_threshold,spatial_coverage,1000,25.379089082775565,3.712349024518669,15.143436891255723,9.777135995185617,45.31673372994737,92.18819690798657,0.5984765210518932,0.7842747150315504,20
2010,spco2_le_threshold,historical_density,1000,33.22588739127816,2.1625835225065253,19.132453663045222,11.739087850703257,61.471003904801044,126.16853178708854,0.3227997747040551,0.6597431120867977,20
2010,spco2_le_threshold,spatial_coverage,2500,21.274834530884988,1.948591210996462,12.461298608771317,8.306930386640667,35.879409072448496,71.85671583645501,0.7212599494534596,0.8509511409895358,20
2010,spco2_le_threshold,random,2500,21.905717156600947,2.6158879193560667,12.051423265133431,7.6360280093402535,35.31736836044043,77.73034720606647,0.7028481192263603,0.8411737058368809,20
2010,spco2_le_threshold,historical_density,2500,31.900091763540388,1.9989077766498284,17.3076014179012,9.930717460510508,58.68081317124977,128.66902357690083,0.3759485176887671,0.6936365730865821,20
2010,spco2_le_threshold,spatial_coverage,5000,19.269034577795157,1.299518784356787,11.40683242328798,7.843544758094609,32.01392679476032,61.29699954369821,0.7721694398070105,0.8793256795514625,20
2010,spco2_le_threshold,random,5000,19.42045673143086,1.7556567960965388,10.825943288763012,7.096857333447369,31.076975695828914,66.28299853593263,0.7677812432099028,0.8771947287917568,20
2010,spco2_le_threshold,historical_density,5000,30.939474530525455,1.5753400345720796,16.163605102756385,9.02970062895746,54.586039504454014,134.95595434494845,0.4137082765949276,0.7072244894328618,20
2014,all,random,500,31.365957478659446,1.5864521582591893,17.414803255429696,11.4684483869876,51.18993074435174,98.88322754633765,0.4810729230919829,0.6956261296445215,20
2014,all,spatial_coverage,500,31.67879621760745,2.8861832834118184,18.134684051008072,12.360929188136673,52.56346031262417,98.86284022261404,0.46778927492758193,0.6928691024341248,20
2014,all,historical_density,500,38.28057085084064,2.2892439294441496,22.173471568267665,14.560704418728397,69.11327790660627,124.99763658968843,0.22631381284131818,0.5869577920469078,20
2014,all,spatial_coverage,1000,28.18701191514731,1.1986900145564663,14.960605785849989,9.753682208601692,44.549010351311765,86.72421485821776,0.5812270414499897,0.7636568299910949,20
2014,all,random,1000,28.68720592933833,1.3224432098997165,14.59150475957396,9.240845552941297,43.189849744916486,89.64448900035475,0.5661022137681769,0.7533649520963203,20
2014,all,historical_density,1000,36.69357677583257,1.9905011447666905,19.67129360627849,11.99515446869244,64.5030348681321,129.04123349757987,0.2895597755851994,0.6272436311369204,20
2014,all,spatial_coverage,2500,24.653051464384877,0.8748147274676327,12.463530293173578,8.387221148722547,35.878550327835555,69.09465945998568,0.679818955870467,0.8249983787932029,20
2014,all,random,2500,25.61677742279885,0.9867714939340646,12.177545497146147,7.832814960149323,35.406540609095565,75.48625294222668,0.6542232376560109,0.8096433391632065,20
2014,all,historical_density,2500,36.00411307989672,1.9685711543169535,18.032020373824448,10.272389756222601,63.362508985196236,134.94281144040335,0.3159766326508059,0.6536531630077684,20
2014,all,spatial_coverage,5000,22.955371622868896,0.6561615753080066,11.418697039888416,7.828728906645708,32.15914139695569,61.05489757974834,0.7225142576260856,0.8504669705409211,20
2014,all,random,5000,23.647472804734473,0.6159786030737605,10.973026215811297,7.234940728338297,31.153027953659425,65.31936998351541,0.7055684339854136,0.840916663132195,20
2014,all,historical_density,5000,34.27841877129854,1.0463528682046637,16.625290492989574,9.336461508069032,58.01752633999196,126.52002629795996,0.3811849440269129,0.6819813871912893,20
2014,spco2_le_threshold,random,500,27.638593651629854,1.820969209020125,17.285645802358264,11.467046700994615,51.15145286821628,98.40542122836719,0.5442407461556031,0.7399231011647529,20
2014,spco2_le_threshold,spatial_coverage,500,28.05086285976938,3.3603067873779784,18.00753994070642,12.359064838862363,52.51741908461853,98.46456650839953,0.5260969389702959,0.7351558433138284,20
2014,spco2_le_threshold,historical_density,500,34.885033739995265,2.493065768984567,22.036704949133387,14.558800510168691,69.03028783561743,124.69331131916765,0.27339779276901155,0.6326182427613273,20
2014,spco2_le_threshold,spatial_coverage,1000,24.08415509007362,1.5777449277413256,14.833491345127516,9.752376980508119,44.507355028747895,86.35229032346577,0.6539441629115357,0.8101327278869628,20
2014,spco2_le_threshold,random,1000,24.63459154367024,1.651462710468011,14.463508466393776,9.239857307750434,43.15618323833814,89.24304638574675,0.6378759804954791,0.7997737934823554,20
2014,spco2_le_threshold,historical_density,1000,33.11327944095064,2.189000459106133,19.53360609496098,11.993478949880389,64.43730944448335,128.58523959373025,0.3457857352502448,0.6756411482998191,20
2014,spco2_le_threshold,spatial_coverage,2500,20.26272529207683,1.1834684099278237,12.340964216493548,8.386301302658278,35.84427477665849,68.786851227754,0.7552530890867493,0.8695630088359131,20
2014,spco2_le_threshold,random,2500,21.033006438086332,1.400974891285274,12.050393581396888,7.831694996234236,35.37632791652665,75.09853948412122,0.7360353914116127,0.858774894722167,20
2014,spco2_le_threshold,historical_density,2500,32.37203713147475,2.156751415223691,17.89450814346652,10.271073416541444,63.27907037479822,134.5240318412744,0.37470651906646296,0.7028620249382506,20
2014,spco2_le_threshold,spatial_coverage,5000,18.409872161193917,0.8435402011301238,11.299339996289522,7.827613864599978,32.13363313451268,60.83123148671696,0.7982176210603014,0.8937439484617729,20
2014,spco2_le_threshold,random,5000,18.816944630778696,1.1647770562397552,10.848260112528697,7.233951806811191,31.12509162760229,65.02079753839848,0.7888492802356171,0.8890503497653757,20
2014,spco2_le_threshold,historical_density,5000,30.45475990413164,1.1825705450138058,16.488128784266916,9.335203218165791,57.93308281057237,126.03723414993354,0.4481152949132971,0.7330114254542914,20
