year,evaluation_domain,strategy,budget,seed,n_candidates,n_evaluation,n_evaluation_domain,rmse,mae,bias,median_absolute_error,p95_absolute_error,p99_absolute_error,r2,correlation
2005,all,random,500,2,390000,97488,97488,31.59480305379058,16.407241722600798,0.5810878528670832,10.991040054115444,46.670983812689705,90.05851028308952,0.4991340396806476,0.7066344332847676
2005,spco2_le_threshold,random,500,2,390000,97488,97474,25.586118103655554,16.224664297351797,0.7661052786706529,10.988624089011097,46.62690858665045,89.76466940923794,0.6036699412784178,0.7772213728707952
2005,all,random,1000,2,390000,97488,97488,29.298761688887026,13.599588375794534,1.018786259456378,8.86722323451599,38.6019800557384,80.40697426915146,0.5692862434935365,0.7550040644034685
2005,spco2_le_threshold,random,1000,2,390000,97488,97474,22.848572131386266,13.41892109752449,1.2015531462876117,8.866336506920334,38.552137112117784,79.6808766171014,0.6839423248365759,0.8276685625710624
2005,all,random,2500,2,390000,97488,97488,27.02212323673858,11.285460918864612,-0.2566416513741881,7.2812192033852625,31.573216339799203,68.83954870134023,0.6336221980392966,0.797372722395656
2005,spco2_le_threshold,random,2500,2,390000,97488,97474,19.55412240420791,11.100466254362416,-0.07006293912854437,7.28037934182575,31.516502151805337,68.48446544283783,0.7685139256335429,0.8782733154673967
2005,all,random,5000,2,390000,97488,97488,30.654809585916276,11.82805933921922,0.9590869457824964,7.069391044395701,31.233115556925345,86.4967403110062,0.528493745601734,0.7319186410801742
2005,spco2_le_threshold,random,5000,2,390000,97488,97474,26.061476843907638,11.67692207897525,1.112060798840856,7.0672784699153794,31.19037183885642,85.6664999959946,0.5888064854293891,0.7763051133396843
2005,all,historical_density,500,2,390000,97488,97488,40.781270315683116,22.232413510882594,-5.157865463533912,14.305994124812969,67.11620879796246,136.84231392202105,0.16552810994024103,0.5595796033572031
2005,spco2_le_threshold,historical_density,500,2,390000,97488,97474,35.665130349658156,22.034364252699877,-4.957363821406115,14.302972603273929,67.02658555608089,136.58576601503336,0.22992000337557073,0.6286757591655809
2005,all,historical_density,1000,2,390000,97488,97488,35.47419791130616,17.533232365257565,-2.5676589152718026,11.303364044300139,52.518490895695976,113.03927295721984,0.3685842924396687,0.6464390998008417
2005,spco2_le_threshold,historical_density,1000,2,390000,97488,97474,29.43297008637694,17.334457721498907,-2.366734795465176,11.301780896238085,52.411382498038925,111.76468901221196,0.47553514700493704,0.7258732632974825
2005,all,historical_density,2500,2,390000,97488,97488,34.67531622926603,16.741114159905596,-4.034357322320181,10.067311099425183,54.73843403974355,112.97570616904304,0.39670312869974056,0.6747860398628527
2005,spco2_le_threshold,historical_density,2500,2,390000,97488,97474,28.734252604295662,16.547415710524408,-3.838833826303727,10.065290126818923,54.62095126939434,112.36675524513494,0.5001404177832627,0.7515440452861495
2005,all,historical_density,5000,2,390000,97488,97488,33.84329092625737,15.246657014376257,-4.38321853990004,8.927397033536977,48.91096273798788,108.94787316280704,0.425307688733649,0.6903194089994601
2005,spco2_le_threshold,historical_density,5000,2,390000,97488,97474,27.556185515730757,15.050297196248257,-4.185298427348472,8.92604554788295,48.827821807516784,108.64961311610712,0.540287396096615,0.7714517504530909
2005,all,spatial_coverage,500,2,390000,97488,97488,31.56555614293141,16.77519458363824,0.2839932680100501,11.629541255971532,47.18361341787132,87.63161342482731,0.5000609010997534,0.7071881046913068
2005,spco2_le_threshold,spatial_coverage,500,2,390000,97488,97474,25.60331240255321,16.593447228366784,0.4681908010717147,11.627945817921471,47.14793922824608,87.0467316533072,0.6031370814493042,0.776715114644983
2005,all,spatial_coverage,1000,2,390000,97488,97488,28.535160261818476,14.057300786692107,1.010236360538095,9.249862679853265,40.87929091985779,80.16231943596588,0.59144470422195,0.7699268314488938
2005,spco2_le_threshold,spatial_coverage,1000,2,390000,97488,97474,22.461271802852288,13.886308806844047,1.1833924612805582,9.24737387046639,40.852888531004254,79.60355671758659,0.6945663390451369,0.8341746246145224
2005,all,spatial_coverage,2500,2,390000,97488,97488,25.7981176634281,12.338881911615825,0.2008639235877431,8.416423336258589,34.17945423308166,65.87484081426997,0.666061685600061,0.81710984750454
2005,spco2_le_threshold,spatial_coverage,2500,2,390000,97488,97474,19.437079781929903,12.175580508194184,0.3659663861809842,8.415515756649881,34.14560936833576,65.43572292684159,0.7712767856421722,0.8786622784107846
2005,all,spatial_coverage,5000,2,390000,97488,97488,24.253177098376117,10.90511962981039,-0.1772800795769608,7.493617207587249,30.24328166623464,58.68219399285603,0.7048603973092835,0.8405913976492431
2005,spco2_le_threshold,spatial_coverage,5000,2,390000,97488,97474,17.57285278907067,10.744236789821663,-0.014856420972980993,7.491722842593532,30.22001175363868,58.31257423375786,0.8130468646779805,0.902057199266895
2005,all,random,500,3,390000,97488,97488,32.66963186009268,16.714899490252336,0.28335404333064335,10.735812396849411,50.4047709592156,107.22769905487333,0.4644763026050672,0.6816479636072988
2005,spco2_le_threshold,random,500,3,390000,97488,97474,26.7190635500404,16.530286264822063,0.47040869467418495,10.734877933361162,50.35097500434802,106.88478056971488,0.5677941140301739,0.7536461395744303
2005,all,random,1000,3,390000,97488,97488,30.02533963895166,14.282796581963014,1.0423790235242767,8.925497586798173,42.139903806712994,91.22795543215798,0.5476588792708559,0.7408728789793175
2005,spco2_le_threshold,random,1000,3,390000,97488,97474,24.26022956185817,14.110952771766614,1.2164239587230021,8.923875404764289,42.10714781976489,90.446951780399,0.6436817856496129,0.803770165202146
2005,all,random,2500,3,390000,97488,97488,26.752393060071302,11.583818954312946,0.47927049725755133,7.383925564452369,33.80594057250068,72.20785146712305,0.6408999334390613,0.8009152941677693
2005,spco2_le_threshold,random,2500,3,390000,97488,97474,19.729268479209374,11.407371465325602,0.6574505841922667,7.382293504872251,33.76018784765575,71.67271729845875,0.7643485172302483,0.8746112728621022
2005,all,random,5000,3,390000,97488,97488,25.18069337346085,10.40285546761001,0.15501867405624833,6.829951584750262,29.309420563832493,65.42620493215772,0.6818546488786772,0.8266114798476775
2005,spco2_le_threshold,random,5000,3,390000,97488,97474,17.716087349261446,10.230094268080197,0.3292962804020653,6.828077727240128,29.278343664325615,65.05120315872938,0.8099867715394926,0.900696830103857
2005,all,historical_density,500,3,390000,97488,97488,42.73534604783741,22.521783750680836,-4.34488217978367,13.685887572737954,76.08500367265086,153.97083324147982,0.0836430833752293,0.532615480017979
2005,spco2_le_threshold,historical_density,500,3,390000,97488,97474,37.818642629715654,22.32081255541381,-4.141300271690735,13.683163148471863,75.92586761476059,153.74552349476,0.13411526029589937,0.5997713768290103
2005,all,historical_density,1000,3,390000,97488,97488,39.56660643802628,20.126130706085643,-4.450727526368238,11.938982604983522,72.03795281039402,128.92538295016183,0.2144970533402888,0.5908704499544356
2005,spco2_le_threshold,historical_density,1000,3,390000,97488,97474,34.15865434198253,19.925263790099873,-4.247609182878561,11.937156543758249,71.92968323680236,128.3889141070599,0.29360158130465575,0.6649997934627119
2005,all,historical_density,2500,3,390000,97488,97488,39.66852896608886,18.47662339053923,-6.007010684658396,9.891108605009407,70.90312107887696,138.85534847390227,0.21044497154035458,0.611002081805949
2005,spco2_le_threshold,historical_density,2500,3,390000,97488,97474,34.26518742808703,18.275421247604854,-5.804017555636627,9.889507737986435,70.65898619401011,138.11429347394844,0.28918851783148514,0.68639899103927
2005,all,historical_density,5000,3,390000,97488,97488,37.350442483037256,16.619450693166527,-6.149401585263814,8.716318528425859,61.885486637152205,127.40265999706665,0.3000263129456944,0.639974615564216
2005,spco2_le_threshold,historical_density,5000,3,390000,97488,97474,31.569051090295098,16.41859148200082,-5.94703858141995,8.714770843487514,61.76507363879322,126.95910800648683,0.396647290876302,0.7187696576181045
2005,all,spatial_coverage,500,3,390000,97488,97488,31.476230859092226,16.91129464078752,-1.3623282308239755,11.557840767830726,48.4374023654034,87.62140313878962,0.5028863869220594,0.7103024127271478
2005,spco2_le_threshold,spatial_coverage,500,3,390000,97488,97474,25.579088194299214,16.731524561598192,-1.180324883996719,11.556194175779439,48.369062449959706,87.1515333373261,0.6038876985498153,0.7782712178875513
2005,all,spatial_coverage,1000,3,390000,97488,97488,29.66850363842761,14.540380126840947,-0.5586408875265378,9.625246218393102,41.87484051399499,83.64088745015522,0.5583466816846318,0.7473308301477418
2005,spco2_le_threshold,spatial_coverage,1000,3,390000,97488,97474,23.252362671238117,14.360114613598038,-0.376367204419354,9.622911589065723,41.80597547692629,83.36208203534795,0.6726725800052853,0.8202189808059899
2005,all,spatial_coverage,2500,3,390000,97488,97488,25.840997309741383,11.620876265269658,0.12382619033640285,7.895582087205895,32.37905507138619,64.53717011883293,0.6649506698973442,0.8156399550578732
2005,spco2_le_threshold,spatial_coverage,2500,3,390000,97488,97474,19.0107405138054,11.451495667330905,0.2948936569209318,7.89454275129512,32.349127780170626,64.18508478040962,0.781200523191847,0.8839209802639959
2005,all,spatial_coverage,5000,3,390000,97488,97488,24.42428901143186,10.53571109321302,-0.10004538692739491,7.252277863403862,29.08995472887612,54.54423777507634,0.7006811466260511,0.8381953707424299
2005,spco2_le_threshold,spatial_coverage,5000,3,390000,97488,97474,16.961250671612106,10.366065439754388,0.0710991207886604,7.250814012520607,29.05175970991268,54.29081012644426,0.8258337678724504,0.9095075180521988
2005,all,random,500,4,390000,97488,97488,31.768821201919316,16.46012655069444,0.9579060161629378,11.088545393775348,47.40226331707225,92.22892977332285,0.4936014971032321,0.7044128008832126
2005,spco2_le_threshold,random,500,4,390000,97488,97474,25.71070381094905,16.27673572316588,1.1437985616463966,11.086852155227803,47.350213576334525,91.68648680866623,0.5998008685572283,0.7768498243899565
2005,all,random,1000,4,390000,97488,97488,29.227981846434453,13.803997398378817,0.18562955049505223,9.1020547286505,39.985498273520065,79.88357287188583,0.5713647632853116,0.7562979036509533
2005,spco2_le_threshold,random,1000,4,390000,97488,97474,22.504667721281045,13.619960370418491,0.37167588121595324,9.101014399221754,39.948797252191376,79.25950452277371,0.6933849831103455,0.8332709596501903
2005,all,random,2500,4,390000,97488,97488,27.301992107307548,11.857344910297991,0.585022452163787,7.594396315541701,33.783814015220486,79.91376552722295,0.6259937275573321,0.7915809268111218
2005,spco2_le_threshold,random,2500,4,390000,97488,97474,20.293853770917224,11.679844295840773,0.7643101395130025,7.593613735035348,33.735687699199424,79.20681786109857,0.7506684340980248,0.8668560716690519
2005,all,random,5000,4,390000,97488,97488,25.33301802991861,10.467282888344428,0.17956682096860146,6.801389044598892,29.564678719094033,64.91624597768421,0.6779939164967923,0.8246308322239291
2005,spco2_le_threshold,random,5000,4,390000,97488,97474,17.781897889098232,10.290796192016675,0.3575827034991402,6.799101455745813,29.525374134008175,64.41475240877348,0.808572452561657,0.9003148497919079
2005,all,historical_density,500,4,390000,97488,97488,42.89373948434307,23.128506092788022,-5.8718544842780585,14.246627296188649,80.19122006090998,144.73613517241085,0.07683776105251716,0.5232487014827046
2005,spco2_le_threshold,historical_density,500,4,390000,97488,97474,37.96545448641996,22.92683060779007,-5.66770046015665,14.245503837446563,80.01248962014243,144.59037191787667,0.12737948759938,0.5903354619063241
2005,all,historical_density,1000,4,390000,97488,97488,40.250609346560786,19.990494357477612,-5.449085897642873,11.78181104913503,65.73865975111326,148.90168626887726,0.18710372928094166,0.5766259391534053
2005,spco2_le_threshold,historical_density,1000,4,390000,97488,97474,34.88551289799681,19.788514050914102,-5.245017037019433,11.779622605281503,65.61342478977987,147.94164346902085,0.2632189688520974,0.6505842962186573
2005,all,historical_density,2500,4,390000,97488,97488,38.01906207500319,18.54474903133787,-5.353850065197772,10.467991230714404,65.08364152348221,135.55349065532567,0.27474119575174105,0.6217787329487185
2005,spco2_le_threshold,historical_density,2500,4,390000,97488,97474,32.688345490490015,18.350994295053077,-5.158200745890573,10.465949510839579,65.02013710140895,134.9014946459953,0.3531045595165435,0.6928104652287113
2005,all,historical_density,5000,4,390000,97488,97488,34.631482034742504,15.801432432884384,-4.479298242095176,8.907273758707134,54.75255883640633,111.5356380419436,0.39822745898844947,0.6768172870022222
2005,spco2_le_threshold,historical_density,5000,4,390000,97488,97474,28.65597086082674,15.606783558600824,-4.283023191819343,8.905410980192954,54.6446723728502,110.46106143771864,0.5028602781996325,0.7541466439445202
2005,all,spatial_coverage,500,4,390000,97488,97488,32.18346499554446,17.25446065786015,1.581616152676632,11.861112638877984,49.58702839892875,90.58397670650285,0.4802962956067023,0.6939411993766996
2005,spco2_le_threshold,spatial_coverage,500,4,390000,97488,97474,26.349409042591024,17.072763189928725,1.7660190094845498,11.859378839870374,49.54559135272427,90.04138771277864,0.5796704043468568,0.7626031478066152
2005,all,spatial_coverage,1000,4,390000,97488,97488,40.67825756215216,18.600844290345908,3.6158182569289834,10.490958903557726,56.790044134846895,150.35795659646303,0.16973850741900842,0.5897004566071546
2005,spco2_le_threshold,spatial_coverage,1000,4,390000,97488,97474,37.73944452498607,18.46556887332194,3.751900812967913,10.48987591968978,56.71125898863635,149.7888836461888,0.13773805692176888,0.6132656820670589
2005,all,spatial_coverage,2500,4,390000,97488,97488,29.820558139493457,13.138370690336163,1.454161593990715,8.491737469589282,36.148579012328696,76.3266140758471,0.5538080325299648,0.7511188692864388
2005,spco2_le_threshold,spatial_coverage,2500,4,390000,97488,97474,25.616180826280445,12.998601842137766,1.5941637561160287,8.489735554168504,36.12000703026618,75.67749008282023,0.6027380484237168,0.7884809978511497
2005,all,spatial_coverage,5000,4,390000,97488,97488,25.096390887216582,11.274799979735144,0.37255896898624175,7.433289983011093,31.305767999459174,63.96440709542299,0.6839813216898061,0.8270832777178899
2005,spco2_le_threshold,spatial_coverage,5000,4,390000,97488,97474,20.097293527936525,11.136402066141283,0.511385676572989,7.431591719139163,31.271369674890465,63.66551385502567,0.7554749466507822,0.8699134406627271
2005,all,random,500,5,390000,97488,97488,31.886709583268086,16.370519009893698,-0.32047314403768334,10.902801288256995,46.72856569819853,89.0027750631603,0.4898362163808938,0.6999207453619335
2005,spco2_le_threshold,random,500,5,390000,97488,97474,26.140641116033233,16.190457918048832,-0.13810681549254802,10.90137373229453,46.683612510178584,88.57189271744906,0.5863046107150156,0.765725089153695
2005,all,random,1000,5,390000,97488,97488,29.504449343850187,14.04969361553547,0.4478466812064746,9.039889194043838,41.37698940906272,84.13597457383014,0.5632174902261506,0.7507179507571294
2005,spco2_le_threshold,random,1000,5,390000,97488,97474,23.227544489315207,13.871077280247022,0.6285452698563748,9.038248226633215,41.33550692602458,83.67943365191276,0.673370946550822,0.820856286315889
2005,all,random,2500,5,390000,97488,97488,26.712374467546912,11.452932751338615,0.23981971688587192,7.358875392064988,32.68159248636953,69.54297366205124,0.6419734770836444,0.801643077819258
2005,spco2_le_threshold,random,2500,5,390000,97488,97474,19.535608239648898,11.274025845505209,0.4204060298899596,7.357276822284064,32.644743542179455,69.04781368205343,0.7689520677568293,0.8772992240712146
2005,all,random,5000,5,390000,97488,97488,25.073145909136308,10.312528109226486,0.19775781168724774,6.909495284453271,28.24844881673279,58.09198303171663,0.684566461227905,0.8284788627366034
2005,spco2_le_threshold,random,5000,5,390000,97488,97474,17.463308649620764,10.135891528176877,0.37590396454978053,6.908085704915891,28.20682564894384,57.72126080658935,0.8153704246056499,0.9039383455467472
2005,all,historical_density,500,5,390000,97488,97488,39.41711758980301,21.090058994688164,-4.691152303122983,13.855721289180934,64.09743194627103,123.432287224804,0.2204213475016772,0.5707520306216264
2005,spco2_le_threshold,historical_density,500,5,390000,97488,97474,33.979489745888166,20.888796033943894,-4.487533999480281,13.852846126190371,63.989762653242536,122.77517522868472,0.3009923686462366,0.644218177219902
2005,all,historical_density,1000,5,390000,97488,97488,37.1724001670752,18.696133117522947,-4.600352028109623,11.657039014373794,59.3659600086712,117.14912361974673,0.30668368547671776,0.6200865259288636
2005,spco2_le_threshold,historical_density,1000,5,390000,97488,97474,31.40465975264482,18.496167623753337,-4.3983619848678295,11.655491733017016,59.28139077039067,116.64460238614245,0.4029146766312318,0.6973510356906595
2005,all,historical_density,2500,5,390000,97488,97488,34.380686774429925,16.28950771127436,-4.069970597032285,9.838456152237,51.020409097764265,112.78141974877337,0.40691176688889774,0.6760024604124419
2005,spco2_le_threshold,historical_density,2500,5,390000,97488,97474,28.28350680294015,16.094348680001474,-3.8730564975401878,9.83586188768055,50.92832162950339,112.15797550126443,0.5156997175589197,0.7547504934624629
2005,all,historical_density,5000,5,390000,97488,97488,34.90129903942885,15.770318957815332,-4.9179825713394205,8.825199477962485,54.04553193197984,114.39108222965338,0.3888140022936796,0.6705686200350263
2005,spco2_le_threshold,historical_density,5000,5,390000,97488,97474,28.81955450401113,15.573234928091228,-4.719339841762938,8.823101820508072,53.95712750715471,113.92601553145533,0.497168197652464,0.7501717434679983
2005,all,spatial_coverage,500,5,390000,97488,97488,31.808395460399176,16.977869296671894,-0.9363167292035025,11.784542704597328,48.64781423164547,89.34865076017023,0.4923390752338206,0.7027085227519492
2005,spco2_le_threshold,spatial_coverage,500,5,390000,97488,97474,25.585016198857627,16.791517573219902,-0.7476609889270821,11.781283471733957,48.60867702632394,88.80649706659291,0.6037040776477989,0.7777469543329129
2005,all,spatial_coverage,1000,5,390000,97488,97488,28.9088853190992,13.796668337888581,-0.38560508060378296,9.227677046811436,39.7219938069802,81.08337789077103,0.5806729249015322,0.7620705486858043
2005,spco2_le_threshold,spatial_coverage,1000,5,390000,97488,97474,22.141418213813033,13.613888507240615,-0.20089904516682924,9.226082052411499,39.67469212851428,80.49679754051577,0.7032032907566613,0.8385869648334292
2005,all,spatial_coverage,2500,5,390000,97488,97488,25.837934560096983,11.717798447018176,-0.6776936962376802,7.769164404371793,33.289965811754215,68.81446658692556,0.6650300872195072,0.8163257194091578
2005,spco2_le_threshold,spatial_coverage,2500,5,390000,97488,97474,19.09937673349905,11.548375657091713,-0.5066852376558756,7.76812370454428,33.24895520467091,68.36374942220854,0.7791554930130697,0.8831085026938966
2005,all,spatial_coverage,5000,5,390000,97488,97488,25.346561427870057,11.433031194329923,-0.037128399067052155,7.744131593624957,30.803708726704347,60.968988734913744,0.6776495262414759,0.8239300023221058
2005,spco2_le_threshold,spatial_coverage,5000,5,390000,97488,97474,20.860775752837437,11.295489153804864,0.09313835681627673,7.743250999696755,30.77128457366486,60.625042978128164,0.7365433772491947,0.8609052697219973
2005,all,random,500,6,390000,97488,97488,31.657207853213986,16.099998362100177,-0.6974164051892108,10.833965872372943,46.305845412289734,91.17568972836162,0.49715350459218066,0.7052641759462406
2005,spco2_le_threshold,random,500,6,390000,97488,97474,25.457522726683045,15.913639636692759,-0.5088454370565819,10.831358854037916,46.26705035399708,90.63369292718326,0.607643825511863,0.7796321431906128
