year,evaluation_domain,budget,seed,comparison,metric,difference
2005,all,5000,15,historical_density_minus_random,p95_absolute_error,26.91642255878758
2005,all,5000,15,historical_density_minus_random,p99_absolute_error,45.77651692911283
2005,all,5000,16,spatial_coverage_minus_random,rmse,-5.139500877487482
2005,all,5000,16,spatial_coverage_minus_random,mae,-0.5515559119946438
2005,all,5000,16,spatial_coverage_minus_random,median_absolute_error,0.5057293079037493
2005,all,5000,16,spatial_coverage_minus_random,p95_absolute_error,-0.2992540654082312
2005,all,5000,16,spatial_coverage_minus_random,p99_absolute_error,-18.445771453363427
2005,all,5000,16,historical_density_minus_random,rmse,6.078053062063017
2005,all,5000,16,historical_density_minus_random,mae,4.327308433335217
2005,all,5000,16,historical_density_minus_random,median_absolute_error,1.3447207378646056
2005,all,5000,16,historical_density_minus_random,p95_absolute_error,29.172900003223994
2005,all,5000,16,historical_density_minus_random,p99_absolute_error,41.006998232459594
2005,all,5000,17,spatial_coverage_minus_random,rmse,-0.850303408973577
2005,all,5000,17,spatial_coverage_minus_random,mae,0.4281833215215869
2005,all,5000,17,spatial_coverage_minus_random,median_absolute_error,0.7050356848731099
2005,all,5000,17,spatial_coverage_minus_random,p95_absolute_error,0.5110518714375125
2005,all,5000,17,spatial_coverage_minus_random,p99_absolute_error,-5.864822958331885
2005,all,5000,17,historical_density_minus_random,rmse,10.178198212640421
2005,all,5000,17,historical_density_minus_random,mae,5.47015077683999
2005,all,5000,17,historical_density_minus_random,median_absolute_error,1.939769965576346
2005,all,5000,17,historical_density_minus_random,p95_absolute_error,25.82336951863894
2005,all,5000,17,historical_density_minus_random,p99_absolute_error,52.97599980338953
2005,all,5000,18,spatial_coverage_minus_random,rmse,-0.4506881114478034
2005,all,5000,18,spatial_coverage_minus_random,mae,0.8592210242093365
2005,all,5000,18,spatial_coverage_minus_random,median_absolute_error,0.9858356324175475
2005,all,5000,18,spatial_coverage_minus_random,p95_absolute_error,2.1090921306273245
2005,all,5000,18,spatial_coverage_minus_random,p99_absolute_error,-7.212424892527622
2005,all,5000,18,historical_density_minus_random,rmse,9.424424145740407
2005,all,5000,18,historical_density_minus_random,mae,5.144124354010103
2005,all,5000,18,historical_density_minus_random,median_absolute_error,2.068654040859599
2005,all,5000,18,historical_density_minus_random,p95_absolute_error,21.763979664831826
2005,all,5000,18,historical_density_minus_random,p99_absolute_error,51.105100978924156
2005,all,5000,19,spatial_coverage_minus_random,rmse,-0.177794980895154
2005,all,5000,19,spatial_coverage_minus_random,mae,0.7132121397817173
2005,all,5000,19,spatial_coverage_minus_random,median_absolute_error,0.7225883195499989
2005,all,5000,19,spatial_coverage_minus_random,p95_absolute_error,1.2835711361541904
2005,all,5000,19,spatial_coverage_minus_random,p99_absolute_error,-5.520941899592387
2005,all,5000,19,historical_density_minus_random,rmse,10.751354564377902
2005,all,5000,19,historical_density_minus_random,mae,5.819624702299697
2005,all,5000,19,historical_density_minus_random,median_absolute_error,1.990459254325259
2005,all,5000,19,historical_density_minus_random,p95_absolute_error,26.89386912151679
2005,all,5000,19,historical_density_minus_random,p99_absolute_error,59.631250304186764
2005,spco2_le_threshold,500,0,spatial_coverage_minus_random,rmse,0.030362942225586664
2005,spco2_le_threshold,500,0,spatial_coverage_minus_random,mae,-0.048093393274154295
2005,spco2_le_threshold,500,0,spatial_coverage_minus_random,median_absolute_error,-0.09385679693122029
2005,spco2_le_threshold,500,0,spatial_coverage_minus_random,p95_absolute_error,-0.5959048931078712
2005,spco2_le_threshold,500,0,spatial_coverage_minus_random,p99_absolute_error,-3.8666079792613033
2005,spco2_le_threshold,500,0,historical_density_minus_random,rmse,8.695457881786847
2005,spco2_le_threshold,500,0,historical_density_minus_random,mae,4.977770244239899
2005,spco2_le_threshold,500,0,historical_density_minus_random,median_absolute_error,2.842329124732288
2005,spco2_le_threshold,500,0,historical_density_minus_random,p95_absolute_error,19.8464496951773
2005,spco2_le_threshold,500,0,historical_density_minus_random,p99_absolute_error,34.365359784068204
2005,spco2_le_threshold,500,1,spatial_coverage_minus_random,rmse,2.473115683416985
2005,spco2_le_threshold,500,1,spatial_coverage_minus_random,mae,2.286886121324951
2005,spco2_le_threshold,500,1,spatial_coverage_minus_random,median_absolute_error,2.142733478357002
2005,spco2_le_threshold,500,1,spatial_coverage_minus_random,p95_absolute_error,5.463584850989207
2005,spco2_le_threshold,500,1,spatial_coverage_minus_random,p99_absolute_error,7.6571646637645046
2005,spco2_le_threshold,500,1,historical_density_minus_random,rmse,14.534513652557983
2005,spco2_le_threshold,500,1,historical_density_minus_random,mae,7.56254061425761
2005,spco2_le_threshold,500,1,historical_density_minus_random,median_absolute_error,3.566728653893648
2005,spco2_le_threshold,500,1,historical_density_minus_random,p95_absolute_error,40.178037025882226
2005,spco2_le_threshold,500,1,historical_density_minus_random,p99_absolute_error,69.2050882487405
2005,spco2_le_threshold,500,2,spatial_coverage_minus_random,rmse,-0.09129620738517019
2005,spco2_le_threshold,500,2,spatial_coverage_minus_random,mae,0.18441625842583775
2005,spco2_le_threshold,500,2,spatial_coverage_minus_random,median_absolute_error,0.39220224374653867
2005,spco2_le_threshold,500,2,spatial_coverage_minus_random,p95_absolute_error,0.47426252585103157
2005,spco2_le_threshold,500,2,spatial_coverage_minus_random,p99_absolute_error,-3.009460649803586
2005,spco2_le_threshold,500,2,historical_density_minus_random,rmse,9.855380249329269
2005,spco2_le_threshold,500,2,historical_density_minus_random,mae,5.651525785888534
2005,spco2_le_threshold,500,2,historical_density_minus_random,median_absolute_error,3.027940988388167
2005,spco2_le_threshold,500,2,historical_density_minus_random,p95_absolute_error,20.575437210343644
2005,spco2_le_threshold,500,2,historical_density_minus_random,p99_absolute_error,44.744671064229806
2005,spco2_le_threshold,500,3,spatial_coverage_minus_random,rmse,-1.192209761591151
2005,spco2_le_threshold,500,3,spatial_coverage_minus_random,mae,0.12296882546207755
2005,spco2_le_threshold,500,3,spatial_coverage_minus_random,median_absolute_error,0.7484817150652532
2005,spco2_le_threshold,500,3,spatial_coverage_minus_random,p95_absolute_error,-2.4788721663882782
2005,spco2_le_threshold,500,3,spatial_coverage_minus_random,p99_absolute_error,-18.14927557183303
2005,spco2_le_threshold,500,3,historical_density_minus_random,rmse,10.838152465044484
2005,spco2_le_threshold,500,3,historical_density_minus_random,mae,5.541574317984853
2005,spco2_le_threshold,500,3,historical_density_minus_random,median_absolute_error,2.771828866188571
2005,spco2_le_threshold,500,3,historical_density_minus_random,p95_absolute_error,25.282908900228172
2005,spco2_le_threshold,500,3,historical_density_minus_random,p99_absolute_error,46.222926965129176
2005,spco2_le_threshold,500,4,spatial_coverage_minus_random,rmse,0.6710159793782431
2005,spco2_le_threshold,500,4,spatial_coverage_minus_random,mae,0.8154085451547459
2005,spco2_le_threshold,500,4,spatial_coverage_minus_random,median_absolute_error,0.7738935145142989
2005,spco2_le_threshold,500,4,spatial_coverage_minus_random,p95_absolute_error,2.2308673318274543
2005,spco2_le_threshold,500,4,spatial_coverage_minus_random,p99_absolute_error,-1.9819444563502913
2005,spco2_le_threshold,500,4,historical_density_minus_random,rmse,11.567532429579927
2005,spco2_le_threshold,500,4,historical_density_minus_random,mae,6.239624365350441
2005,spco2_le_threshold,500,4,historical_density_minus_random,median_absolute_error,2.94390264512694
2005,spco2_le_threshold,500,4,historical_density_minus_random,p95_absolute_error,29.70453803620903
2005,spco2_le_threshold,500,4,historical_density_minus_random,p99_absolute_error,49.487329591972454
2005,spco2_le_threshold,500,5,spatial_coverage_minus_random,rmse,-0.47888585214272794
2005,spco2_le_threshold,500,5,spatial_coverage_minus_random,mae,0.6234987923569371
2005,spco2_le_threshold,500,5,spatial_coverage_minus_random,median_absolute_error,0.9023251198599667
2005,spco2_le_threshold,500,5,spatial_coverage_minus_random,p95_absolute_error,1.8211652448858118
2005,spco2_le_threshold,500,5,spatial_coverage_minus_random,p99_absolute_error,0.49726302587734494
2005,spco2_le_threshold,500,5,historical_density_minus_random,rmse,7.519221402746258
2005,spco2_le_threshold,500,5,historical_density_minus_random,mae,4.521260300058099
2005,spco2_le_threshold,500,5,historical_density_minus_random,median_absolute_error,2.7998839529356303
2005,spco2_le_threshold,500,5,historical_density_minus_random,p95_absolute_error,17.182286060781706
2005,spco2_le_threshold,500,5,historical_density_minus_random,p99_absolute_error,31.797468592683046
2005,spco2_le_threshold,500,6,spatial_coverage_minus_random,rmse,-0.034305376964937295
2005,spco2_le_threshold,500,6,spatial_coverage_minus_random,mae,0.7560946873215304
2005,spco2_le_threshold,500,6,spatial_coverage_minus_random,median_absolute_error,1.1664952028118876
2005,spco2_le_threshold,500,6,spatial_coverage_minus_random,p95_absolute_error,-0.17580464270282903
2005,spco2_le_threshold,500,6,spatial_coverage_minus_random,p99_absolute_error,-6.619264123236562
2005,spco2_le_threshold,500,6,historical_density_minus_random,rmse,8.968364626592972
2005,spco2_le_threshold,500,6,historical_density_minus_random,mae,5.163042674146476
2005,spco2_le_threshold,500,6,historical_density_minus_random,median_absolute_error,2.7737899777366977
2005,spco2_le_threshold,500,6,historical_density_minus_random,p95_absolute_error,21.480275142078717
2005,spco2_le_threshold,500,6,historical_density_minus_random,p99_absolute_error,38.231936316031934
2005,spco2_le_threshold,500,7,spatial_coverage_minus_random,rmse,0.15128327214466708
2005,spco2_le_threshold,500,7,spatial_coverage_minus_random,mae,0.3023486435354812
2005,spco2_le_threshold,500,7,spatial_coverage_minus_random,median_absolute_error,0.28715347675597513
2005,spco2_le_threshold,500,7,spatial_coverage_minus_random,p95_absolute_error,1.5688616652126939
2005,spco2_le_threshold,500,7,spatial_coverage_minus_random,p99_absolute_error,3.6372575523620725
2005,spco2_le_threshold,500,7,historical_density_minus_random,rmse,6.975152182105141
2005,spco2_le_threshold,500,7,historical_density_minus_random,mae,4.834885878469162
2005,spco2_le_threshold,500,7,historical_density_minus_random,median_absolute_error,3.3541165108153734
2005,spco2_le_threshold,500,7,historical_density_minus_random,p95_absolute_error,16.67203004622698
2005,spco2_le_threshold,500,7,historical_density_minus_random,p99_absolute_error,25.782688107279867
2005,spco2_le_threshold,500,8,spatial_coverage_minus_random,rmse,24.99172991640277
2005,spco2_le_threshold,500,8,spatial_coverage_minus_random,mae,10.29279695675168
2005,spco2_le_threshold,500,8,spatial_coverage_minus_random,median_absolute_error,4.159473980700483
2005,spco2_le_threshold,500,8,spatial_coverage_minus_random,p95_absolute_error,43.58558845789868
2005,spco2_le_threshold,500,8,spatial_coverage_minus_random,p99_absolute_error,98.830100104122
2005,spco2_le_threshold,500,8,historical_density_minus_random,rmse,7.821262597946028
2005,spco2_le_threshold,500,8,historical_density_minus_random,mae,4.177590852486002
2005,spco2_le_threshold,500,8,historical_density_minus_random,median_absolute_error,2.179655094760278
2005,spco2_le_threshold,500,8,historical_density_minus_random,p95_absolute_error,17.01985461147909
2005,spco2_le_threshold,500,8,historical_density_minus_random,p99_absolute_error,28.48669110445988
2005,spco2_le_threshold,500,9,spatial_coverage_minus_random,rmse,0.055690658035388196
2005,spco2_le_threshold,500,9,spatial_coverage_minus_random,mae,0.23150971524552588
2005,spco2_le_threshold,500,9,spatial_coverage_minus_random,median_absolute_error,-0.16889308487233734
2005,spco2_le_threshold,500,9,spatial_coverage_minus_random,p95_absolute_error,1.955145919700513
2005,spco2_le_threshold,500,9,spatial_coverage_minus_random,p99_absolute_error,4.9046562694618245
2005,spco2_le_threshold,500,9,historical_density_minus_random,rmse,9.255287272972364
2005,spco2_le_threshold,500,9,historical_density_minus_random,mae,6.179395566743462
2005,spco2_le_threshold,500,9,historical_density_minus_random,median_absolute_error,3.636116028525464
2005,spco2_le_threshold,500,9,historical_density_minus_random,p95_absolute_error,22.560862294778005
2005,spco2_le_threshold,500,9,historical_density_minus_random,p99_absolute_error,26.55444445990895
2005,spco2_le_threshold,500,10,spatial_coverage_minus_random,rmse,0.5964210887272507
2005,spco2_le_threshold,500,10,spatial_coverage_minus_random,mae,1.549004016316875
2005,spco2_le_threshold,500,10,spatial_coverage_minus_random,median_absolute_error,1.7586632753312017
2005,spco2_le_threshold,500,10,spatial_coverage_minus_random,p95_absolute_error,4.057854155249018
2005,spco2_le_threshold,500,10,spatial_coverage_minus_random,p99_absolute_error,-13.829694780005255
2005,spco2_le_threshold,500,10,historical_density_minus_random,rmse,5.505846255388374
2005,spco2_le_threshold,500,10,historical_density_minus_random,mae,4.357775249818147
2005,spco2_le_threshold,500,10,historical_density_minus_random,median_absolute_error,3.5838736066675096
2005,spco2_le_threshold,500,10,historical_density_minus_random,p95_absolute_error,14.660694362228448
2005,spco2_le_threshold,500,10,historical_density_minus_random,p99_absolute_error,5.801265434872263
2005,spco2_le_threshold,500,11,spatial_coverage_minus_random,rmse,-1.9970568254244405
2005,spco2_le_threshold,500,11,spatial_coverage_minus_random,mae,-0.38875643485077305
2005,spco2_le_threshold,500,11,spatial_coverage_minus_random,median_absolute_error,0.43361624352755257
2005,spco2_le_threshold,500,11,spatial_coverage_minus_random,p95_absolute_error,-2.755534736933164
2005,spco2_le_threshold,500,11,spatial_coverage_minus_random,p99_absolute_error,-15.18123322855871
2005,spco2_le_threshold,500,11,historical_density_minus_random,rmse,7.297890144573504
2005,spco2_le_threshold,500,11,historical_density_minus_random,mae,3.808421158566734
2005,spco2_le_threshold,500,11,historical_density_minus_random,median_absolute_error,1.9800624392165957
2005,spco2_le_threshold,500,11,historical_density_minus_random,p95_absolute_error,17.78539839814367
2005,spco2_le_threshold,500,11,historical_density_minus_random,p99_absolute_error,32.745883822759154
2005,spco2_le_threshold,500,12,spatial_coverage_minus_random,rmse,-1.3300828079706406
2005,spco2_le_threshold,500,12,spatial_coverage_minus_random,mae,0.7967014506051129
2005,spco2_le_threshold,500,12,spatial_coverage_minus_random,median_absolute_error,1.4900658309787502
2005,spco2_le_threshold,500,12,spatial_coverage_minus_random,p95_absolute_error,-0.8700894925224958
2005,spco2_le_threshold,500,12,spatial_coverage_minus_random,p99_absolute_error,-9.92775454804341
2005,spco2_le_threshold,500,12,historical_density_minus_random,rmse,9.909751958493683
2005,spco2_le_threshold,500,12,historical_density_minus_random,mae,6.325611502007746
2005,spco2_le_threshold,500,12,historical_density_minus_random,median_absolute_error,3.574488884118267
2005,spco2_le_threshold,500,12,historical_density_minus_random,p95_absolute_error,25.440339552479863
2005,spco2_le_threshold,500,12,historical_density_minus_random,p99_absolute_error,41.906862574875476
2005,spco2_le_threshold,500,13,spatial_coverage_minus_random,rmse,2.5219350310400976
2005,spco2_le_threshold,500,13,spatial_coverage_minus_random,mae,1.1118569903203799
2005,spco2_le_threshold,500,13,spatial_coverage_minus_random,median_absolute_error,0.621533021917088
2005,spco2_le_threshold,500,13,spatial_coverage_minus_random,p95_absolute_error,0.7338443603108118
2005,spco2_le_threshold,500,13,spatial_coverage_minus_random,p99_absolute_error,16.69871282427995
2005,spco2_le_threshold,500,13,historical_density_minus_random,rmse,6.8786160661608875
2005,spco2_le_threshold,500,13,historical_density_minus_random,mae,4.461502726862101
2005,spco2_le_threshold,500,13,historical_density_minus_random,median_absolute_error,3.171769487366049
2005,spco2_le_threshold,500,13,historical_density_minus_random,p95_absolute_error,13.106023771869147
2005,spco2_le_threshold,500,13,historical_density_minus_random,p99_absolute_error,19.67415331309344
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,rmse,1.5791679202471194
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,mae,1.0784979240647417
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,median_absolute_error,0.40771993931090833
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,p95_absolute_error,4.142117873825249
2005,spco2_le_threshold,500,14,spatial_coverage_minus_random,p99_absolute_error,15.022064483187336
2005,spco2_le_threshold,500,14,historical_density_minus_random,rmse,7.308747462094914
2005,spco2_le_threshold,500,14,historical_density_minus_random,mae,4.527461190744969
2005,spco2_le_threshold,500,14,historical_density_minus_random,median_absolute_error,2.665431071817409
2005,spco2_le_threshold,500,14,historical_density_minus_random,p95_absolute_error,14.606386064978679
2005,spco2_le_threshold,500,14,historical_density_minus_random,p99_absolute_error,26.354974611799776
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,rmse,-1.9164515158451074
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,mae,-0.16572772973869832
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,median_absolute_error,0.5608579347011187
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,p95_absolute_error,-4.7388398389287545
2005,spco2_le_threshold,500,15,spatial_coverage_minus_random,p99_absolute_error,-10.749712614080224
2005,spco2_le_threshold,500,15,historical_density_minus_random,rmse,8.016674481282426
2005,spco2_le_threshold,500,15,historical_density_minus_random,mae,5.1725320183457555
2005,spco2_le_threshold,500,15,historical_density_minus_random,median_absolute_error,3.3360444389332713
2005,spco2_le_threshold,500,15,historical_density_minus_random,p95_absolute_error,21.978082023827703
2005,spco2_le_threshold,500,15,historical_density_minus_random,p99_absolute_error,21.060123322910755
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,rmse,0.37619056573004883
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,mae,0.5644945251650455
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,median_absolute_error,0.5040532361580006
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,p95_absolute_error,-0.36434971860619214
2005,spco2_le_threshold,500,16,spatial_coverage_minus_random,p99_absolute_error,4.396817043504157
2005,spco2_le_threshold,500,16,historical_density_minus_random,rmse,6.28238542893703
2005,spco2_le_threshold,500,16,historical_density_minus_random,mae,3.979819255189355
2005,spco2_le_threshold,500,16,historical_density_minus_random,median_absolute_error,2.595868277799781
2005,spco2_le_threshold,500,16,historical_density_minus_random,p95_absolute_error,14.468246834880503
2005,spco2_le_threshold,500,16,historical_density_minus_random,p99_absolute_error,19.18890322272378
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,rmse,-0.48231458449287246
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,mae,0.11030003713032244
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,median_absolute_error,0.32907009646777396
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,p95_absolute_error,0.1416820222656412
2005,spco2_le_threshold,500,17,spatial_coverage_minus_random,p99_absolute_error,-3.9910346640368743
2005,spco2_le_threshold,500,17,historical_density_minus_random,rmse,12.423840204329121
2005,spco2_le_threshold,500,17,historical_density_minus_random,mae,6.341489432375038
2005,spco2_le_threshold,500,17,historical_density_minus_random,median_absolute_error,2.6161225888133117
2005,spco2_le_threshold,500,17,historical_density_minus_random,p95_absolute_error,33.029381563555404
2005,spco2_le_threshold,500,17,historical_density_minus_random,p99_absolute_error,53.63606744927901
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,rmse,0.08034017609745092
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,mae,0.5760685329129593
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,median_absolute_error,0.7463824631871319
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,p95_absolute_error,1.492353275724298
2005,spco2_le_threshold,500,18,spatial_coverage_minus_random,p99_absolute_error,-1.4681353421260468
2005,spco2_le_threshold,500,18,historical_density_minus_random,rmse,7.314944708334881
2005,spco2_le_threshold,500,18,historical_density_minus_random,mae,5.193632114027558
2005,spco2_le_threshold,500,18,historical_density_minus_random,median_absolute_error,3.7538137073550217
2005,spco2_le_threshold,500,18,historical_density_minus_random,p95_absolute_error,15.496911484130223
2005,spco2_le_threshold,500,18,historical_density_minus_random,p99_absolute_error,19.376501009352864
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,rmse,4.150342857408912
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,mae,1.1118516890976515
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,median_absolute_error,0.365859003428767
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,p95_absolute_error,1.7643835449666767
2005,spco2_le_threshold,500,19,spatial_coverage_minus_random,p99_absolute_error,30.194247198016768
2005,spco2_le_threshold,500,19,historical_density_minus_random,rmse,8.127171496547412
2005,spco2_le_threshold,500,19,historical_density_minus_random,mae,4.477174206927849
2005,spco2_le_threshold,500,19,historical_density_minus_random,median_absolute_error,2.408804279182988
2005,spco2_le_threshold,500,19,historical_density_minus_random,p95_absolute_error,19.206236840157764
2005,spco2_le_threshold,500,19,historical_density_minus_random,p99_absolute_error,35.538246215327064
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,rmse,0.9989827838491472
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,mae,1.2548126661289452
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,median_absolute_error,0.9770787883457501
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p95_absolute_error,3.9661347513760035
2005,spco2_le_threshold,1000,0,spatial_coverage_minus_random,p99_absolute_error,3.283629047915724
2005,spco2_le_threshold,1000,0,historical_density_minus_random,rmse,10.641536988781976
2005,spco2_le_threshold,1000,0,historical_density_minus_random,mae,5.774332225954332
2005,spco2_le_threshold,1000,0,historical_density_minus_random,median_absolute_error,2.6462611975916275
2005,spco2_le_threshold,1000,0,historical_density_minus_random,p95_absolute_error,29.14516785010064
2005,spco2_le_threshold,1000,0,historical_density_minus_random,p99_absolute_error,47.25118205307402
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,rmse,1.455323540948985
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,mae,1.327911863152524
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,median_absolute_error,1.0793144706610747
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p95_absolute_error,3.979734305359173
2005,spco2_le_threshold,1000,1,spatial_coverage_minus_random,p99_absolute_error,1.1614157291252383
2005,spco2_le_threshold,1000,1,historical_density_minus_random,rmse,10.790311470624424
2005,spco2_le_threshold,1000,1,historical_density_minus_random,mae,6.004054707480401
2005,spco2_le_threshold,1000,1,historical_density_minus_random,median_absolute_error,2.896899873737567
2005,spco2_le_threshold,1000,1,historical_density_minus_random,p95_absolute_error,26.2910809564545
2005,spco2_le_threshold,1000,1,historical_density_minus_random,p99_absolute_error,36.48539738424866
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,rmse,-0.6733419222989134
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,mae,0.42116074071372545
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,median_absolute_error,0.4102323247585389
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p95_absolute_error,1.9781137087661236
2005,spco2_le_threshold,1000,2,spatial_coverage_minus_random,p99_absolute_error,-1.626945512416981
2005,spco2_le_threshold,1000,2,historical_density_minus_random,rmse,6.5546140135746604
2005,spco2_le_threshold,1000,2,historical_density_minus_random,mae,4.014864210831533
2005,spco2_le_threshold,1000,2,historical_density_minus_random,median_absolute_error,2.524526414971888
2005,spco2_le_threshold,1000,2,historical_density_minus_random,p95_absolute_error,14.365239300797967
2005,spco2_le_threshold,1000,2,historical_density_minus_random,p99_absolute_error,30.758782957543232
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,rmse,-1.2232218295362571
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,mae,-0.09656209221578749
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,median_absolute_error,0.34990104554808
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p95_absolute_error,-0.9427627814478257
2005,spco2_le_threshold,1000,3,spatial_coverage_minus_random,p99_absolute_error,-7.3036204957528525
2005,spco2_le_threshold,1000,3,historical_density_minus_random,rmse,9.896017215336329
2005,spco2_le_threshold,1000,3,historical_density_minus_random,mae,5.828835399949201
2005,spco2_le_threshold,1000,3,historical_density_minus_random,median_absolute_error,2.9538898234382316
2005,spco2_le_threshold,1000,3,historical_density_minus_random,p95_absolute_error,29.559783427578793
2005,spco2_le_threshold,1000,3,historical_density_minus_random,p99_absolute_error,38.25364350133624
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,rmse,15.343019980687313
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,mae,4.935247702911262
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,median_absolute_error,1.46624938343993
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p95_absolute_error,16.757003869782743
2005,spco2_le_threshold,1000,4,spatial_coverage_minus_random,p99_absolute_error,69.99192167859475
2005,spco2_le_threshold,1000,4,historical_density_minus_random,rmse,12.89145342260198
2005,spco2_le_threshold,1000,4,historical_density_minus_random,mae,6.475735866808492
2005,spco2_le_threshold,1000,4,historical_density_minus_random,median_absolute_error,2.9585667832375577
2005,spco2_le_threshold,1000,4,historical_density_minus_random,p95_absolute_error,26.499446767977233
2005,spco2_le_threshold,1000,4,historical_density_minus_random,p99_absolute_error,71.9364824241042
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,rmse,-1.0988364921445424
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,mae,-0.22942195376928964
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,median_absolute_error,0.19751807067012805
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p95_absolute_error,-1.7992945374076115
2005,spco2_le_threshold,1000,5,spatial_coverage_minus_random,p99_absolute_error,-3.113948395039685
2005,spco2_le_threshold,1000,5,historical_density_minus_random,rmse,8.624535126102572
2005,spco2_le_threshold,1000,5,historical_density_minus_random,mae,4.8877956336094535
2005,spco2_le_threshold,1000,5,historical_density_minus_random,median_absolute_error,2.799688185309037
2005,spco2_le_threshold,1000,5,historical_density_minus_random,p95_absolute_error,18.677154647155426
2005,spco2_le_threshold,1000,5,historical_density_minus_random,p99_absolute_error,35.75373845771976
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,rmse,-1.8665634267272289
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,mae,-0.2708690409631149
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,median_absolute_error,0.260509913024805
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p95_absolute_error,-1.442500589537758
2005,spco2_le_threshold,1000,6,spatial_coverage_minus_random,p99_absolute_error,-11.502527618223269
2005,spco2_le_threshold,1000,6,historical_density_minus_random,rmse,8.641216413188438
2005,spco2_le_threshold,1000,6,historical_density_minus_random,mae,5.0464846451036625
2005,spco2_le_threshold,1000,6,historical_density_minus_random,median_absolute_error,2.461905799541256
2005,spco2_le_threshold,1000,6,historical_density_minus_random,p95_absolute_error,22.34306273335457
2005,spco2_le_threshold,1000,6,historical_density_minus_random,p99_absolute_error,40.51313893766765
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,rmse,-0.8318548881165491
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,mae,-0.19270831956579215
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,median_absolute_error,-0.11684057296039896
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p95_absolute_error,0.46522945240270275
2005,spco2_le_threshold,1000,7,spatial_coverage_minus_random,p99_absolute_error,-3.204595608905919
2005,spco2_le_threshold,1000,7,historical_density_minus_random,rmse,8.024155148810504
2005,spco2_le_threshold,1000,7,historical_density_minus_random,mae,5.093693039969429
2005,spco2_le_threshold,1000,7,historical_density_minus_random,median_absolute_error,3.1600964899852784
2005,spco2_le_threshold,1000,7,historical_density_minus_random,p95_absolute_error,17.670616998138996
2005,spco2_le_threshold,1000,7,historical_density_minus_random,p99_absolute_error,38.309991789242204
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,rmse,8.8545293036433
2005,spco2_le_threshold,1000,8,spatial_coverage_minus_random,mae,2.7762213116155703
