year,evaluation_domain,budget,comparison,metric,n_folds,folds,mean_of_fold_effects,minimum_fold_effect,maximum_fold_effect,folds_effect_below_zero,folds_effect_above_zero,folds_interval_entirely_below_zero,folds_interval_entirely_above_zero
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.6775557935186137,0.25414931411325786,1.2433562567885175,0,5,0,4
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.6299926984737749,0.47153565160479616,0.8184080858619854,0,5,0,5
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,1.4250901851237527,0.9574569826111038,2.3875868121112394,0,5,0,4
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-3.0850871320900453,-16.36899577874211,5.251048976151975,2,3,1,1
2005,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,1.1259162818849437,-0.8685184347658067,3.6788025955833357,1,4,0,2
2010,all,1000,historical_density_minus_random,mae,5,0;1;2;3;4,4.623454632962487,4.067319223828067,6.207385484794267,0,5,0,5
2010,all,1000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.7346456728733,2.350614302525932,3.5435390305570054,0,5,0,5
2010,all,1000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,18.21880439414436,11.768472402828277,31.05881769629617,0,5,0,5
2010,all,1000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,26.621152143835353,12.423575874707478,41.308334867964255,0,5,0,4
2010,all,1000,historical_density_minus_random,rmse,5,0;1;2;3;4,6.860542552857899,6.264457068001577,7.6535278972525305,0,5,0,5
2010,all,1000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.4971520873179026,0.08390358394147306,0.9607096563592566,0,5,0,2
2010,all,1000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.6674726668964481,0.43599244030915846,0.874420171768611,0,5,0,5
2010,all,1000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,0.9531775628619912,0.30971849483968794,1.477817129417888,0,5,0,0
2010,all,1000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-6.393453785378466,-33.52929283388818,4.192220226291023,3,2,1,0
2010,all,1000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,0.0586432157074533,-1.9344554566430883,1.3255151749691891,1,4,1,0
2010,all,5000,historical_density_minus_random,mae,5,0;1;2;3;4,4.879013873367059,3.9927557184256273,6.131048642638264,0,5,0,5
2010,all,5000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,1.9878130304593562,1.4676678301077815,2.401392424160116,0,5,0,5
2010,all,5000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,21.373032261442347,15.827983158934979,31.460196284377293,0,5,0,5
2010,all,5000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,49.12327314296446,37.16522393457816,64.52797249365211,0,5,0,5
2010,all,5000,historical_density_minus_random,rmse,5,0;1;2;3;4,8.934749124344794,8.18088337654415,9.642971384598223,0,5,0,5
2010,all,5000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.8247836737488786,0.46976670591118525,1.379402424959508,0,5,0,5
2010,all,5000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.8364257125962439,0.563155775507741,1.0687892723772492,0,5,0,5
2010,all,5000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,1.7030907009227618,0.49330249412195926,3.0545169946460393,0,5,0,4
2010,all,5000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-3.733317873432685,-12.908251958288826,6.033131260467829,4,1,2,1
2010,all,5000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,0.46227769376785355,-1.049138178375069,2.1054179850716777,2,3,2,2
2010,spco2_le_threshold,1000,historical_density_minus_random,mae,5,0;1;2;3;4,4.605684608465012,4.065580664915215,6.178764154279415,0,5,0,5
2010,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.734144506669285,2.350127515201899,3.5421394954034495,0,5,0,5
2010,spco2_le_threshold,1000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,18.137190179855576,11.764681767851053,30.81584307840213,0,5,0,5
2010,spco2_le_threshold,1000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,27.04612755572913,14.351345320418025,41.426600739186995,0,5,0,4
2010,spco2_le_threshold,1000,historical_density_minus_random,rmse,5,0;1;2;3;4,7.397229827193781,6.3377672660800535,8.522329777200937,0,5,0,5
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.4975470199926966,0.08219562411928694,0.9623612523152147,0,5,0,2
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.6675716682410575,0.4363851173873431,0.8744174465545737,0,5,0,5
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,0.9535011927870339,0.30750499633793427,1.4760460802721298,0,5,0,0
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-5.928112844315515,-31.599150432986825,4.1488558316379445,3,2,1,0
2010,spco2_le_threshold,1000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,-0.0013895612180634287,-2.49710934573436,1.3926663256053597,1,4,1,0
2010,spco2_le_threshold,5000,historical_density_minus_random,mae,5,0;1;2;3;4,4.856605707141571,3.99009609744744,6.10741277796385,0,5,0,5
2010,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,1.9872617852270782,1.4675288583208332,2.400020437236492,0,5,0,5
2010,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,21.276846713935516,15.822598178721858,31.172248094132716,0,5,0,5
2010,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,49.1836552611641,36.950549225538225,64.6491379668401,0,5,0,5
2010,spco2_le_threshold,5000,historical_density_minus_random,rmse,5,0;1;2;3;4,9.84302234421917,8.27915591355646,10.943017515823161,0,5,0,5
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.8380586364694214,0.48797358604471375,1.3951419236260716,0,5,0,5
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.8363592682253345,0.563366102471727,1.0687292171932867,0,5,0,5
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,1.703101876218382,0.4947290424351184,3.0534291957997635,0,5,0,4
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-3.7162210690448987,-12.876416544941355,5.963052024868789,4,1,2,1
2010,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,1.0913414862203947,-0.22814269163360432,2.9329713610780908,2,3,0,2
2014,all,1000,historical_density_minus_random,mae,5,0;1;2;3;4,4.8278419454631445,3.8953737329624163,5.911015846414818,0,5,0,5
2014,all,1000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.724840355791391,2.335471896790054,3.3410304635639427,0,5,0,5
2014,all,1000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,20.105872912437768,13.54249356976734,27.692836830440296,0,5,0,5
2014,all,1000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,30.18256166195299,12.389896522736786,47.109939691596765,0,5,0,4
2014,all,1000,historical_density_minus_random,rmse,5,0;1;2;3;4,7.558122028621073,5.5884573902970445,10.823287228264782,0,5,0,5
2014,all,1000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.43877447280877246,0.14983614627587832,0.7602318674970662,0,5,0,3
2014,all,1000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.5476948477521247,0.40894132857385007,0.705004577502314,0,5,0,5
2014,all,1000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,1.3482342532030125,0.8484988511576652,2.1135861245322305,0,5,0,2
2014,all,1000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-4.657807417164426,-28.79282366779588,4.969246775654865,2,3,2,0
2014,all,1000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,-0.20190249055752174,-1.7737328230090224,0.8545755311934891,2,3,2,1
2014,all,5000,historical_density_minus_random,mae,5,0;1;2;3;4,5.066499575434213,3.9098966020255546,6.032280181870459,0,5,0,5
2014,all,5000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.1327681417770066,1.828319976323586,2.3390851186185593,0,5,0,5
2014,all,5000,historical_density_minus_random,p95_absolute_error,5,0;1;2;3;4,23.0752156607417,15.564932880393243,29.594552269834736,0,5,0,5
2014,all,5000,historical_density_minus_random,p99_absolute_error,5,0;1;2;3;4,51.95250123118247,31.884439902045223,67.69991319659448,0,5,0,5
2014,all,5000,historical_density_minus_random,rmse,5,0;1;2;3;4,9.565271853520025,7.6535203008623585,12.58663864857405,0,5,0,5
2014,all,5000,spatial_coverage_minus_random,mae,5,0;1;2;3;4,0.4110572212374219,0.15953506759321306,0.7975653851425145,0,5,0,4
2014,all,5000,spatial_coverage_minus_random,median_absolute_error,5,0;1;2;3;4,0.5241184206664299,0.4090814985042911,0.6705255039880342,0,5,0,5
2014,all,5000,spatial_coverage_minus_random,p95_absolute_error,5,0;1;2;3;4,0.645061269154348,-0.023459794915508425,1.5522983355488709,1,4,0,1
2014,all,5000,spatial_coverage_minus_random,p99_absolute_error,5,0;1;2;3;4,-3.882672802854715,-12.039514454111043,6.294130936597947,3,2,2,1
2014,all,5000,spatial_coverage_minus_random,rmse,5,0;1;2;3;4,-0.24710474655518916,-0.9287799505695356,0.9311900888351688,4,1,2,1
2014,spco2_le_threshold,1000,historical_density_minus_random,mae,5,0;1;2;3;4,4.815397313153123,3.8896860465686833,5.899289174257389,0,5,0,5
2014,spco2_le_threshold,1000,historical_density_minus_random,median_absolute_error,5,0;1;2;3;4,2.7244274746667267,2.3349149069928345,3.3396694086510856,0,5,0,5
