year,validation_scheme,spatial_fold,budget,seed,strategy,domain,weighting,n_evaluation,bias,mae,rmse,latitude_cutoff_degrees_north
2005,whole_blocks,4,5000,0,random,south_of_60n,equal_cell,92628,-0.917081512735504,11.687922080732667,19.15592480921344,60.0
2005,whole_blocks,4,5000,0,random,south_of_60n,spherical_cell_area,92628,-1.469993697701806,11.305967651793452,18.77313350921715,60.0
2005,whole_blocks,4,5000,0,random,60_to_90n,equal_cell,10848,0.5300260173987933,18.76168690568169,40.654484099353255,60.0
2005,whole_blocks,4,5000,0,random,60_to_90n,spherical_cell_area,10848,0.5565691748591317,22.201893335615654,46.79835807357107,60.0
2005,whole_blocks,4,5000,0,historical_density,global,equal_cell,103476,-7.35553071503638,17.893160254161412,33.26585540762086,60.0
2005,whole_blocks,4,5000,0,historical_density,global,spherical_cell_area,103476,-3.460416004616919,13.908450886905776,25.524720492102485,60.0
2005,whole_blocks,4,5000,0,historical_density,south_of_60n,equal_cell,92628,-1.4340286746663062,12.696268811483655,20.14086209517665,60.0
2005,whole_blocks,4,5000,0,historical_density,south_of_60n,spherical_cell_area,92628,-1.5492337292467242,12.188547814407334,19.804879355916047,60.0
2005,whole_blocks,4,5000,0,historical_density,60_to_90n,equal_cell,10848,-57.917559752222886,62.2679445971145,84.21365725577401,60.0
2005,whole_blocks,4,5000,0,historical_density,60_to_90n,spherical_cell_area,10848,-53.37288251132247,58.82546670855491,86.15580405146837,60.0
2005,whole_blocks,4,5000,1,random,global,equal_cell,103476,-0.3619097894115504,12.709455145948324,22.72730519341513,60.0
2005,whole_blocks,4,5000,1,random,global,spherical_cell_area,103476,-1.273033205165752,12.02281826260322,21.06660646543623,60.0
2005,whole_blocks,4,5000,1,random,south_of_60n,equal_cell,92628,-0.7607662636693593,12.007965019511678,19.794587411209957,60.0
2005,whole_blocks,4,5000,1,random,south_of_60n,spherical_cell_area,92628,-1.3779260969180496,11.644441493978816,19.476239321347805,60.0
2005,whole_blocks,4,5000,1,random,60_to_90n,equal_cell,10848,3.0438126937698957,18.69928068351961,39.76617419796455,60.0
2005,whole_blocks,4,5000,1,random,60_to_90n,spherical_cell_area,10848,1.4663512134993624,21.904511931629575,46.12711385541418,60.0
2005,whole_blocks,4,5000,1,historical_density,global,equal_cell,103476,-6.583467172252477,17.616535747550735,32.292650201476285,60.0
2005,whole_blocks,4,5000,1,historical_density,global,spherical_cell_area,103476,-3.1096300864108577,14.106769392542484,25.71814585449427,60.0
2005,whole_blocks,4,5000,1,historical_density,south_of_60n,equal_cell,92628,-1.197827908459986,13.101886134392595,20.761402515528705,60.0
2005,whole_blocks,4,5000,1,historical_density,south_of_60n,spherical_cell_area,92628,-1.283388035555604,12.53531259852572,20.37976743123792,60.0
2005,whole_blocks,4,5000,1,historical_density,60_to_90n,equal_cell,10848,-52.56991570899389,56.16585030946186,79.16202687869654,60.0
2005,whole_blocks,4,5000,1,historical_density,60_to_90n,spherical_cell_area,10848,-50.80379634734169,55.146959859411325,84.19182788225417,60.0
2005,whole_blocks,4,5000,2,random,global,equal_cell,103476,-0.7145745103447492,12.517927057314786,22.3857861282257,60.0
2005,whole_blocks,4,5000,2,random,global,spherical_cell_area,103476,-1.443876257847651,11.747704509132454,20.503071756111662,60.0
2005,whole_blocks,4,5000,2,random,south_of_60n,equal_cell,92628,-1.019894375215357,11.735369550632209,19.26450398150239,60.0
2005,whole_blocks,4,5000,2,random,south_of_60n,spherical_cell_area,92628,-1.567438468972987,11.332645020380273,18.823626674468063,60.0
2005,whole_blocks,4,5000,2,random,60_to_90n,equal_cell,10848,1.892465353522753,19.19996399767189,40.139460691463775,60.0
2005,whole_blocks,4,5000,2,random,60_to_90n,spherical_cell_area,10848,1.7830764006020683,22.587404676726724,46.31696489820694,60.0
2005,whole_blocks,4,5000,2,historical_density,global,equal_cell,103476,-7.737182265665134,18.310548989278,33.58132750416372,60.0
2005,whole_blocks,4,5000,2,historical_density,global,spherical_cell_area,103476,-3.7316836656200016,14.52960217258908,26.427563229095803,60.0
2005,whole_blocks,4,5000,2,historical_density,south_of_60n,equal_cell,92628,-1.8271530571262908,13.254120775923203,20.93227007490672,60.0
2005,whole_blocks,4,5000,2,historical_density,south_of_60n,spherical_cell_area,92628,-1.7380235997891091,12.783938070439754,20.65296039307836,60.0
2005,whole_blocks,4,5000,2,historical_density,60_to_90n,equal_cell,10848,-58.20124804078829,61.48595759424002,83.75882276910717,60.0
2005,whole_blocks,4,5000,2,historical_density,60_to_90n,spherical_cell_area,10848,-55.798141451424925,60.11939345171198,88.30974988309438,60.0
2005,whole_blocks,4,5000,3,random,global,equal_cell,103476,-0.7817168964588804,12.726154019688767,22.904584651450214,60.0
2005,whole_blocks,4,5000,3,random,global,spherical_cell_area,103476,-1.4715911226497709,12.023692263203314,21.12764705211835,60.0
2005,whole_blocks,4,5000,3,random,south_of_60n,equal_cell,92628,-0.8978544381676883,11.908686370205707,19.47092612346306,60.0
2005,whole_blocks,4,5000,3,random,south_of_60n,spherical_cell_area,92628,-1.5149241406213878,11.605111282651247,19.27191418062521,60.0
2005,whole_blocks,4,5000,3,random,60_to_90n,equal_cell,10848,0.2099486836852424,19.706278783361,42.03604644297912,60.0
2005,whole_blocks,4,5000,3,random,60_to_90n,spherical_cell_area,10848,-0.3399053404949083,22.95535976629482,49.03382409051453,60.0
2005,whole_blocks,4,5000,3,historical_density,global,equal_cell,103476,-6.183866263664365,17.64151715252033,31.512841954378832,60.0
2005,whole_blocks,4,5000,3,historical_density,global,spherical_cell_area,103476,-2.839829295635227,14.330464171425067,25.134589213694863,60.0
2005,whole_blocks,4,5000,3,historical_density,south_of_60n,equal_cell,92628,-1.252751626771591,13.378449850162896,20.881158862998102,60.0
2005,whole_blocks,4,5000,3,historical_density,south_of_60n,spherical_cell_area,92628,-1.298815517358746,12.91438763990141,20.49433080993907,60.0
2005,whole_blocks,4,5000,3,historical_density,60_to_90n,equal_cell,10848,-48.28925772624768,54.04264160705245,75.82503142258878,60.0
2005,whole_blocks,4,5000,3,historical_density,60_to_90n,spherical_cell_area,10848,-43.08496948232836,51.31274124749078,78.49389191565379,60.0
2005,whole_blocks,4,5000,4,random,global,equal_cell,103476,-0.1142924225417893,13.237859438798385,23.04933109270327,60.0
2005,whole_blocks,4,5000,4,random,global,spherical_cell_area,103476,-0.99780276174768,12.443890866284663,21.274768753641908,60.0
2005,whole_blocks,4,5000,4,random,south_of_60n,equal_cell,92628,-0.6009333117770402,12.208307662000854,19.712661073765656,60.0
2005,whole_blocks,4,5000,4,random,south_of_60n,spherical_cell_area,92628,-1.1376952039100894,11.948729287930632,19.568094215246603,60.0
2005,whole_blocks,4,5000,4,random,60_to_90n,equal_cell,10848,4.040996320828678,22.02891050638702,41.82820182658168,60.0
2005,whole_blocks,4,5000,4,random,60_to_90n,spherical_cell_area,10848,2.655630468539072,25.37553847180449,47.67646226421032,60.0
2005,whole_blocks,4,5000,4,historical_density,global,equal_cell,103476,-6.847892000649725,17.336699385025035,31.11799522860591,60.0
2005,whole_blocks,4,5000,4,historical_density,global,spherical_cell_area,103476,-3.459233827773464,13.859179743337414,24.7962503201049,60.0
2005,whole_blocks,4,5000,4,historical_density,south_of_60n,equal_cell,92628,-1.78169945968615,12.926993445517173,20.650277020194903,60.0
2005,whole_blocks,4,5000,4,historical_density,south_of_60n,spherical_cell_area,92628,-1.839786904062232,12.392413911668903,20.26029048991129,60.0
2005,whole_blocks,4,5000,4,historical_density,60_to_90n,equal_cell,10848,-50.106675433943785,54.98992963619895,74.80256301043384,60.0
2005,whole_blocks,4,5000,4,historical_density,60_to_90n,spherical_cell_area,10848,-45.75273528014927,52.16525938304829,77.15118832175814,60.0
2005,whole_blocks,4,5000,5,random,global,equal_cell,103476,-1.4298632556499822,13.03567543394762,23.421474886160595,60.0
2005,whole_blocks,4,5000,5,random,global,spherical_cell_area,103476,-2.264473942382831,12.576069277921649,21.97243272766269,60.0
2005,whole_blocks,4,5000,5,random,south_of_60n,equal_cell,92628,-1.5279957845583811,12.352689966670496,20.35099247733419,60.0
2005,whole_blocks,4,5000,5,random,south_of_60n,spherical_cell_area,92628,-2.2493102156578035,12.216941404518828,20.35998433786469,60.0
2005,whole_blocks,4,5000,5,random,60_to_90n,equal_cell,10848,-0.5919373810438602,18.86749492721325,41.184841261586605,60.0
2005,whole_blocks,4,5000,5,random,60_to_90n,spherical_cell_area,10848,-2.660490069171774,21.95505849514351,47.59660371225834,60.0
2005,whole_blocks,4,5000,5,historical_density,global,equal_cell,103476,-7.752001462205458,18.314281121877304,32.85336735615903,60.0
2005,whole_blocks,4,5000,5,historical_density,global,spherical_cell_area,103476,-3.885729450351644,14.642283295943471,26.009506887816208,60.0
2005,whole_blocks,4,5000,5,historical_density,south_of_60n,equal_cell,92628,-2.224860711082548,13.61042020634128,21.392242742087,60.0
2005,whole_blocks,4,5000,5,historical_density,south_of_60n,spherical_cell_area,92628,-2.120675840825006,13.100072093762597,21.069547253536207,60.0
2005,whole_blocks,4,5000,5,historical_density,60_to_90n,equal_cell,10848,-54.94669112804368,58.47921741283149,79.92495244361075,60.0
2005,whole_blocks,4,5000,5,historical_density,60_to_90n,spherical_cell_area,10848,-49.98189741056021,54.91869542424716,82.15996828563182,60.0
2005,whole_blocks,4,5000,6,random,global,equal_cell,103476,-0.7722887313127851,12.8339488846665,22.779459799049743,60.0
2005,whole_blocks,4,5000,6,random,global,spherical_cell_area,103476,-1.504408316235287,12.222803090619792,21.30429055428995,60.0
2005,whole_blocks,4,5000,6,random,south_of_60n,equal_cell,92628,-0.8802749837233788,12.096174139192268,19.87368723943682,60.0
2005,whole_blocks,4,5000,6,random,south_of_60n,spherical_cell_area,92628,-1.5237145376830306,11.833427248011237,19.74622336590659,60.0
2005,whole_blocks,4,5000,6,random,60_to_90n,equal_cell,10848,0.1497752978436024,19.13359850890941,39.71391809049895,60.0
2005,whole_blocks,4,5000,6,random,60_to_90n,spherical_cell_area,10848,-1.000206731802478,22.391748749638847,46.089467700953385,60.0
2005,whole_blocks,4,5000,6,historical_density,global,equal_cell,103476,-7.519176967894797,17.907516786449115,32.6979488630306,60.0
2005,whole_blocks,4,5000,6,historical_density,global,spherical_cell_area,103476,-3.607374654858811,14.18160872900856,25.608891643487414,60.0
2005,whole_blocks,4,5000,6,historical_density,south_of_60n,equal_cell,92628,-1.8927367681320304,13.12303770741072,20.794403708334,60.0
2005,whole_blocks,4,5000,6,historical_density,south_of_60n,spherical_cell_area,92628,-1.7815889135319576,12.58936391974506,20.268786883574293,60.0
2005,whole_blocks,4,5000,6,historical_density,60_to_90n,equal_cell,10848,-55.5617565054709,58.76082874562762,80.66084632356618,60.0
2005,whole_blocks,4,5000,6,historical_density,60_to_90n,spherical_cell_area,10848,-51.28962392893468,55.76469933058209,83.98821391112934,60.0
2005,whole_blocks,4,5000,7,random,global,equal_cell,103476,-0.7773062578416601,12.898319147206104,22.73792709457684,60.0
2005,whole_blocks,4,5000,7,random,global,spherical_cell_area,103476,-1.312325695238978,12.140635708255612,20.90899323945336,60.0
2005,whole_blocks,4,5000,7,random,south_of_60n,equal_cell,92628,-0.8865519764923332,12.062430947012254,19.46700076493159,60.0
2005,whole_blocks,4,5000,7,random,south_of_60n,spherical_cell_area,92628,-1.3709467982632026,11.712096755865725,19.19019700525217,60.0
2005,whole_blocks,4,5000,7,random,60_to_90n,equal_cell,10848,0.1555119968757586,20.035731776958688,41.17980618285887,60.0
2005,whole_blocks,4,5000,7,random,60_to_90n,spherical_cell_area,10848,0.2186239577531757,23.332365761233294,47.29865585269903,60.0
2005,whole_blocks,4,5000,7,historical_density,global,equal_cell,103476,-6.995997873161876,17.98478590376193,32.652971692318744,60.0
2005,whole_blocks,4,5000,7,historical_density,global,spherical_cell_area,103476,-3.239125427580561,14.337510002721489,25.68404932525837,60.0
2005,whole_blocks,4,5000,7,historical_density,south_of_60n,equal_cell,92628,-1.5877135635650743,13.2774416577824,20.9227869201628,60.0
2005,whole_blocks,4,5000,7,historical_density,south_of_60n,spherical_cell_area,92628,-1.5105898595417455,12.792753478322004,20.56707467695632,60.0
2005,whole_blocks,4,5000,7,historical_density,60_to_90n,equal_cell,10848,-53.175806043269965,58.17946536694338,80.20226577932601,60.0
2005,whole_blocks,4,5000,7,historical_density,60_to_90n,spherical_cell_area,10848,-48.38158763918473,54.68039580631101,82.70694601645096,60.0
2005,whole_blocks,4,5000,8,random,global,equal_cell,103476,-1.2720250911468065,12.434205620919377,22.53399492443336,60.0
2005,whole_blocks,4,5000,8,random,global,spherical_cell_area,103476,-1.6580598361849703,11.981372436343234,21.11913778248613,60.0
2005,whole_blocks,4,5000,8,random,south_of_60n,equal_cell,92628,-1.3436584105291831,11.856180350274505,19.679059703461785,60.0
2005,whole_blocks,4,5000,8,random,south_of_60n,spherical_cell_area,92628,-1.6752020630743767,11.65479099168953,19.62397141317493,60.0
2005,whole_blocks,4,5000,8,random,60_to_90n,equal_cell,10848,-0.6603684624824634,17.369799718383717,39.20241018915682,60.0
2005,whole_blocks,4,5000,8,random,60_to_90n,spherical_cell_area,10848,-1.2103731678361251,20.510378606009613,45.13254139295381,60.0
2005,whole_blocks,4,5000,8,historical_density,global,equal_cell,103476,-7.623231068995267,18.24644192092508,32.956255467845644,60.0
2005,whole_blocks,4,5000,8,historical_density,global,spherical_cell_area,103476,-3.75603064082439,14.361484753891892,25.683027806622054,60.0
2005,whole_blocks,4,5000,8,historical_density,south_of_60n,equal_cell,92628,-1.95998530890724,13.197103359604412,21.04782918486127,60.0
2005,whole_blocks,4,5000,8,historical_density,south_of_60n,spherical_cell_area,92628,-2.030136121393972,12.728253825916832,20.721805883734707,60.0
2005,whole_blocks,4,5000,8,historical_density,60_to_90n,equal_cell,10848,-55.98008286337523,61.36131399485673,81.10113943996384,60.0
2005,whole_blocks,4,5000,8,historical_density,60_to_90n,spherical_cell_area,10848,-48.82951918523415,57.01496947945562,81.68334746057197,60.0
2005,whole_blocks,4,5000,9,random,global,equal_cell,103476,-0.498521847170842,12.9817014899691,23.479964063108387,60.0
2005,whole_blocks,4,5000,9,random,global,spherical_cell_area,103476,-1.2435574008554713,12.226482088658097,21.4136006296206,60.0
2005,whole_blocks,4,5000,9,random,south_of_60n,equal_cell,92628,-0.9476511729817813,12.018597939498456,19.692242933169396,60.0
2005,whole_blocks,4,5000,9,random,south_of_60n,spherical_cell_area,92628,-1.4324517273431434,11.72203358811661,19.393598669568107,60.0
2005,whole_blocks,4,5000,9,random,60_to_90n,equal_cell,10848,3.3364662788630497,21.20536997014928,44.131578685223765,60.0
2005,whole_blocks,4,5000,9,random,60_to_90n,spherical_cell_area,10848,3.689609814865186,25.40066710079028,51.1008975812476,60.0
2005,whole_blocks,4,5000,9,historical_density,global,equal_cell,103476,-5.659359330430652,17.15922552617183,30.166964106592506,60.0
2005,whole_blocks,4,5000,9,historical_density,global,spherical_cell_area,103476,-2.7524691588430428,14.1233233764788,24.69192593057434,60.0
2005,whole_blocks,4,5000,9,historical_density,south_of_60n,equal_cell,92628,-1.2978744467404628,13.36073812597566,21.264330053641448,60.0
2005,whole_blocks,4,5000,9,historical_density,south_of_60n,spherical_cell_area,92628,-1.5145013289355789,12.925071799050196,21.04186709235131,60.0
2005,whole_blocks,4,5000,9,historical_density,60_to_90n,equal_cell,10848,-42.90084364149765,49.59343375859908,69.42407411865733,60.0
2005,whole_blocks,4,5000,9,historical_density,60_to_90n,spherical_cell_area,10848,-35.083256568781,45.41688050902789,70.49301217492207,60.0
2005,whole_blocks,4,5000,10,random,global,equal_cell,103476,-1.1836452293115682,12.668229862564116,22.633095109619376,60.0
2005,whole_blocks,4,5000,10,random,global,spherical_cell_area,103476,-1.867141347937162,11.923703187549131,20.925294076028543,60.0
2005,whole_blocks,4,5000,10,random,south_of_60n,equal_cell,92628,-1.4751674247706972,11.7335058948654,19.36578288446073,60.0
2005,whole_blocks,4,5000,10,random,south_of_60n,spherical_cell_area,92628,-1.99129787537808,11.461322191509218,19.205683169247305,60.0
2005,whole_blocks,4,5000,10,random,60_to_90n,equal_cell,10848,1.3055802427559309,20.649573122150823,41.03619320572111,60.0
2005,whole_blocks,4,5000,10,random,60_to_90n,spherical_cell_area,10848,1.375332484802489,23.999252587309545,47.3299637066193,60.0
2005,whole_blocks,4,5000,10,historical_density,global,equal_cell,103476,-6.406118436396858,17.154750548626627,30.766760547058457,60.0
2005,whole_blocks,4,5000,10,historical_density,global,spherical_cell_area,103476,-3.656909855124842,14.33218142009716,25.4063628012248,60.0
2005,whole_blocks,4,5000,10,historical_density,south_of_60n,equal_cell,92628,-2.062921991650746,13.508694748594646,21.42923751596103,60.0
2005,whole_blocks,4,5000,10,historical_density,south_of_60n,spherical_cell_area,92628,-2.213142182829503,13.073139188580422,21.14363807485889,60.0
2005,whole_blocks,4,5000,10,historical_density,60_to_90n,equal_cell,10848,-43.49144294634733,48.287388513722696,71.47170591551397,60.0
2005,whole_blocks,4,5000,10,historical_density,60_to_90n,spherical_cell_area,10848,-41.3623692011974,47.213348235509606,76.33924352178096,60.0
2005,whole_blocks,4,5000,11,random,global,equal_cell,103476,-0.833489571686354,12.86740193606505,22.78788038960632,60.0
2005,whole_blocks,4,5000,11,random,global,spherical_cell_area,103476,-1.3618990069898362,12.233435274680856,21.20622984321802,60.0
2005,whole_blocks,4,5000,11,random,south_of_60n,equal_cell,92628,-0.9935845952029108,12.120272237471449,19.867976188487106,60.0
2005,whole_blocks,4,5000,11,random,south_of_60n,spherical_cell_area,92628,-1.4080531851249736,11.833465279200768,19.64687162181845,60.0
2005,whole_blocks,4,5000,11,random,60_to_90n,equal_cell,10848,0.5335164974776967,19.246930855804013,39.784335323785285,60.0
2005,whole_blocks,4,5000,11,random,60_to_90n,spherical_cell_area,10848,-0.1565357614206234,22.679057997516168,45.971893994138746,60.0
2005,whole_blocks,4,5000,11,historical_density,global,equal_cell,103476,-6.39201186841225,17.218895574868636,31.714917709947763,60.0
2005,whole_blocks,4,5000,11,historical_density,global,spherical_cell_area,103476,-3.18845598571496,13.961746356980589,25.45298499324514,60.0
2005,whole_blocks,4,5000,11,historical_density,south_of_60n,equal_cell,92628,-1.6018150516841985,13.04798215050087,20.81383596921864,60.0
2005,whole_blocks,4,5000,11,historical_density,south_of_60n,spherical_cell_area,92628,-1.5694975554715245,12.490151279307565,20.41699213153832,60.0
2005,whole_blocks,4,5000,11,historical_density,60_to_90n,equal_cell,10848,-47.29414597054039,52.83314416192038,76.78071409039474,60.0
2005,whole_blocks,4,5000,11,historical_density,60_to_90n,spherical_cell_area,10848,-45.46919993496596,52.39394666166376,81.73540853864375,60.0
2005,whole_blocks,4,5000,12,random,global,equal_cell,103476,-0.836804177169511,12.899960162673358,23.55470910091862,60.0
2005,whole_blocks,4,5000,12,random,global,spherical_cell_area,103476,-1.6388553682199083,12.069814396657833,21.55653634410799,60.0
2005,whole_blocks,4,5000,12,random,south_of_60n,equal_cell,92628,-1.127467658003118,11.900948903713314,19.75295793397773,60.0
2005,whole_blocks,4,5000,12,random,south_of_60n,spherical_cell_area,92628,-1.732906086980469,11.567901360029182,19.591806294923227,60.0
2005,whole_blocks,4,5000,12,random,60_to_90n,equal_cell,10848,1.645088973886477,21.43023439708992,44.2795791084373,60.0
2005,whole_blocks,4,5000,12,random,60_to_90n,spherical_cell_area,10848,0.8173746892500414,25.17778319317341,50.75473985903539,60.0
2005,whole_blocks,4,5000,12,historical_density,global,equal_cell,103476,-5.944303039058506,16.84234275362138,30.76034720857981,60.0
2005,whole_blocks,4,5000,12,historical_density,global,spherical_cell_area,103476,-3.2849968344908835,14.0100265984821,25.43521777326552,60.0
2005,whole_blocks,4,5000,12,historical_density,south_of_60n,equal_cell,92628,-1.5645084527040487,13.144420134526513,20.957996790347945,60.0
2005,whole_blocks,4,5000,12,historical_density,south_of_60n,spherical_cell_area,92628,-1.7326340570103185,12.641872900838733,20.739023956975483,60.0
2005,whole_blocks,4,5000,12,historical_density,60_to_90n,equal_cell,10848,-43.34212871612715,48.41785679874673,72.62918284627153,60.0
2005,whole_blocks,4,5000,12,historical_density,60_to_90n,spherical_cell_area,10848,-43.8265276637504,49.74075018758742,79.4357000379189,60.0
2005,whole_blocks,4,5000,13,random,global,equal_cell,103476,-0.3333226558623106,12.866427084239312,22.648298180653924,60.0
2005,whole_blocks,4,5000,13,random,global,spherical_cell_area,103476,-1.241037205849589,12.20243590684506,20.94619690292036,60.0
2005,whole_blocks,4,5000,13,random,south_of_60n,equal_cell,92628,-0.8150096444902298,12.002358241917308,19.424749636907915,60.0
2005,whole_blocks,4,5000,13,random,south_of_60n,spherical_cell_area,92628,-1.4491701588305346,11.760743788050368,19.24272420519819,60.0
2005,whole_blocks,4,5000,13,random,60_to_90n,equal_cell,10848,3.77966613309666,20.24446623676537,40.877924503391206,60.0
2005,whole_blocks,4,5000,13,random,60_to_90n,spherical_cell_area,10848,4.194566283404688,23.737674261515117,47.18754780229312,60.0
2005,whole_blocks,4,5000,13,historical_density,global,equal_cell,103476,-7.552072888352997,18.32988753255019,32.888320835440304,60.0
2005,whole_blocks,4,5000,13,historical_density,global,spherical_cell_area,103476,-3.7906422463249,14.55900540887398,25.91430624609406,60.0
2005,whole_blocks,4,5000,13,historical_density,south_of_60n,equal_cell,92628,-1.93113012970274,13.57166874091124,21.406374559336445,60.0
2005,whole_blocks,4,5000,13,historical_density,south_of_60n,spherical_cell_area,92628,-1.9822379768446052,12.989753708000848,20.946621892985384,60.0
2005,whole_blocks,4,5000,13,historical_density,60_to_90n,equal_cell,10848,-55.54771133306686,58.95897033416641,80.0296984980399,60.0
2005,whole_blocks,4,5000,13,historical_density,60_to_90n,spherical_cell_area,10848,-51.018956726970046,55.54160762835593,82.16511673779429,60.0
2005,whole_blocks,4,5000,14,random,global,equal_cell,103476,-1.4635505816624472,13.02334224370342,22.774008757470902,60.0
2005,whole_blocks,4,5000,14,random,global,spherical_cell_area,103476,-1.974189745905855,12.468984652477529,21.225841507051797,60.0
2005,whole_blocks,4,5000,14,random,south_of_60n,equal_cell,92628,-1.431350791939627,12.310955924151193,19.696552763985878,60.0
2005,whole_blocks,4,5000,14,random,south_of_60n,spherical_cell_area,92628,-1.9464171213110997,12.070226048254574,19.59069104478361,60.0
2005,whole_blocks,4,5000,14,random,60_to_90n,equal_cell,10848,-1.7384954675810849,19.1062072886411,40.431135614397135,60.0
2005,whole_blocks,4,5000,14,random,60_to_90n,spherical_cell_area,10848,-2.699500048723794,22.882970662097478,46.83534831947907,60.0
2005,whole_blocks,4,5000,14,historical_density,global,equal_cell,103476,-6.032287579026753,17.675641933750356,31.0551437602188,60.0
2005,whole_blocks,4,5000,14,historical_density,global,spherical_cell_area,103476,-2.87185344935026,14.325273483723548,25.09962948018253,60.0
2005,whole_blocks,4,5000,14,historical_density,south_of_60n,equal_cell,92628,-1.3425480329438586,13.518837291772495,21.331029303723437,60.0
2005,whole_blocks,4,5000,14,historical_density,south_of_60n,spherical_cell_area,92628,-1.4584035047936663,12.947523635749937,20.905377868756887,60.0
2005,whole_blocks,4,5000,14,historical_density,60_to_90n,equal_cell,10848,-46.07664549519252,53.16941962338209,72.89802718166864,60.0
2005,whole_blocks,4,5000,14,historical_density,60_to_90n,spherical_cell_area,10848,-39.78553453867521,50.30661028650522,75.2944114368969,60.0
2005,whole_blocks,4,5000,15,random,global,equal_cell,103476,-1.2888712079907514,13.178998118941625,23.60930083561672,60.0
2005,whole_blocks,4,5000,15,random,global,spherical_cell_area,103476,-1.877005318454675,12.530848532759258,22.03515300189439,60.0
2005,whole_blocks,4,5000,15,random,south_of_60n,equal_cell,92628,-1.6374975478436118,12.280217672245946,20.44534659256339,60.0
2005,whole_blocks,4,5000,15,random,south_of_60n,spherical_cell_area,92628,-1.9630999221643644,12.07898665837873,20.374407784637743,60.0
2005,whole_blocks,4,5000,15,random,60_to_90n,equal_cell,10848,1.6879503819696802,20.8534298313796,41.80411768943567,60.0
2005,whole_blocks,4,5000,15,random,60_to_90n,spherical_cell_area,10848,0.3714427126132103,24.33168038502544,48.21760558444568,60.0
2005,whole_blocks,4,5000,15,historical_density,global,equal_cell,103476,-6.5123201748878285,17.369891360613295,31.300672937101503,60.0
2005,whole_blocks,4,5000,15,historical_density,global,spherical_cell_area,103476,-3.1825378883325848,14.0860389083926,25.16021358455249,60.0
2005,whole_blocks,4,5000,15,historical_density,south_of_60n,equal_cell,92628,-1.651527069092155,13.213462888931948,21.11087521873658,60.0
2005,whole_blocks,4,5000,15,historical_density,south_of_60n,spherical_cell_area,92628,-1.6452415352074994,12.721186696068845,20.76773964358768,60.0
2005,whole_blocks,4,5000,15,historical_density,60_to_90n,equal_cell,10848,-48.01725599749491,52.86045703860922,74.43080998158915,60.0
2005,whole_blocks,4,5000,15,historical_density,60_to_90n,spherical_cell_area,10848,-43.330593741024,49.73054085471634,76.82194899607047,60.0
2005,whole_blocks,4,5000,16,random,global,equal_cell,103476,-0.5297378549181085,13.268403103699349,23.41928653077947,60.0
2005,whole_blocks,4,5000,16,random,global,spherical_cell_area,103476,-1.4137209933369204,12.472076993965612,21.67562755013527,60.0
2005,whole_blocks,4,5000,16,random,south_of_60n,equal_cell,92628,-1.256179937846,12.0442278148063,19.84971430365232,60.0
2005,whole_blocks,4,5000,16,random,south_of_60n,spherical_cell_area,92628,-1.7387761650679034,11.868705310445792,19.808197232590995,60.0
2005,whole_blocks,4,5000,16,random,60_to_90n,equal_cell,10848,5.673145373091177,23.721289226448736,43.21207430099373,60.0
2005,whole_blocks,4,5000,16,random,60_to_90n,spherical_cell_area,10848,7.075425008559466,28.22974141608047,49.92987396192508,60.0
2005,whole_blocks,4,5000,16,historical_density,global,equal_cell,103476,-5.937691147453277,16.658203124067516,30.11244625494657,60.0
2005,whole_blocks,4,5000,16,historical_density,global,spherical_cell_area,103476,-3.1181974576289706,13.78339087586465,24.70293001262631,60.0
2005,whole_blocks,4,5000,16,historical_density,south_of_60n,equal_cell,92628,-1.7519200102458028,13.061686413499782,20.751899391407992,60.0
2005,whole_blocks,4,5000,16,historical_density,south_of_60n,spherical_cell_area,92628,-1.7735405893831775,12.541966464531452,20.337436477784028,60.0
2005,whole_blocks,4,5000,16,historical_density,60_to_90n,equal_cell,10848,-41.6788055369494,47.36784083299706,70.51380694238996,60.0
2005,whole_blocks,4,5000,16,historical_density,60_to_90n,spherical_cell_area,10848,-38.23527747885802,46.20445042094261,75.79746251027149,60.0
2005,whole_blocks,4,5000,17,random,global,equal_cell,103476,-1.271739559638151,12.525907457459272,22.396616587125585,60.0
2005,whole_blocks,4,5000,17,random,global,spherical_cell_area,103476,-1.9585723823643704,11.870269295574865,20.67195241550939,60.0
2005,whole_blocks,4,5000,17,random,south_of_60n,equal_cell,92628,-1.5845524500739203,11.736633879598838,19.15576313470615,60.0
2005,whole_blocks,4,5000,17,random,south_of_60n,spherical_cell_area,92628,-2.069028577172172,11.444724405087776,18.95802893071641,60.0
2005,whole_blocks,4,5000,17,random,60_to_90n,equal_cell,10848,1.399281127611516,19.26529102770781,40.638358897709374,60.0
2005,whole_blocks,4,5000,17,random,60_to_90n,spherical_cell_area,10848,0.926103346817258,22.983806380582763,46.91696259088232,60.0
2005,whole_blocks,4,5000,17,historical_density,global,equal_cell,103476,-7.257543001025228,17.992439266091694,33.21504244935392,60.0
2005,whole_blocks,4,5000,17,historical_density,global,spherical_cell_area,103476,-3.5352440142465555,14.250896209202276,26.238747363500732,60.0
2005,whole_blocks,4,5000,17,historical_density,south_of_60n,equal_cell,92628,-1.6098922201670292,13.133339108829189,20.95450518664957,60.0
2005,whole_blocks,4,5000,17,historical_density,south_of_60n,spherical_cell_area,92628,-1.635090288302805,12.563991217526231,20.582038414048228,60.0
