year,validation_scheme,spatial_fold,budget,seed,strategy,domain,weighting,n_evaluation,bias,mae,rmse,latitude_cutoff_degrees_north
2005,hidden_cells_latitude_cap,-1,5000,3,random,global,equal_cell,86916,-0.378126726673395,9.518829803140257,24.146230649995196,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,random,global,spherical_cell_area,86916,-0.326330502883666,9.256457024441522,22.679890803454207,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,random,south_of_60n,equal_cell,86916,-0.378126726673395,9.518829803140257,24.146230649995196,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,random,south_of_60n,spherical_cell_area,86916,-0.326330502883666,9.256457024441522,22.679890803454207,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,historical_density,global,equal_cell,86916,-0.9635852312379246,11.944050423480826,28.65657389967889,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,historical_density,global,spherical_cell_area,86916,-0.6425042487479372,11.449093577367146,26.726119435014443,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,historical_density,south_of_60n,equal_cell,86916,-0.9635852312379246,11.944050423480826,28.65657389967889,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,historical_density,south_of_60n,spherical_cell_area,86916,-0.6425042487479372,11.449093577367146,26.726119435014443,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,spatial_coverage,global,equal_cell,86916,-0.090359204226854,10.013982888363564,21.33810374881936,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,spatial_coverage,global,spherical_cell_area,86916,0.0601865745278871,9.680711412903792,20.011256941214977,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,spatial_coverage,south_of_60n,equal_cell,86916,-0.090359204226854,10.013982888363564,21.33810374881936,60.0
2005,hidden_cells_latitude_cap,-1,5000,3,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.0601865745278871,9.680711412903792,20.011256941214977,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,random,global,equal_cell,86916,0.4353693184213183,9.584403967838387,23.435730188336564,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,random,global,spherical_cell_area,86916,0.4211509454075808,9.32567455744415,21.96115043242005,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,random,south_of_60n,equal_cell,86916,0.4353693184213183,9.584403967838387,23.435730188336564,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,random,south_of_60n,spherical_cell_area,86916,0.4211509454075808,9.32567455744415,21.96115043242005,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,historical_density,global,equal_cell,86916,-1.0288687543844326,11.767135480796345,28.050300011714487,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,historical_density,global,spherical_cell_area,86916,-0.7342004418076785,11.221795336755946,26.17060786941837,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,historical_density,south_of_60n,equal_cell,86916,-1.0288687543844326,11.767135480796345,28.050300011714487,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,historical_density,south_of_60n,spherical_cell_area,86916,-0.7342004418076785,11.221795336755946,26.17060786941837,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,spatial_coverage,global,equal_cell,86916,-0.0902849278250271,9.348593996042723,21.496747759436477,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,spatial_coverage,global,spherical_cell_area,86916,0.005597714058573,9.02501835292776,20.16299270613676,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,spatial_coverage,south_of_60n,equal_cell,86916,-0.0902849278250271,9.348593996042723,21.496747759436477,60.0
2005,hidden_cells_latitude_cap,-1,5000,4,spatial_coverage,south_of_60n,spherical_cell_area,86916,0.005597714058573,9.02501835292776,20.16299270613676,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,random,global,equal_cell,86916,-0.1567890601827924,9.69560807180985,23.06186604499442,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,random,global,spherical_cell_area,86916,-0.1283016228518871,9.397795489935504,21.770777646256207,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,random,south_of_60n,equal_cell,86916,-0.1567890601827924,9.69560807180985,23.06186604499442,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,random,south_of_60n,spherical_cell_area,86916,-0.1283016228518871,9.397795489935504,21.770777646256207,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,historical_density,global,equal_cell,86916,-1.3009226813974364,12.18405210573245,29.07368680965005,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,historical_density,global,spherical_cell_area,86916,-1.0127119097032038,11.688287985778272,27.1678660052607,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,historical_density,south_of_60n,equal_cell,86916,-1.3009226813974364,12.18405210573245,29.07368680965005,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,historical_density,south_of_60n,spherical_cell_area,86916,-1.0127119097032038,11.688287985778272,27.1678660052607,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,spatial_coverage,global,equal_cell,86916,-0.3630727657956648,9.984475276646243,23.01830335414075,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,spatial_coverage,global,spherical_cell_area,86916,-0.3120683586881386,9.677217998084885,21.725320268507826,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,spatial_coverage,south_of_60n,equal_cell,86916,-0.3630727657956648,9.984475276646243,23.01830335414075,60.0
2005,hidden_cells_latitude_cap,-1,5000,5,spatial_coverage,south_of_60n,spherical_cell_area,86916,-0.3120683586881386,9.677217998084885,21.725320268507826,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,random,global,equal_cell,86916,0.3928477543386762,10.592804629954882,25.536418307013943,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,random,global,spherical_cell_area,86916,0.2572404596236744,10.059957077207535,23.658319424601736,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,random,south_of_60n,equal_cell,86916,0.3928477543386762,10.592804629954882,25.536418307013943,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,random,south_of_60n,spherical_cell_area,86916,0.2572404596236744,10.059957077207535,23.658319424601736,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,historical_density,global,equal_cell,86916,-1.4404748624416923,12.08447445663784,29.06870303901948,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,historical_density,global,spherical_cell_area,86916,-1.0838598812029556,11.543892648708756,27.07378884396037,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,historical_density,south_of_60n,equal_cell,86916,-1.4404748624416923,12.08447445663784,29.06870303901948,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,historical_density,south_of_60n,spherical_cell_area,86916,-1.0838598812029556,11.543892648708756,27.07378884396037,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,spatial_coverage,global,equal_cell,86916,0.0446548586419654,10.382582499033786,22.31566057640106,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,spatial_coverage,global,spherical_cell_area,86916,0.1626260439038217,9.983443899117711,20.727532885561185,60.0
2005,hidden_cells_latitude_cap,-1,5000,6,spatial_coverage,south_of_60n,equal_cell,86916,0.0446548586419654,10.382582499033786,22.31566057640106,60.0
