year,spatial_fold,evaluation_domain,budget,comparison,metric,n_seeds,mean_difference,sd_difference,seed_bootstrap_low,seed_bootstrap_high,fraction_difference_below_zero
2005,3,spco2_le_threshold,5000,historical_density_minus_random,mae,5,6.157734466250927,0.9464599857704149,5.426823332857052,6.887160554425401,0.0
2005,3,spco2_le_threshold,5000,historical_density_minus_random,median_absolute_error,5,2.0863149135462664,0.09611773939105349,2.01895591458342,2.1681403101820598,0.0
2005,3,spco2_le_threshold,5000,historical_density_minus_random,p95_absolute_error,5,30.5997751810577,4.660051967795178,26.458440985341316,33.860284687511545,0.0
2005,3,spco2_le_threshold,5000,historical_density_minus_random,p99_absolute_error,5,67.71677624277149,23.575084986213298,49.80722534777442,86.83012220050092,0.0
2005,3,spco2_le_threshold,5000,historical_density_minus_random,rmse,5,13.244828783856866,2.732339032519625,11.175002727692023,15.314654840021706,0.0
2005,3,spco2_le_threshold,5000,spatial_coverage_minus_random,mae,5,0.47323636941326513,0.5750550919108839,0.019970193439682406,0.9196652405954996,0.2
2005,3,spco2_le_threshold,5000,spatial_coverage_minus_random,median_absolute_error,5,0.5170578992722769,0.15431681997707544,0.37837165438985493,0.6095948600882712,0.0
2005,3,spco2_le_threshold,5000,spatial_coverage_minus_random,p95_absolute_error,5,1.0224106974274392,2.1269378682193083,-0.6707043538840936,2.6586282841814524,0.2
2005,3,spco2_le_threshold,5000,spatial_coverage_minus_random,p99_absolute_error,5,-0.3481463716350703,9.832169539380235,-8.581562092157252,7.890549469748002,0.6
2005,3,spco2_le_threshold,5000,spatial_coverage_minus_random,rmse,5,-0.07263836233907099,1.6725747712260957,-1.4511735946755877,1.075313457964996,0.6
2005,4,all,1000,historical_density_minus_random,mae,5,4.593274685107983,1.6968647939855273,3.1056138527156194,5.78502614241393,0.0
2005,4,all,1000,historical_density_minus_random,median_absolute_error,5,2.3330319098428856,0.767459815665406,1.6675690413662392,2.859260535298887,0.0
2005,4,all,1000,historical_density_minus_random,p95_absolute_error,5,19.828063867264518,8.88914295293255,12.510666279951646,26.317861311216866,0.0
2005,4,all,1000,historical_density_minus_random,p99_absolute_error,5,38.658202457602655,20.50661613444883,23.075559244183502,55.20066451782255,0.0
2005,4,all,1000,historical_density_minus_random,rmse,5,8.436748322562144,3.2524957598134066,5.631506507717118,10.868359275131878,0.0
2005,4,all,1000,spatial_coverage_minus_random,mae,5,1.7926137164884401,1.3014603204842206,0.816405811583629,2.7986363086138764,0.0
2005,4,all,1000,spatial_coverage_minus_random,median_absolute_error,5,1.088576806350244,0.656206749676585,0.5501103868768155,1.5769373477487183,0.0
2005,4,all,1000,spatial_coverage_minus_random,p95_absolute_error,5,5.546960327286966,3.933351244934058,3.0488661167941715,8.926241267324006,0.0
2005,4,all,1000,spatial_coverage_minus_random,p99_absolute_error,5,10.817645614336024,14.444591537887776,0.19405630118061196,22.224679892955987,0.4
2005,4,all,1000,spatial_coverage_minus_random,rmse,5,2.5336164249255617,2.6742866920184016,0.615459400355757,4.636592946909919,0.2
2005,4,all,5000,historical_density_minus_random,mae,5,5.0355118512206305,0.6451367348583177,4.533450816752336,5.5497200081942735,0.0
