validation_scheme,year,spatial_fold,budget,seed,comparison,metric,random_value,comparator_value,difference
month_stratified_hidden_cells,2005,,5000,10,historical_spatial_month_balanced_minus_random,p95_absolute_error,29.007134959075408,57.98941776482073,28.98228280574532
month_stratified_hidden_cells,2005,,5000,10,historical_spatial_month_balanced_minus_random,p99_absolute_error,71.73989392908867,123.36037694104463,51.62048301195597
month_stratified_hidden_cells,2005,,5000,10,historical_spatial_month_balanced_minus_random,bias,0.2774211619575901,-4.614155106937737,-4.891576268895327
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,rmse,30.036805886590123,33.66701007156474,3.630204184974616
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,mae,12.189787246453376,14.722098674278008,2.5323114278246326
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,median_absolute_error,7.435011364774965,8.396112177400028,0.9611008126250624
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,p95_absolute_error,33.97220969685262,48.32745568778724,14.35524599093462
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,p99_absolute_error,87.86080061100773,107.329091651441,19.46829104043327
month_stratified_hidden_cells,2005,,5000,11,historical_spatial_month_balanced_minus_random,bias,0.9183533634138104,-2.430463745870137,-3.348817109283947
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,rmse,24.923120922650615,35.58020102177118,10.657080099120567
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,mae,10.14552714956132,15.398396006826845,5.2528688572655255
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,median_absolute_error,6.7373364248272765,8.345532888037496,1.60819646321022
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,p95_absolute_error,27.87111683077538,54.43552786245272,26.56441103167734
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,p99_absolute_error,57.9912054253014,118.91301989589223,60.92181447059083
month_stratified_hidden_cells,2005,,5000,12,historical_spatial_month_balanced_minus_random,bias,-0.1240757458576617,-4.865030368194738,-4.740954622337076
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,rmse,25.27000877048953,35.0562747012585,9.786265930768973
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,mae,10.631136017164252,15.095227537783884,4.4640915206196325
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,median_absolute_error,6.977279820508528,8.084775596420485,1.107495775911957
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,p95_absolute_error,29.67264637638576,53.33832495428883,23.66567857790307
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,p99_absolute_error,63.76551859955751,117.52511150694151,53.759592907384004
month_stratified_hidden_cells,2005,,5000,13,historical_spatial_month_balanced_minus_random,bias,-0.1427350409071949,-4.287118717446953,-4.144383676539758
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,rmse,25.817549940434223,35.04701312873838,9.229463188304155
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,mae,10.138517187426162,15.181335379315655,5.042818191889493
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,median_absolute_error,6.63529230660356,8.20079629371125,1.5655039871076895
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,p95_absolute_error,28.399858771365377,54.48218187893704,26.082323107571664
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,p99_absolute_error,58.90235426314943,116.01571780580656,57.11336354265713
month_stratified_hidden_cells,2005,,5000,14,historical_spatial_month_balanced_minus_random,bias,-0.759803067444752,-4.6633344257479,-3.903531358303148
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,rmse,27.52198364948464,35.065931681309124,7.543948031824485
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,mae,11.322253595703986,14.948998763172115,3.6267451674681297
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,median_absolute_error,7.184531439302333,8.026812857449244,0.8422814181469107
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,p95_absolute_error,31.05196174460069,53.10388006744848,22.05191832284779
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,p99_absolute_error,72.86322953009866,118.00119351728064,45.137963987181976
month_stratified_hidden_cells,2005,,5000,15,historical_spatial_month_balanced_minus_random,bias,0.1949693106468648,-4.242786930350111,-4.437756240996976
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,rmse,29.80671232409324,36.1035062654978,6.296793941404559
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,mae,11.770956863933923,15.723154256503904,3.95219739256998
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,median_absolute_error,7.245417689819533,8.440618870844503,1.19520118102497
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,p95_absolute_error,31.07024736890873,54.79067710997823,23.720429741069502
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,p99_absolute_error,77.52409936105734,129.56976073965538,52.04566137859804
month_stratified_hidden_cells,2005,,5000,16,historical_spatial_month_balanced_minus_random,bias,0.4793232073783942,-4.943080511495991,-5.422403718874385
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,rmse,25.43204885334441,33.95485631593315,8.522807462588741
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,mae,10.662874719115743,14.650791932827165,3.9879172137114214
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,median_absolute_error,6.847653207659079,8.176311266055848,1.328658058396769
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,p95_absolute_error,30.224589874444035,49.07971054883262,18.855120674388587
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,p99_absolute_error,66.52660177021977,111.24818594803013,44.72158417781036
month_stratified_hidden_cells,2005,,5000,17,historical_spatial_month_balanced_minus_random,bias,0.3737578880038817,-3.678186740499239,-4.05194462850312
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,rmse,25.60848695056639,37.372430511673485,11.763943561107094
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,mae,10.610636946106167,16.068775695871093,5.458138749764926
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,median_absolute_error,6.807862445279625,8.261698098632223,1.4538356533525985
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,p95_absolute_error,29.45635276360319,58.87130416092473,29.41495139732154
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,p99_absolute_error,69.61746170631473,133.42825092495306,63.810789218638334
month_stratified_hidden_cells,2005,,5000,18,historical_spatial_month_balanced_minus_random,bias,-0.1311785907109252,-5.200670474109325,-5.0694918833984
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,rmse,25.36102932221513,36.993439703212566,11.632410380997435
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,mae,10.501646547736645,15.61260971749886,5.110963169762215
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,median_absolute_error,6.84933220478635,8.075190009760576,1.2258578049742255
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,p95_absolute_error,29.67818093134677,57.25227382613446,27.574092894787693
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,p99_absolute_error,64.10657768338673,128.25700821306762,64.15043052968089
month_stratified_hidden_cells,2005,,5000,19,historical_spatial_month_balanced_minus_random,bias,0.4405561127057876,-5.139813113603615,-5.5803692263094025
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,rmse,24.748005502227304,34.35356994607074,9.605564443843438
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,mae,12.535920181610813,17.576881841532344,5.040961659921532
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,median_absolute_error,7.887250942234687,9.56143974479238,1.674188802557694
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,p95_absolute_error,36.729780645496646,58.73660148267124,22.006820837174594
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,p99_absolute_error,87.76347366868036,142.05807459543266,54.294600926752295
whole_spatial_blocks,2005,0.0,5000,0,historical_spatial_month_balanced_minus_random,bias,0.1351677813615167,-4.149631570183726,-4.284799351545243
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,rmse,24.391680048189205,32.79597185056003,8.404291802370825
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,mae,12.658622315719407,17.007517555042416,4.348895239323008
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,median_absolute_error,8.254705604786665,9.444932164454912,1.1902265596682469
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,p95_absolute_error,35.18141990598512,58.18854507409593,23.007125168110804
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,p99_absolute_error,83.33897446355192,133.3944385206012,50.05546405704928
whole_spatial_blocks,2005,0.0,5000,1,historical_spatial_month_balanced_minus_random,bias,0.6161626169046079,-4.410098845583543,-5.026261462488151
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,rmse,24.698313646103504,31.622992874962534,6.924679228859031
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,mae,12.6808829981712,16.204202358641727,3.523319360470527
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,median_absolute_error,8.068499870643535,9.175844460343455,1.1073445896999203
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,p95_absolute_error,36.49662008174111,52.58718401816933,16.090563936428218
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,p99_absolute_error,86.07276426756984,138.61489800739736,52.54213373982752
whole_spatial_blocks,2005,0.0,5000,2,historical_spatial_month_balanced_minus_random,bias,0.0432084368301217,-3.065121538647801,-3.108329975477923
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,rmse,26.17434389294005,31.54441568503697,5.370071792096919
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,mae,13.476512217000185,16.403318328524357,2.926806111524172
whole_spatial_blocks,2005,0.0,5000,3,historical_spatial_month_balanced_minus_random,median_absolute_error,8.609353254198055,9.519856861921028,0.9105036077229727
