year,evaluation_domain,strategy,budget,mean_rmse,sd_rmse,mean_mae,mean_median_absolute_error,mean_p95_absolute_error,mean_p99_absolute_error,mean_r2,mean_correlation,n_seeds
2014,all,spatial_coverage,1000,28.190312682742768,1.1900037270274102,14.970139937891341,9.785571772804973,44.54421208945297,86.75945924145624,0.5812511759945088,0.7636553811181046,20
2014,all,random,1000,28.69992519564449,1.3410807005250651,14.581727346297697,9.229846768521956,43.16864301672421,89.53240954944492,0.5658091256244098,0.7532339509818509,20
2014,all,historical_density,1000,36.660587512347085,1.8542454809258189,19.64318656517529,11.969453182185024,64.20196526117925,128.85170039900086,0.29128395992393824,0.6280379375620584,20
2014,all,spatial_coverage,2500,24.706631149003414,0.917842160813588,12.507804046335036,8.413737299392547,36.04656351418173,69.30680458518115,0.6784745708138469,0.8242268212559505,20
2014,all,random,2500,25.608665792603368,0.9936970401494368,12.161355215441686,7.817575198728162,35.379408943362165,75.30136685061456,0.6545271576242252,0.8098359025898585,20
2014,all,historical_density,2500,35.99172636154853,1.9566739457274447,18.025909553680773,10.288083654440864,63.33243627951256,135.19415886703382,0.3166514671937766,0.6541533609171485,20
2014,all,spatial_coverage,5000,22.957004173312225,0.7090093313454323,11.433659398636907,7.838065568910951,32.225165529280304,61.09907909066847,0.722512759202536,0.850470866228128,20
2014,all,random,5000,23.705525385476705,0.6399905127886732,10.985996004771057,7.221888598277431,31.211136603154955,65.35219381398768,0.7041857993118248,0.8400571507517224,20
2014,all,historical_density,5000,34.392152426824495,1.326235248873642,16.643840260428476,9.326346103376837,58.08022740262519,127.86471070102849,0.3769096283825598,0.6808025527859013,20
2014,spco2_le_threshold,random,500,27.580909691070946,1.8288404424784832,17.264873295347392,11.482653187706438,51.02971862010837,98.07856824855217,0.5462565602363861,0.7412134164603381,20
2014,spco2_le_threshold,spatial_coverage,500,28.041175072023435,3.3909994374267747,17.984003871174227,12.340558472726505,52.5101371252297,98.4834212439885,0.5264483472061476,0.7357567183840465,20
2014,spco2_le_threshold,historical_density,500,34.927007568555126,2.448199009242412,22.082920156017224,14.617980328992042,68.71956624944355,125.17006110315546,0.27200549764981674,0.6322086430066266,20
2014,spco2_le_threshold,spatial_coverage,1000,24.08716573308819,1.570247131253663,14.843016089075068,9.78444844351717,44.50462071920109,86.44760605015196,0.6539776264751398,0.8101314501855059,20
2014,spco2_le_threshold,random,1000,24.643397709940302,1.6768425639310245,14.453665644649504,9.228533858918235,43.13143336417694,89.05875678344485,0.6376817739739766,0.7997188413038143,20
2014,spco2_le_threshold,historical_density,1000,33.08138210537318,2.0409415046265176,19.50551522697172,11.967760268292455,64.12721132881512,128.4433691256604,0.3475942631642851,0.6764002634681233,20
2014,spco2_le_threshold,spatial_coverage,2500,20.319513279392492,1.232759522961801,12.38519934728611,8.41261493674875,36.019207429418216,69.05416725505638,0.7538921436692012,0.8688288906839926,20
2014,spco2_le_threshold,random,2500,21.017706724827516,1.3999797506852771,12.034169235769003,7.816606555045034,35.34558276173661,74.92210404065982,0.7365001949922187,0.8590495936747147,20
2014,spco2_le_threshold,historical_density,2500,32.36287850568649,2.140584217709787,17.88849185549005,10.286836657148164,63.24875431084179,134.73982123783247,0.3752899498993369,0.703297172137555,20
2014,spco2_le_threshold,spatial_coverage,5000,18.418168342357,0.9243882437272841,11.31437251363393,7.8370801231034495,32.19599022064891,60.88796916771772,0.7980174563348709,0.8936329243242735,20
2014,spco2_le_threshold,random,5000,18.872298067990034,1.1985035968303914,10.861072094151918,7.22075006232799,31.186856083808088,65.04016725255035,0.7876299468752733,0.888328751889506,20
2014,spco2_le_threshold,historical_density,5000,30.577331756634464,1.4861285256972183,16.506623641135235,9.325080716128609,57.98532502556806,127.27037366883815,0.4433840963340622,0.7317718959438838,20
