year,evaluation_domain,strategy,budget,seed,n_candidates,n_evaluation,n_evaluation_domain,rmse,mae,bias,median_absolute_error,p95_absolute_error,p99_absolute_error,r2,correlation
2005,spco2_le_threshold,historical_density,500,1,390000,97488,97474,40.195944955949095,23.32375792800908,-6.853848099609013,14.010444030892444,86.45411181356037,162.31490309865106,0.022116847410223572,0.5845600134092902
2005,all,historical_density,1000,1,390000,97488,97488,39.05548830899923,19.616526043156348,-3.299713630459929,11.640686792121926,65.41518187189425,120.99810852490359,0.23484505110214582,0.585391236356581
2005,spco2_le_threshold,historical_density,1000,1,390000,97488,97474,33.493693695144515,19.41352292807469,-3.0943669635205695,11.639426450768383,65.3197464982655,120.26453960676177,0.32103315592987136,0.6611339020384528
2005,all,historical_density,2500,1,390000,97488,97488,35.49659175114602,16.814801065493246,-4.407853023256684,9.770128161218736,55.93742038236842,118.2959750879409,0.3679396333541265,0.6606533997709462
2005,spco2_le_threshold,historical_density,2500,1,390000,97488,97474,29.69023034851339,16.61981489917676,-4.211084871255896,9.7693405340801,55.817616396413484,117.73408174628257,0.46648134153198584,0.7364251167643721
2005,all,historical_density,5000,1,390000,97488,97488,35.700839149646775,16.022934420605512,-5.099736671790308,8.703119665849243,56.89046944357418,121.85440792242825,0.36064495573142286,0.6626676581949932
2005,spco2_le_threshold,historical_density,5000,1,390000,97488,97474,29.836035085515924,15.826499010921761,-4.901732384575285,8.702254516235115,56.792970759758205,121.37640644301908,0.46122839780043356,0.7401093270445003
2005,all,spatial_coverage,500,1,390000,97488,97488,33.31193577671104,18.222656036963265,-2.6402321974321143,12.587878328907891,51.820376564880725,101.32645019225512,0.4433464432584987,0.6695084605783947
2005,spco2_le_threshold,spatial_coverage,500,1,390000,97488,97474,28.134546986808097,18.04810343507642,-2.463441522482161,12.586448855355798,51.739659638667355,100.76697951367507,0.5209262979257043,0.7260015997746985
2005,all,spatial_coverage,1000,1,390000,97488,97488,30.054669128871303,14.913287264739735,-0.6607791936907781,9.824105692429015,43.06062799418097,85.53462380819211,0.5468842589492957,0.7402366160823424
2005,spco2_le_threshold,spatial_coverage,1000,1,390000,97488,97474,24.158705765469076,14.737380083746814,-0.4828249528357924,9.82184104769189,43.008399847170175,84.94055795163835,0.6467600559987311,0.8052638836063514
2005,all,spatial_coverage,2500,1,390000,97488,97488,27.69969025290266,12.4284002784632,0.6531163926050163,8.023496900892951,34.05122697763516,77.35765254712221,0.615111378143325,0.7857025168270426
2005,spco2_le_threshold,spatial_coverage,2500,1,390000,97488,97474,22.939066515981917,12.285147079220588,0.7982484645049027,8.022343958180244,34.00204434761328,76.9430691539637,0.6815260167783799,0.8292662569745979
2005,all,spatial_coverage,5000,1,390000,97488,97488,25.648901346279395,11.236174709847013,0.36229556239529315,7.424043523907329,30.70062246462129,63.32414564761175,0.6699932815816687,0.8187716159375473
2005,spco2_le_threshold,spatial_coverage,5000,1,390000,97488,97474,20.236119224932732,11.092318617565057,0.5078175202805045,7.421630340712085,30.653680256693203,63.055775428822685,0.7521568402594994,0.8685237088778713
2005,all,random,500,2,390000,97488,97488,31.626793131656353,16.481232911687506,0.6045139261806939,11.104427373507463,46.448364750047375,90.72155032957853,0.49824054717181,0.7060398596194378
2005,spco2_le_threshold,random,500,2,390000,97488,97474,25.625547480802826,16.29867374257497,0.7895270876986961,11.102077056983632,46.38848063889423,90.19602563283044,0.602562553626059,0.7765579755801969
2005,all,random,1000,2,390000,97488,97488,29.40853100113631,13.587767695386535,1.0846690932761434,8.848321730335158,38.70386193209883,81.50139057664764,0.5661576837686064,0.7530013798375657
2005,spco2_le_threshold,random,1000,2,390000,97488,97474,22.989377882810622,13.40717166584011,1.26737249622513,8.847428396083501,38.6538255992513,81.05232330555201,0.6801274914682948,0.8254460022763985
2005,all,random,2500,2,390000,97488,97488,26.96621278734689,11.23613323422563,-0.2874657507066967,7.258805289942785,31.661162931808867,68.31146822073697,0.6352249198166463,0.7983577733993236
2005,spco2_le_threshold,random,2500,2,390000,97488,97474,19.45588666981715,11.050882098152506,-0.10064207893411391,7.257656010315657,31.629570125903253,67.6857922685015,0.7709002928796296,0.8796224298936546
2005,all,random,5000,2,390000,97488,97488,30.80534577226959,11.76244967386422,0.9475592683017892,7.007967219680154,30.859472355233915,87.67162155394314,0.5239666024868803,0.7290354904026931
2005,spco2_le_threshold,random,5000,2,390000,97488,97474,26.277680951968772,11.611854186512554,1.0999802693821439,7.0066477977759405,30.808837996302447,86.67154832377967,0.5820767341296011,0.7723663134413198
2005,all,historical_density,500,2,390000,97488,97488,40.62819359965738,22.148438281026827,-4.861899688704853,14.132464562850856,67.0559062429604,135.25394979129774,0.17198105447414336,0.5625605375595191
2005,spco2_le_threshold,historical_density,500,2,390000,97488,97474,35.480927730132095,21.950199528463504,-4.661178104409044,14.130018045371799,66.96391784923787,134.94069669706025,0.23807466937739452,0.6321347537484477
2005,all,historical_density,1000,2,390000,97488,97488,35.55974883536589,17.620628762352336,-2.7659019185115654,11.372976309239448,53.136995276746845,112.54573644035686,0.3656884536926409,0.6479521394613601
2005,spco2_le_threshold,historical_density,1000,2,390000,97488,97474,29.543991896385283,17.422035876671643,-2.565175477464172,11.371954811055389,53.019064900049266,111.81110626309524,0.471724062577049,0.7271328883737765
2005,all,historical_density,2500,2,390000,97488,97488,34.701270972664304,16.790844129162224,-3.929062260465377,10.087015267043569,54.21550766572701,112.964785402629,0.3959456579446874,0.6726182320838562
2005,spco2_le_threshold,historical_density,2500,2,390000,97488,97474,28.754464420948633,16.596794322625506,-3.73316514135134,10.085069494025333,54.13144233800455,112.59998134724151,0.4995818603586316,0.749416292109637
2005,all,historical_density,5000,2,390000,97488,97488,34.65295807069796,15.62142339727672,-4.842970716232021,8.832007677297156,52.56082905295242,114.65963230167786,0.3976264783828003,0.680968699017125
2005,spco2_le_threshold,historical_density,5000,2,390000,97488,97474,28.542064716057176,15.424968306620123,-4.644967537495167,8.830714121436529,52.48007645918597,114.16939049954222,0.5069474022132128,0.7608530897823286
2005,all,spatial_coverage,500,2,390000,97488,97488,31.517652109008214,16.665095857135803,0.2913225179010074,11.495948042020302,46.92974120949743,87.71929220750908,0.5016976191201001,0.7083605530567523
2005,spco2_le_threshold,spatial_coverage,500,2,390000,97488,97474,25.534251273417656,16.483090001000807,0.47576379124726137,11.49427930073017,46.86274316474526,87.18656498302686,0.6053894119442721,0.7781842874708281
2005,all,spatial_coverage,1000,2,390000,97488,97488,28.432573272060008,13.999625462905895,1.1926041856639327,9.259404324754883,40.67209333263737,79.99006977988965,0.5944750482487793,0.7718059038312887
2005,spco2_le_threshold,spatial_coverage,1000,2,390000,97488,97474,22.31603596051171,13.828332406553836,1.3660792722505186,9.25766072084204,40.63193930801742,79.42537779313503,0.6985907450557624,0.8366095767640971
2005,all,spatial_coverage,2500,2,390000,97488,97488,25.818644257927406,12.293799176156416,0.22697286036383613,8.33432077967683,34.42448368310139,66.73319865520025,0.6656108983541958,0.816779566208062
2005,spco2_le_threshold,spatial_coverage,2500,2,390000,97488,97474,19.472091924325635,12.130487287781804,0.3920830827404518,8.333139604708947,34.38961547624594,66.22549502325766,0.770518489131741,0.8781951775084973
2005,all,spatial_coverage,5000,2,390000,97488,97488,24.260784974518362,11.03869386936639,-0.12919901357069818,7.567604949694413,30.619301203720728,59.05324776612597,0.70474657475737,0.8406808134207572
2005,spco2_le_threshold,spatial_coverage,5000,2,390000,97488,97474,17.706747363329256,10.879065155283918,0.031996609923323135,7.566843519865927,30.57638673641405,58.611705403876606,0.8102420149687131,0.9005638470739958
2005,all,random,500,3,390000,97488,97488,32.63954826859864,16.737020843183224,0.11080446447012293,10.798786317971093,50.47808569175504,106.33769377537865,0.46559129195429594,0.6825109988976225
2005,spco2_le_threshold,random,500,3,390000,97488,97474,26.676243840729878,16.55227013078605,0.29797499706865427,10.796376929067634,50.432270065247074,105.87289728036384,0.569303011236683,0.7546425604881157
2005,all,random,1000,3,390000,97488,97488,30.145591867925045,14.459288216895004,1.0612120356087613,9.097309603292956,42.440637595232275,91.60670611650683,0.5441385396786138,0.7384338462093484
2005,spco2_le_threshold,random,1000,3,390000,97488,97474,24.38320088625482,14.287017588559761,1.2357118430434069,9.096622265808918,42.38842102116246,90.81822902108512,0.6401645789185184,0.801470943370351
2005,all,random,2500,3,390000,97488,97488,26.663607083010277,11.530419878251834,0.43874384421642565,7.358754886438533,33.470913071987724,70.63213330840826,0.6433657500104162,0.8026819322964476
2005,spco2_le_threshold,random,2500,3,390000,97488,97474,19.701901981521434,11.354976084291096,0.6159067457557419,7.357528186355495,33.43198882923696,70.11701419318563,0.765069833496769,0.8751831499014546
2005,all,random,5000,3,390000,97488,97488,25.21675530973144,10.425608650719242,0.22830310776465362,6.800522808092666,29.555230932039933,64.76268780668296,0.6810198515323531,0.8260994431212905
2005,spco2_le_threshold,random,5000,3,390000,97488,97474,17.747024850018263,10.252811933205864,0.40263002578913104,6.799208074909814,29.50247022692381,64.3045808304078,0.8093777492415984,0.9003738965597464
2005,all,historical_density,500,3,390000,97488,97488,42.46624376417614,22.294783974731075,-4.1349563912196805,13.570019528064819,75.93078710370791,152.3503599804977,0.09536592164005886,0.5377013876442095
2005,spco2_le_threshold,historical_density,500,3,390000,97488,97474,37.51439630577436,22.093844448770902,-3.9314086047370154,13.568205795256205,75.71517896547525,152.09582424549302,0.14823772238495514,0.6053768795395404
2005,all,historical_density,1000,3,390000,97488,97488,39.673715211203515,20.31668450551189,-4.513112587155403,12.052473732102328,72.09775898446495,129.60713968466513,0.21042936096581477,0.588471238606077
2005,spco2_le_threshold,historical_density,1000,3,390000,97488,97474,34.27921810159115,20.115852988508962,-4.310011234023281,12.05051208924715,71.94820444874125,129.07187252242136,0.28881220847957256,0.662421868925858
2005,all,historical_density,2500,3,390000,97488,97488,39.285965914052376,18.43210805238052,-6.009468232528175,9.925334431810228,69.17715332936156,139.26030902742826,0.22578760812285115,0.6152304752238261
2005,spco2_le_threshold,historical_density,2500,3,390000,97488,97474,33.86430494086533,18.231950545828184,-5.807526486512204,9.92309857507368,68.94763773120214,138.5572688681308,0.30592434639659327,0.6904001115234004
2005,all,historical_density,5000,3,390000,97488,97488,36.50490965978283,16.206580799126076,-5.57715751742732,8.670213844934892,58.52364398939108,124.55490102594646,0.33152094664977705,0.6485171308689267
2005,spco2_le_threshold,historical_density,5000,3,390000,97488,97474,30.620027200995715,16.006876210973076,-5.375926245995251,8.66871483998986,58.44534211168424,123.9375106827656,0.43254213121777596,0.7275939654279562
2005,all,spatial_coverage,500,3,390000,97488,97488,31.401107713891943,16.85500992597391,-1.2573518930338186,11.54634860648099,47.99563412184492,88.13696263227274,0.5053760008189554,0.7118046458650699
2005,spco2_le_threshold,spatial_coverage,500,3,390000,97488,97474,25.484034079138727,16.675238956248126,-1.0753406621875172,11.544858644132887,47.953397898858796,87.72362170853081,0.6069400155199642,0.7799575533532541
2005,all,spatial_coverage,1000,3,390000,97488,97488,29.593347488443257,14.370785899383138,-0.4578874742417746,9.448402569941607,41.49927578104235,84.33253765916797,0.5606876274505559,0.7488913394856325
2005,spco2_le_threshold,spatial_coverage,1000,3,390000,97488,97474,23.159979056718562,14.190455496343974,-0.2755587888098531,9.446523311356998,41.44565823971463,83.51460852533226,0.6753624120058134,0.8218604159159331
2005,all,spatial_coverage,2500,3,390000,97488,97488,25.90865688430439,11.670651403941571,0.18278866809449865,7.84444543709148,32.65939422272086,64.45365389579393,0.6632752443906695,0.8146039989178944
2005,spco2_le_threshold,spatial_coverage,2500,3,390000,97488,97474,19.148569830053948,11.502003664066859,0.3531388943861873,7.842488809530181,32.62373685333692,63.965948237042504,0.7780806538796575,0.8821568318849614
2005,all,spatial_coverage,5000,3,390000,97488,97488,24.478521232498952,10.568356172050278,-0.21984590916749885,7.248446279487695,29.086286234298026,55.02831797763363,0.6994230982123533,0.8373904855646048
2005,spco2_le_threshold,spatial_coverage,5000,3,390000,97488,97474,17.093062420294594,10.398957258180953,-0.048960659006646354,7.2476027952809545,29.061509551214602,54.72987495516357,0.8231674394997786,0.907958808371962
2005,all,random,500,4,390000,97488,97488,31.715070786134657,16.403296079981118,0.8900290057879443,11.014728491388098,47.388760429048,92.32075111200832,0.49543558588467373,0.7055885131378056
2005,spco2_le_threshold,random,500,4,390000,97488,97474,25.63500248617011,16.219619015413446,1.0761898768188878,11.01274766738706,47.333832630680305,91.75438305729303,0.6022692161712906,0.7782964540429429
2005,all,random,1000,4,390000,97488,97488,29.077582080006593,13.648874365474356,0.18311314332981557,8.969253113757276,39.63697369037454,79.76832108903238,0.5758672309522459,0.7593537830232426
2005,spco2_le_threshold,random,1000,4,390000,97488,97474,22.32426918865546,13.465008684703193,0.368965485417056,8.96749862384533,39.592932347989375,79.17110814366715,0.6983683015234408,0.8363467256907147
2005,all,random,2500,4,390000,97488,97488,27.299203497309936,11.818256586165626,0.562498423132343,7.5988840535039515,33.65456032437708,80.03956194900177,0.6261604897307261,0.7917139841905172
2005,spco2_le_threshold,random,2500,4,390000,97488,97474,20.320833712753096,11.641257353212243,0.741275879715923,7.5980174603461705,33.596201139662504,79.32907624276956,0.7500774046032802,0.8665270783054593
2005,all,random,5000,4,390000,97488,97488,25.385104280106873,10.571868704477557,0.09954545365079924,6.87895755882397,29.710771195461014,65.60009172737918,0.676746563278532,0.823870464747524
2005,spco2_le_threshold,random,5000,4,390000,97488,97474,17.90737188234811,10.396074285163422,0.27687258731146513,6.878055483983161,29.6663080424491,65.1749355882554,0.8059175867227998,0.8987937382345313
2005,all,historical_density,500,4,390000,97488,97488,42.189803305863606,22.65995076576967,-5.406416211625116,13.95838070713819,77.14228350862933,141.47825962178007,0.10710529289339166,0.5329965028750692
2005,spco2_le_threshold,historical_density,500,4,390000,97488,97474,37.202534915750036,22.459243380763887,-5.203230735192306,13.956650312514,77.03837066688934,141.24171264926548,0.16234044990057128,0.6005743578688064
2005,all,historical_density,1000,4,390000,97488,97488,40.54607261900978,20.142965412522333,-5.445599254272659,11.928381078480328,66.2720703401802,152.33414505232838,0.1753249888476861,0.5720677408155186
2005,spco2_le_threshold,historical_density,1000,4,390000,97488,97474,35.21572261125744,19.940744551511685,-5.24126743930285,11.926065407082888,66.09237911596661,151.10759056777135,0.24942224845230276,0.6456729536940417
2005,all,historical_density,2500,4,390000,97488,97488,38.199189344888914,18.541264321509,-5.7879419886973595,10.285045558544851,66.68805427814273,136.53744173344114,0.26802956426609315,0.6210881776366031
2005,spco2_le_threshold,historical_density,2500,4,390000,97488,97474,32.896225788369804,18.347489368064956,-5.59233530050703,10.282667222074423,66.57740309409832,135.73378538367527,0.34504022832933723,0.6919641523217457
2005,all,historical_density,5000,4,390000,97488,97488,34.277158242944516,15.634571112167587,-4.314979162614247,8.898306776398755,53.70694528503625,110.11211079904966,0.41062071693157987,0.6816947507527655
2005,spco2_le_threshold,historical_density,5000,4,390000,97488,97474,28.261314439522288,15.440647870783335,-4.1194301103748545,8.896767769303693,53.60414472668146,109.63216075349723,0.5165993917641658,0.7589980518686584
2005,all,spatial_coverage,500,4,390000,97488,97488,32.17168732650135,17.217079885670085,1.6169506814128676,11.788088736729406,49.623477760693184,90.20991134307314,0.4808021018792731,0.6943613837796113
2005,spco2_le_threshold,spatial_coverage,500,4,390000,97488,97474,26.30601846554835,17.035027560568192,1.8017081014933123,11.78664118190136,49.56469996250776,89.77243860094273,0.5811748819560816,0.7636622973091011
2005,all,spatial_coverage,1000,4,390000,97488,97488,40.618292903105356,18.535880641108154,3.708699839266575,10.436141457228842,56.46043526101538,149.73442631115745,0.1723845656672609,0.5903619730570063
2005,spco2_le_threshold,spatial_coverage,1000,4,390000,97488,97474,37.66728916934277,18.400256387614455,3.8451141266776747,10.43374800728526,56.34993621777212,149.1630298222619,0.14128072642988432,0.6141389854041641
2005,all,spatial_coverage,2500,4,390000,97488,97488,29.770275619773017,13.052930993741432,1.4574473659491711,8.331225886358197,36.15088182430953,75.69907055006466,0.5554189387754223,0.7520738281350142
2005,spco2_le_threshold,spatial_coverage,2500,4,390000,97488,97474,25.544632939888974,12.912871313560595,1.5977137884785102,8.328920216539018,36.09539163756293,75.26688537667665,0.6050684666943252,0.789757009992533
2005,all,spatial_coverage,5000,4,390000,97488,97488,25.109160486011387,11.182854256281255,0.3287671596897553,7.389260440100429,30.823814955088427,63.40871555032211,0.683736092606783,0.8269495226310741
2005,spco2_le_threshold,spatial_coverage,5000,4,390000,97488,97474,20.03517198640713,11.042702006555533,0.4689977603943792,7.388143518162764,30.78915650849644,63.0856365738641,0.7570546293014119,0.8709392375245847
2005,all,random,500,5,390000,97488,97488,31.872199293922574,16.33371900467035,-0.47017198806325233,10.838405240944667,46.725640952204394,89.10517349707723,0.4904235933700277,0.7003830730124948
2005,spco2_le_threshold,random,500,5,390000,97488,97474,26.11403319499227,16.153485004603382,-0.2876595377610163,10.836277489529664,46.696143205879295,88.58850883090719,0.5872658712068766,0.7663666803236708
2005,all,random,1000,5,390000,97488,97488,29.547747522773783,14.050879410310792,0.5210655284775119,9.041278580469907,41.4066093925902,84.08066946875539,0.5620404446753381,0.7498477600154021
2005,spco2_le_threshold,random,1000,5,390000,97488,97474,23.257917023710505,13.871775686705213,0.7022621920377738,9.039976955267292,41.36262901036734,83.49454073116476,0.6726109785429943,0.8203443054380183
2005,all,random,2500,5,390000,97488,97488,26.704794663631784,11.427039753507598,0.1673887243723326,7.336017164319401,32.93574883358494,69.66798888767299,0.6422631049754839,0.8016909834818355
2005,spco2_le_threshold,random,2500,5,390000,97488,97474,19.527637552678943,11.24843463915705,0.34765912381111364,7.334585505134868,32.884075180640735,69.0575114203394,0.769207394748455,0.8773065077255795
2005,all,random,5000,5,390000,97488,97488,24.938003102066784,10.228225338086256,0.26043148122072257,6.86532271092716,27.980606731195746,57.28537878964434,0.6880330431601225,0.8304389676296831
2005,spco2_le_threshold,random,5000,5,390000,97488,97474,17.313057115278163,10.051868348719339,0.43829493585499424,6.863865774165049,27.93656847924824,56.85982879360798,0.8185863330822499,0.9055804413313988
2005,all,historical_density,500,5,390000,97488,97488,39.11410929435071,20.875936483832252,-5.358344403256683,13.63813488589878,63.94655920373083,121.24595102074511,0.23254638316704446,0.5775580380463704
2005,spco2_le_threshold,historical_density,500,5,390000,97488,97474,33.63325459773853,20.67474530466148,-5.154924462681555,13.636161442465294,63.878429266661,120.38597742359023,0.31536315471827303,0.6515978841129126
2005,all,historical_density,1000,5,390000,97488,97488,37.59061350903009,18.959916502291286,-4.541933038048046,11.84209436478551,60.194367711521,119.6673271678543,0.2911667604410737,0.613607420477357
2005,spco2_le_threshold,historical_density,1000,5,390000,97488,97474,31.882452149813076,18.759571320314667,-4.339517029302245,11.83966514057633,60.03978365752277,119.24827918888452,0.3847864227465976,0.6903743889887745
2005,all,historical_density,2500,5,390000,97488,97488,35.03109734612014,16.624368019495236,-4.435505613255743,9.956302138386803,53.04014919491189,115.95211882539354,0.3844083351865871,0.6675669861528144
2005,spco2_le_threshold,historical_density,2500,5,390000,97488,97474,29.04955764977486,16.428900564769837,-4.238287496059457,9.954483227400772,52.96469403646219,114.8756624043918,0.48925805564372893,0.745591971903806
2005,all,historical_density,5000,5,390000,97488,97488,34.183895254284295,15.529845995935615,-4.395416158898391,8.90801121093935,51.82959579383238,109.40658457780714,0.4138235783919917,0.6788683008867091
2005,spco2_le_threshold,historical_density,5000,5,390000,97488,97474,27.936757738864053,15.33275943696042,-4.19673038354018,8.906630792218067,51.73766801683471,108.2929194237225,0.5276385123119042,0.7598155539449888
2005,all,spatial_coverage,500,5,390000,97488,97488,31.842286736692238,16.962936306171425,-0.9610944636779151,11.741437779361178,48.59082977466796,89.50429546393893,0.49137963537480156,0.7023802220805616
2005,spco2_le_threshold,spatial_coverage,500,5,390000,97488,97474,25.635147342849542,16.77698379696032,-0.7728436412161483,11.73860260938963,48.51730845076511,89.08577185678453,0.6022647212137834,0.7771578138810457
2005,all,spatial_coverage,1000,5,390000,97488,97488,28.994902827257025,13.826345195017067,-0.4129288321288949,9.239026192166108,39.60625838092012,81.01541620446125,0.5782757617272868,0.760515891833414
2005,spco2_le_threshold,spatial_coverage,1000,5,390000,97488,97474,22.159080531565962,13.642353732935923,-0.22701082728680352,9.23749502593742,39.56333447295973,80.38059233612508,0.7028156400042797,0.8383622691736032
2005,all,spatial_coverage,2500,5,390000,97488,97488,25.713564492380918,11.67181481725025,-0.6985904657242554,7.7229980825747475,33.489334030316314,68.04453560286026,0.6683272319170198,0.8184016715245382
2005,spco2_le_threshold,spatial_coverage,2500,5,390000,97488,97474,18.998431534583677,11.503573713125776,-0.5287732988453924,7.721144007493763,33.42659717641674,67.75898127516932,0.781547019464022,0.8844839254655982
2005,all,spatial_coverage,5000,5,390000,97488,97488,25.39316289759792,11.43359683695309,-0.08733201500666614,7.722827144637762,30.975638711499176,60.907990085754946,0.6765412941371333,0.8235052418107801
2005,spco2_le_threshold,spatial_coverage,5000,5,390000,97488,97474,20.933760812326994,11.295640869451384,0.0422980547149884,7.720954120437597,30.933845045733285,60.63338964460332,0.7347734515535265,0.8603464552912374
