year,spatial_fold,evaluation_domain,budget,seed,comparison,metric,difference
2005,0,all,1000,10,historical_density_minus_random,mae,4.404033394271259
2005,0,all,1000,10,historical_density_minus_random,median_absolute_error,2.5061207688709164
2005,0,all,1000,10,historical_density_minus_random,p95_absolute_error,19.840570872679656
2005,0,all,1000,10,historical_density_minus_random,p99_absolute_error,32.92270844935169
2005,0,all,1000,10,spatial_coverage_minus_random,rmse,8.568553698329382
2005,0,all,1000,10,spatial_coverage_minus_random,mae,2.651614358747313
2005,0,all,1000,10,spatial_coverage_minus_random,median_absolute_error,1.0040100651674493
2005,0,all,1000,10,spatial_coverage_minus_random,p95_absolute_error,7.114492228660204
2005,0,all,1000,10,spatial_coverage_minus_random,p99_absolute_error,25.293978733715647
2005,0,all,1000,11,historical_density_minus_random,rmse,5.548051805296208
2005,0,all,1000,11,historical_density_minus_random,mae,3.9289397669039356
2005,0,all,1000,11,historical_density_minus_random,median_absolute_error,2.4841763555244842
2005,0,all,1000,11,historical_density_minus_random,p95_absolute_error,12.10290957190432
2005,0,all,1000,11,historical_density_minus_random,p99_absolute_error,22.602080738921117
2005,0,all,1000,11,spatial_coverage_minus_random,rmse,-1.3398733075467177
2005,0,all,1000,11,spatial_coverage_minus_random,mae,0.03856288241674122
2005,0,all,1000,11,spatial_coverage_minus_random,median_absolute_error,0.3430149636217852
2005,0,all,1000,11,spatial_coverage_minus_random,p95_absolute_error,0.2513476772964509
2005,0,all,1000,11,spatial_coverage_minus_random,p99_absolute_error,-7.942964877655626
2005,0,all,1000,12,historical_density_minus_random,rmse,5.1778278427857
2005,0,all,1000,12,historical_density_minus_random,mae,3.9626122266697212
2005,0,all,1000,12,historical_density_minus_random,median_absolute_error,2.408395856821956
2005,0,all,1000,12,historical_density_minus_random,p95_absolute_error,15.119915420911845
2005,0,all,1000,12,historical_density_minus_random,p99_absolute_error,26.566005390425403
2005,0,all,1000,12,spatial_coverage_minus_random,rmse,0.920532044597806
2005,0,all,1000,12,spatial_coverage_minus_random,mae,0.6440761190894992
2005,0,all,1000,12,spatial_coverage_minus_random,median_absolute_error,0.22909745380397695
2005,0,all,1000,12,spatial_coverage_minus_random,p95_absolute_error,3.907181889418709
2005,0,all,1000,12,spatial_coverage_minus_random,p99_absolute_error,-0.19477309864463166
2005,0,all,1000,13,historical_density_minus_random,rmse,4.4531972336266605
2005,0,all,1000,13,historical_density_minus_random,mae,4.153954042091215
2005,0,all,1000,13,historical_density_minus_random,median_absolute_error,2.8458216668077796
2005,0,all,1000,13,historical_density_minus_random,p95_absolute_error,14.841525998266498
2005,0,all,1000,13,historical_density_minus_random,p99_absolute_error,25.635156877862073
2005,0,all,1000,13,spatial_coverage_minus_random,rmse,-3.0246917599550507
2005,0,all,1000,13,spatial_coverage_minus_random,mae,0.28506661710159875
2005,0,all,1000,13,spatial_coverage_minus_random,median_absolute_error,1.0494556445127028
2005,0,all,1000,13,spatial_coverage_minus_random,p95_absolute_error,0.21129213181103523
2005,0,all,1000,13,spatial_coverage_minus_random,p99_absolute_error,-15.59786075527748
2005,0,all,1000,14,historical_density_minus_random,rmse,3.9292513030043956
2005,0,all,1000,14,historical_density_minus_random,mae,3.6800397377531695
2005,0,all,1000,14,historical_density_minus_random,median_absolute_error,1.985698471764863
2005,0,all,1000,14,historical_density_minus_random,p95_absolute_error,22.00349462321919
2005,0,all,1000,14,historical_density_minus_random,p99_absolute_error,23.28824602579961
2005,0,all,1000,14,spatial_coverage_minus_random,rmse,-3.7732194049988017
2005,0,all,1000,14,spatial_coverage_minus_random,mae,-0.5578418199174902
2005,0,all,1000,14,spatial_coverage_minus_random,median_absolute_error,-0.125679644532255
2005,0,all,1000,14,spatial_coverage_minus_random,p95_absolute_error,0.9323934233770004
2005,0,all,1000,14,spatial_coverage_minus_random,p99_absolute_error,-18.37869281736758
2005,0,all,1000,15,historical_density_minus_random,rmse,4.8667348803858275
2005,0,all,1000,15,historical_density_minus_random,mae,3.5255795619596917
2005,0,all,1000,15,historical_density_minus_random,median_absolute_error,2.698378627361052
2005,0,all,1000,15,historical_density_minus_random,p95_absolute_error,16.052058290816355
2005,0,all,1000,15,historical_density_minus_random,p99_absolute_error,19.141103378980375
2005,0,all,1000,15,spatial_coverage_minus_random,rmse,-1.0446648051997514
2005,0,all,1000,15,spatial_coverage_minus_random,mae,0.4212388782830523
2005,0,all,1000,15,spatial_coverage_minus_random,median_absolute_error,1.432371784435702
2005,0,all,1000,15,spatial_coverage_minus_random,p95_absolute_error,-4.854221591572426
2005,0,all,1000,15,spatial_coverage_minus_random,p99_absolute_error,-13.167134312875348
2005,0,all,1000,16,historical_density_minus_random,rmse,7.831753742193971
2005,0,all,1000,16,historical_density_minus_random,mae,5.032963232003388
2005,0,all,1000,16,historical_density_minus_random,median_absolute_error,2.8083069878800853
2005,0,all,1000,16,historical_density_minus_random,p95_absolute_error,17.46126385904497
2005,0,all,1000,16,historical_density_minus_random,p99_absolute_error,51.12539566694625
2005,0,all,1000,16,spatial_coverage_minus_random,rmse,-0.19794012271856687
2005,0,all,1000,16,spatial_coverage_minus_random,mae,0.5595575089550042
2005,0,all,1000,16,spatial_coverage_minus_random,median_absolute_error,0.2628042203759815
2005,0,all,1000,16,spatial_coverage_minus_random,p95_absolute_error,3.734604600218624
2005,0,all,1000,16,spatial_coverage_minus_random,p99_absolute_error,-3.515606630544781
2005,0,all,1000,17,historical_density_minus_random,rmse,3.946446896020408
2005,0,all,1000,17,historical_density_minus_random,mae,3.1101215453327242
2005,0,all,1000,17,historical_density_minus_random,median_absolute_error,1.8037913659120193
2005,0,all,1000,17,historical_density_minus_random,p95_absolute_error,14.53811014140095
