year,evaluation_domain,budget,seed,comparison,metric,difference
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,median_absolute_error,0.20502906023523337
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,p95_absolute_error,0.921112326913125
2005,spco2_le_threshold,1000,16,spatial_coverage_minus_random,p99_absolute_error,-1.1160016028682662
2005,spco2_le_threshold,1000,16,historical_density_minus_random,rmse,8.529304214107064
2005,spco2_le_threshold,1000,16,historical_density_minus_random,mae,4.476563124155703
2005,spco2_le_threshold,1000,16,historical_density_minus_random,median_absolute_error,1.9647617090868437
2005,spco2_le_threshold,1000,16,historical_density_minus_random,p95_absolute_error,22.91792432130078
2005,spco2_le_threshold,1000,16,historical_density_minus_random,p99_absolute_error,33.35681745234207
2005,spco2_le_threshold,1000,17,spatial_coverage_minus_random,rmse,-0.764371029478216
2005,spco2_le_threshold,1000,17,spatial_coverage_minus_random,mae,0.22306597610913492
2005,spco2_le_threshold,1000,17,spatial_coverage_minus_random,median_absolute_error,0.539884520369668
2005,spco2_le_threshold,1000,17,spatial_coverage_minus_random,p95_absolute_error,0.29207633233335173
2005,spco2_le_threshold,1000,17,spatial_coverage_minus_random,p99_absolute_error,-4.405804833987688
2005,spco2_le_threshold,1000,17,historical_density_minus_random,rmse,10.6219123952724
2005,spco2_le_threshold,1000,17,historical_density_minus_random,mae,5.546370536787554
2005,spco2_le_threshold,1000,17,historical_density_minus_random,median_absolute_error,2.6472253327872295
2005,spco2_le_threshold,1000,17,historical_density_minus_random,p95_absolute_error,23.84780080519524
2005,spco2_le_threshold,1000,17,historical_density_minus_random,p99_absolute_error,53.70354714589686
2005,spco2_le_threshold,1000,18,spatial_coverage_minus_random,rmse,2.8172563242790005
2005,spco2_le_threshold,1000,18,spatial_coverage_minus_random,mae,1.2329549630068044
2005,spco2_le_threshold,1000,18,spatial_coverage_minus_random,median_absolute_error,0.7835655984378604
2005,spco2_le_threshold,1000,18,spatial_coverage_minus_random,p95_absolute_error,3.8253048286987763
2005,spco2_le_threshold,1000,18,spatial_coverage_minus_random,p99_absolute_error,4.867619965372427
2005,spco2_le_threshold,1000,18,historical_density_minus_random,rmse,6.601655521143545
2005,spco2_le_threshold,1000,18,historical_density_minus_random,mae,4.2544775013367975
2005,spco2_le_threshold,1000,18,historical_density_minus_random,median_absolute_error,2.7828506484521256
2005,spco2_le_threshold,1000,18,historical_density_minus_random,p95_absolute_error,17.001066933124235
2005,spco2_le_threshold,1000,18,historical_density_minus_random,p99_absolute_error,30.266191315035996
2005,spco2_le_threshold,1000,19,spatial_coverage_minus_random,rmse,1.1698849529820876
2005,spco2_le_threshold,1000,19,spatial_coverage_minus_random,mae,0.7098527661668115
2005,spco2_le_threshold,1000,19,spatial_coverage_minus_random,median_absolute_error,0.4448437709387463
2005,spco2_le_threshold,1000,19,spatial_coverage_minus_random,p95_absolute_error,3.0544799198036756
2005,spco2_le_threshold,1000,19,spatial_coverage_minus_random,p99_absolute_error,4.044623292870071
2005,spco2_le_threshold,1000,19,historical_density_minus_random,rmse,7.112333360179974
2005,spco2_le_threshold,1000,19,historical_density_minus_random,mae,4.529464791033941
2005,spco2_le_threshold,1000,19,historical_density_minus_random,median_absolute_error,2.768788166460439
2005,spco2_le_threshold,1000,19,historical_density_minus_random,p95_absolute_error,16.509390634664207
2005,spco2_le_threshold,1000,19,historical_density_minus_random,p99_absolute_error,30.491881052434763
2005,spco2_le_threshold,2500,0,spatial_coverage_minus_random,rmse,-1.3265943099032818
2005,spco2_le_threshold,2500,0,spatial_coverage_minus_random,mae,0.4073109941646429
2005,spco2_le_threshold,2500,0,spatial_coverage_minus_random,median_absolute_error,0.8769179752424918
2005,spco2_le_threshold,2500,0,spatial_coverage_minus_random,p95_absolute_error,0.4579871519945158
2005,spco2_le_threshold,2500,0,spatial_coverage_minus_random,p99_absolute_error,-13.912084326471629
2005,spco2_le_threshold,2500,0,historical_density_minus_random,rmse,9.714015853313686
2005,spco2_le_threshold,2500,0,historical_density_minus_random,mae,5.93479925638386
2005,spco2_le_threshold,2500,0,historical_density_minus_random,median_absolute_error,2.9111347547387822
2005,spco2_le_threshold,2500,0,historical_density_minus_random,p95_absolute_error,30.186137227291297
2005,spco2_le_threshold,2500,0,historical_density_minus_random,p99_absolute_error,42.80252397820581
2005,spco2_le_threshold,2500,1,spatial_coverage_minus_random,rmse,4.059585240480509
2005,spco2_le_threshold,2500,1,spatial_coverage_minus_random,mae,1.2749720044574246
2005,spco2_le_threshold,2500,1,spatial_coverage_minus_random,median_absolute_error,0.7044067350124124
2005,spco2_le_threshold,2500,1,spatial_coverage_minus_random,p95_absolute_error,2.068802878674312
2005,spco2_le_threshold,2500,1,spatial_coverage_minus_random,p99_absolute_error,10.06181749178694
2005,spco2_le_threshold,2500,1,historical_density_minus_random,rmse,11.27430378236297
2005,spco2_le_threshold,2500,1,historical_density_minus_random,mae,5.647500064685413
2005,spco2_le_threshold,2500,1,historical_density_minus_random,median_absolute_error,2.2418960156040555
2005,spco2_le_threshold,2500,1,historical_density_minus_random,p95_absolute_error,27.61987158270687
2005,spco2_le_threshold,2500,1,historical_density_minus_random,p99_absolute_error,56.12392951335238
2005,spco2_le_threshold,2500,2,spatial_coverage_minus_random,rmse,-0.11704262227800655
2005,spco2_le_threshold,2500,2,spatial_coverage_minus_random,mae,1.0751142538317673
2005,spco2_le_threshold,2500,2,spatial_coverage_minus_random,median_absolute_error,1.1351364148241316
2005,spco2_le_threshold,2500,2,spatial_coverage_minus_random,p95_absolute_error,2.629107216530425
2005,spco2_le_threshold,2500,2,spatial_coverage_minus_random,p99_absolute_error,-3.0487425159962385
2005,spco2_le_threshold,2500,2,historical_density_minus_random,rmse,9.180130200087753
2005,spco2_le_threshold,2500,2,historical_density_minus_random,mae,5.446949456161992
2005,spco2_le_threshold,2500,2,historical_density_minus_random,median_absolute_error,2.7849107849931727
2005,spco2_le_threshold,2500,2,historical_density_minus_random,p95_absolute_error,23.104449117589002
2005,spco2_le_threshold,2500,2,historical_density_minus_random,p99_absolute_error,43.88228980229711
2005,spco2_le_threshold,2500,3,spatial_coverage_minus_random,rmse,-0.7185279654039753
2005,spco2_le_threshold,2500,3,spatial_coverage_minus_random,mae,0.044124202005303204
2005,spco2_le_threshold,2500,3,spatial_coverage_minus_random,median_absolute_error,0.5122492464228685
2005,spco2_le_threshold,2500,3,spatial_coverage_minus_random,p95_absolute_error,-1.4110600674851241
2005,spco2_le_threshold,2500,3,spatial_coverage_minus_random,p99_absolute_error,-7.487632518049125
2005,spco2_le_threshold,2500,3,historical_density_minus_random,rmse,14.535918948877658
2005,spco2_le_threshold,2500,3,historical_density_minus_random,mae,6.868049782279252
2005,spco2_le_threshold,2500,3,historical_density_minus_random,median_absolute_error,2.5072142331141833
2005,spco2_le_threshold,2500,3,historical_density_minus_random,p95_absolute_error,36.89879834635436
2005,spco2_le_threshold,2500,3,historical_density_minus_random,p99_absolute_error,66.44157617548969
2005,spco2_le_threshold,2500,4,spatial_coverage_minus_random,rmse,5.322327055363221
2005,spco2_le_threshold,2500,4,spatial_coverage_minus_random,mae,1.3187575462969932
2005,spco2_le_threshold,2500,4,spatial_coverage_minus_random,median_absolute_error,0.8961218191331568
2005,spco2_le_threshold,2500,4,spatial_coverage_minus_random,p95_absolute_error,2.384319331066756
2005,spco2_le_threshold,2500,4,spatial_coverage_minus_random,p99_absolute_error,-3.5293277782783434
2005,spco2_le_threshold,2500,4,historical_density_minus_random,rmse,12.394491719572791
2005,spco2_le_threshold,2500,4,historical_density_minus_random,mae,6.671149999212304
2005,spco2_le_threshold,2500,4,historical_density_minus_random,median_absolute_error,2.872335775804231
2005,spco2_le_threshold,2500,4,historical_density_minus_random,p95_absolute_error,31.284449402209525
2005,spco2_le_threshold,2500,4,historical_density_minus_random,p99_absolute_error,55.69467678489674
2005,spco2_le_threshold,2500,5,spatial_coverage_minus_random,rmse,-0.4362315061498485
2005,spco2_le_threshold,2500,5,spatial_coverage_minus_random,mae,0.27434981158650373
2005,spco2_le_threshold,2500,5,spatial_coverage_minus_random,median_absolute_error,0.41084688226021626
2005,spco2_le_threshold,2500,5,spatial_coverage_minus_random,p95_absolute_error,0.6042116624914513
2005,spco2_le_threshold,2500,5,spatial_coverage_minus_random,p99_absolute_error,-0.6840642598448881
2005,spco2_le_threshold,2500,5,historical_density_minus_random,rmse,8.747898563291251
2005,spco2_le_threshold,2500,5,historical_density_minus_random,mae,4.820322834496265
2005,spco2_le_threshold,2500,5,historical_density_minus_random,median_absolute_error,2.478585065396487
2005,spco2_le_threshold,2500,5,historical_density_minus_random,p95_absolute_error,18.28357808732393
2005,spco2_le_threshold,2500,5,historical_density_minus_random,p99_absolute_error,43.110161819211
2005,spco2_le_threshold,2500,6,spatial_coverage_minus_random,rmse,-1.0192343725774222
2005,spco2_le_threshold,2500,6,spatial_coverage_minus_random,mae,0.461555278861459
2005,spco2_le_threshold,2500,6,spatial_coverage_minus_random,median_absolute_error,0.833318855406219
2005,spco2_le_threshold,2500,6,spatial_coverage_minus_random,p95_absolute_error,0.4392357095543673
2005,spco2_le_threshold,2500,6,spatial_coverage_minus_random,p99_absolute_error,-7.3113802269066355
2005,spco2_le_threshold,2500,6,historical_density_minus_random,rmse,8.554432181466755
2005,spco2_le_threshold,2500,6,historical_density_minus_random,mae,4.386664910239789
2005,spco2_le_threshold,2500,6,historical_density_minus_random,median_absolute_error,2.2080651587557725
2005,spco2_le_threshold,2500,6,historical_density_minus_random,p95_absolute_error,16.464174989068646
2005,spco2_le_threshold,2500,6,historical_density_minus_random,p99_absolute_error,45.495866302481204
2005,spco2_le_threshold,2500,7,spatial_coverage_minus_random,rmse,3.7208309832682644
2005,spco2_le_threshold,2500,7,spatial_coverage_minus_random,mae,1.1839762548691422
2005,spco2_le_threshold,2500,7,spatial_coverage_minus_random,median_absolute_error,0.8432857396331315
2005,spco2_le_threshold,2500,7,spatial_coverage_minus_random,p95_absolute_error,2.1544604574214574
2005,spco2_le_threshold,2500,7,spatial_coverage_minus_random,p99_absolute_error,0.3340671725967894
2005,spco2_le_threshold,2500,7,historical_density_minus_random,rmse,10.751334792903386
2005,spco2_le_threshold,2500,7,historical_density_minus_random,mae,5.885839674907718
2005,spco2_le_threshold,2500,7,historical_density_minus_random,median_absolute_error,2.8463659667495165
2005,spco2_le_threshold,2500,7,historical_density_minus_random,p95_absolute_error,23.674347468847387
2005,spco2_le_threshold,2500,7,historical_density_minus_random,p99_absolute_error,53.381984051187246
2005,spco2_le_threshold,2500,8,spatial_coverage_minus_random,rmse,-9.489503905987139
2005,spco2_le_threshold,2500,8,spatial_coverage_minus_random,mae,-1.722219459453818
2005,spco2_le_threshold,2500,8,spatial_coverage_minus_random,median_absolute_error,0.22842909261652267
2005,spco2_le_threshold,2500,8,spatial_coverage_minus_random,p95_absolute_error,-3.5425621021243288
2005,spco2_le_threshold,2500,8,spatial_coverage_minus_random,p99_absolute_error,-70.19114122149554
2005,spco2_le_threshold,2500,8,historical_density_minus_random,rmse,-3.004538244369101
2005,spco2_le_threshold,2500,8,historical_density_minus_random,mae,2.5152868829909227
2005,spco2_le_threshold,2500,8,historical_density_minus_random,median_absolute_error,1.5419117240184903
2005,spco2_le_threshold,2500,8,historical_density_minus_random,p95_absolute_error,19.209055182289283
2005,spco2_le_threshold,2500,8,historical_density_minus_random,p99_absolute_error,-22.113928110881744
2005,spco2_le_threshold,2500,9,spatial_coverage_minus_random,rmse,-0.5265105109052222
2005,spco2_le_threshold,2500,9,spatial_coverage_minus_random,mae,0.7732169519392986
2005,spco2_le_threshold,2500,9,spatial_coverage_minus_random,median_absolute_error,0.8521853543996372
2005,spco2_le_threshold,2500,9,spatial_coverage_minus_random,p95_absolute_error,1.7119822972244876
2005,spco2_le_threshold,2500,9,spatial_coverage_minus_random,p99_absolute_error,-3.201161267251024
2005,spco2_le_threshold,2500,9,historical_density_minus_random,rmse,10.86690633718218
2005,spco2_le_threshold,2500,9,historical_density_minus_random,mae,5.601496886759893
2005,spco2_le_threshold,2500,9,historical_density_minus_random,median_absolute_error,2.2264242714839497
2005,spco2_le_threshold,2500,9,historical_density_minus_random,p95_absolute_error,26.37395357100457
2005,spco2_le_threshold,2500,9,historical_density_minus_random,p99_absolute_error,56.65756625628188
2005,spco2_le_threshold,2500,10,spatial_coverage_minus_random,rmse,-3.790075731864743
2005,spco2_le_threshold,2500,10,spatial_coverage_minus_random,mae,-0.05981760737200936
2005,spco2_le_threshold,2500,10,spatial_coverage_minus_random,median_absolute_error,0.7367521675936359
2005,spco2_le_threshold,2500,10,spatial_coverage_minus_random,p95_absolute_error,0.17787691907152237
2005,spco2_le_threshold,2500,10,spatial_coverage_minus_random,p99_absolute_error,-19.807614061704214
2005,spco2_le_threshold,2500,10,historical_density_minus_random,rmse,8.544398537399953
2005,spco2_le_threshold,2500,10,historical_density_minus_random,mae,5.529537859187279
2005,spco2_le_threshold,2500,10,historical_density_minus_random,median_absolute_error,2.5752215231109403
2005,spco2_le_threshold,2500,10,historical_density_minus_random,p95_absolute_error,26.70671934559949
2005,spco2_le_threshold,2500,10,historical_density_minus_random,p99_absolute_error,37.850750871505284
2005,spco2_le_threshold,2500,11,spatial_coverage_minus_random,rmse,-8.804827947180883
2005,spco2_le_threshold,2500,11,spatial_coverage_minus_random,mae,-1.0137823836789082
2005,spco2_le_threshold,2500,11,spatial_coverage_minus_random,median_absolute_error,0.2658203563176187
2005,spco2_le_threshold,2500,11,spatial_coverage_minus_random,p95_absolute_error,-1.719552696923202
2005,spco2_le_threshold,2500,11,spatial_coverage_minus_random,p99_absolute_error,-26.27615664552272
2005,spco2_le_threshold,2500,11,historical_density_minus_random,rmse,-1.5855226934117752
2005,spco2_le_threshold,2500,11,historical_density_minus_random,mae,2.71805861033873
2005,spco2_le_threshold,2500,11,historical_density_minus_random,median_absolute_error,1.6228515813421325
2005,spco2_le_threshold,2500,11,historical_density_minus_random,p95_absolute_error,17.65222791832148
2005,spco2_le_threshold,2500,11,historical_density_minus_random,p99_absolute_error,20.613199377432238
2005,spco2_le_threshold,2500,12,spatial_coverage_minus_random,rmse,0.1835499581145008
2005,spco2_le_threshold,2500,12,spatial_coverage_minus_random,mae,0.6748727709322431
2005,spco2_le_threshold,2500,12,spatial_coverage_minus_random,median_absolute_error,0.6929148736853676
2005,spco2_le_threshold,2500,12,spatial_coverage_minus_random,p95_absolute_error,1.2553377451739962
2005,spco2_le_threshold,2500,12,spatial_coverage_minus_random,p99_absolute_error,1.4066813812060701
2005,spco2_le_threshold,2500,12,historical_density_minus_random,rmse,13.020657816085883
2005,spco2_le_threshold,2500,12,historical_density_minus_random,mae,5.585795195085449
2005,spco2_le_threshold,2500,12,historical_density_minus_random,median_absolute_error,1.9108689497784894
2005,spco2_le_threshold,2500,12,historical_density_minus_random,p95_absolute_error,26.88422787701932
2005,spco2_le_threshold,2500,12,historical_density_minus_random,p99_absolute_error,61.2452629201303
2005,spco2_le_threshold,2500,13,spatial_coverage_minus_random,rmse,9.208913384073337
2005,spco2_le_threshold,2500,13,spatial_coverage_minus_random,mae,1.9255495403624252
2005,spco2_le_threshold,2500,13,spatial_coverage_minus_random,median_absolute_error,0.9070095947285779
2005,spco2_le_threshold,2500,13,spatial_coverage_minus_random,p95_absolute_error,3.2983069020612206
2005,spco2_le_threshold,2500,13,spatial_coverage_minus_random,p99_absolute_error,13.563681323653952
2005,spco2_le_threshold,2500,13,historical_density_minus_random,rmse,10.38714585882122
2005,spco2_le_threshold,2500,13,historical_density_minus_random,mae,6.001790574629519
2005,spco2_le_threshold,2500,13,historical_density_minus_random,median_absolute_error,2.916181238345274
2005,spco2_le_threshold,2500,13,historical_density_minus_random,p95_absolute_error,25.40188380890126
2005,spco2_le_threshold,2500,13,historical_density_minus_random,p99_absolute_error,54.93702066004117
2005,spco2_le_threshold,2500,14,spatial_coverage_minus_random,rmse,4.901006209887708
2005,spco2_le_threshold,2500,14,spatial_coverage_minus_random,mae,1.7577369050051939
2005,spco2_le_threshold,2500,14,spatial_coverage_minus_random,median_absolute_error,0.9634419463558004
2005,spco2_le_threshold,2500,14,spatial_coverage_minus_random,p95_absolute_error,5.438578021360833
2005,spco2_le_threshold,2500,14,spatial_coverage_minus_random,p99_absolute_error,11.568786706976582
2005,spco2_le_threshold,2500,14,historical_density_minus_random,rmse,8.912549456637361
2005,spco2_le_threshold,2500,14,historical_density_minus_random,mae,5.331718260384463
2005,spco2_le_threshold,2500,14,historical_density_minus_random,median_absolute_error,2.7680373944167798
2005,spco2_le_threshold,2500,14,historical_density_minus_random,p95_absolute_error,20.55367798593258
2005,spco2_le_threshold,2500,14,historical_density_minus_random,p99_absolute_error,45.8651305313807
2005,spco2_le_threshold,2500,15,spatial_coverage_minus_random,rmse,-1.1989206075164063
2005,spco2_le_threshold,2500,15,spatial_coverage_minus_random,mae,0.04446419420675696
2005,spco2_le_threshold,2500,15,spatial_coverage_minus_random,median_absolute_error,0.3362419120749962
2005,spco2_le_threshold,2500,15,spatial_coverage_minus_random,p95_absolute_error,-0.6654334086233789
2005,spco2_le_threshold,2500,15,spatial_coverage_minus_random,p99_absolute_error,-4.733207630308442
2005,spco2_le_threshold,2500,15,historical_density_minus_random,rmse,9.634965705021422
2005,spco2_le_threshold,2500,15,historical_density_minus_random,mae,4.731676650911725
2005,spco2_le_threshold,2500,15,historical_density_minus_random,median_absolute_error,2.0479387944488963
2005,spco2_le_threshold,2500,15,historical_density_minus_random,p95_absolute_error,19.51003491715955
2005,spco2_le_threshold,2500,15,historical_density_minus_random,p99_absolute_error,51.69308266079335
2005,spco2_le_threshold,2500,16,spatial_coverage_minus_random,rmse,-13.800553055101087
2005,spco2_le_threshold,2500,16,spatial_coverage_minus_random,mae,-2.8260959323991113
2005,spco2_le_threshold,2500,16,spatial_coverage_minus_random,median_absolute_error,-0.24583538409629568
2005,spco2_le_threshold,2500,16,spatial_coverage_minus_random,p95_absolute_error,-7.744176381114002
2005,spco2_le_threshold,2500,16,spatial_coverage_minus_random,p99_absolute_error,-64.49126857520207
2005,spco2_le_threshold,2500,16,historical_density_minus_random,rmse,-4.360531090003839
2005,spco2_le_threshold,2500,16,historical_density_minus_random,mae,1.3951079251516507
2005,spco2_le_threshold,2500,16,historical_density_minus_random,median_absolute_error,1.1915190529685162
2005,spco2_le_threshold,2500,16,historical_density_minus_random,p95_absolute_error,11.78997078965341
2005,spco2_le_threshold,2500,16,historical_density_minus_random,p99_absolute_error,-13.146802820275
2005,spco2_le_threshold,2500,17,spatial_coverage_minus_random,rmse,-1.0485236788127743
2005,spco2_le_threshold,2500,17,spatial_coverage_minus_random,mae,0.3247522796136888
2005,spco2_le_threshold,2500,17,spatial_coverage_minus_random,median_absolute_error,0.6850470029420421
2005,spco2_le_threshold,2500,17,spatial_coverage_minus_random,p95_absolute_error,-0.10160431108445067
2005,spco2_le_threshold,2500,17,spatial_coverage_minus_random,p99_absolute_error,-8.425975985677297
2005,spco2_le_threshold,2500,17,historical_density_minus_random,rmse,8.833219890542988
2005,spco2_le_threshold,2500,17,historical_density_minus_random,mae,4.777367153178309
2005,spco2_le_threshold,2500,17,historical_density_minus_random,median_absolute_error,1.9977449423894313
2005,spco2_le_threshold,2500,17,historical_density_minus_random,p95_absolute_error,24.08574218974671
2005,spco2_le_threshold,2500,17,historical_density_minus_random,p99_absolute_error,44.70553118726552
2005,spco2_le_threshold,2500,18,spatial_coverage_minus_random,rmse,1.577252907042407
2005,spco2_le_threshold,2500,18,spatial_coverage_minus_random,mae,0.670231273138203
2005,spco2_le_threshold,2500,18,spatial_coverage_minus_random,median_absolute_error,0.5190648446262003
2005,spco2_le_threshold,2500,18,spatial_coverage_minus_random,p95_absolute_error,1.071119288285864
2005,spco2_le_threshold,2500,18,spatial_coverage_minus_random,p99_absolute_error,0.43033388237142844
2005,spco2_le_threshold,2500,18,historical_density_minus_random,rmse,11.360899060248745
2005,spco2_le_threshold,2500,18,historical_density_minus_random,mae,5.477863969237706
2005,spco2_le_threshold,2500,18,historical_density_minus_random,median_absolute_error,2.3802395608551876
2005,spco2_le_threshold,2500,18,historical_density_minus_random,p95_absolute_error,26.108379594415155
2005,spco2_le_threshold,2500,18,historical_density_minus_random,p99_absolute_error,44.99735509358051
2005,spco2_le_threshold,2500,19,spatial_coverage_minus_random,rmse,1.1505775755373229
2005,spco2_le_threshold,2500,19,spatial_coverage_minus_random,mae,0.4885822776484563
2005,spco2_le_threshold,2500,19,spatial_coverage_minus_random,median_absolute_error,0.42154053707847083
2005,spco2_le_threshold,2500,19,spatial_coverage_minus_random,p95_absolute_error,-0.043791750951704955
2005,spco2_le_threshold,2500,19,spatial_coverage_minus_random,p99_absolute_error,-0.5889288689822791
2005,spco2_le_threshold,2500,19,historical_density_minus_random,rmse,11.84018032307807
2005,spco2_le_threshold,2500,19,historical_density_minus_random,mae,5.989565851238918
2005,spco2_le_threshold,2500,19,historical_density_minus_random,median_absolute_error,2.2903357771390915
2005,spco2_le_threshold,2500,19,historical_density_minus_random,p95_absolute_error,31.760485153523554
2005,spco2_le_threshold,2500,19,historical_density_minus_random,p99_absolute_error,60.83259277357513
2005,spco2_le_threshold,5000,0,spatial_coverage_minus_random,rmse,-1.4024874832771665
2005,spco2_le_threshold,5000,0,spatial_coverage_minus_random,mae,0.15141541748018383
2005,spco2_le_threshold,5000,0,spatial_coverage_minus_random,median_absolute_error,0.4122999550615134
2005,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p95_absolute_error,1.115089384943186
2005,spco2_le_threshold,5000,0,spatial_coverage_minus_random,p99_absolute_error,-8.558295613630094
2005,spco2_le_threshold,5000,0,historical_density_minus_random,rmse,8.341360177287129
2005,spco2_le_threshold,5000,0,historical_density_minus_random,mae,4.57448194948136
2005,spco2_le_threshold,5000,0,historical_density_minus_random,median_absolute_error,1.9236523054007648
2005,spco2_le_threshold,5000,0,historical_density_minus_random,p95_absolute_error,21.781564964418227
2005,spco2_le_threshold,5000,0,historical_density_minus_random,p99_absolute_error,43.16098483675465
2005,spco2_le_threshold,5000,1,spatial_coverage_minus_random,rmse,3.231875293021279
2005,spco2_le_threshold,5000,1,spatial_coverage_minus_random,mae,1.4351393957816843
2005,spco2_le_threshold,5000,1,spatial_coverage_minus_random,median_absolute_error,1.0042888818275628
2005,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p95_absolute_error,2.92636212604371
2005,spco2_le_threshold,5000,1,spatial_coverage_minus_random,p99_absolute_error,5.13248353634129
2005,spco2_le_threshold,5000,1,historical_density_minus_random,rmse,12.329151357257114
2005,spco2_le_threshold,5000,1,historical_density_minus_random,mae,5.907132462081657
2005,spco2_le_threshold,5000,1,historical_density_minus_random,median_absolute_error,2.197917918401089
2005,spco2_le_threshold,5000,1,historical_density_minus_random,p95_absolute_error,27.696880615425574
2005,spco2_le_threshold,5000,1,historical_density_minus_random,p99_absolute_error,62.193943229298384
2005,spco2_le_threshold,5000,2,spatial_coverage_minus_random,rmse,-8.488624054836968
2005,spco2_le_threshold,5000,2,spatial_coverage_minus_random,mae,-0.9326852891535875
2005,spco2_le_threshold,5000,2,spatial_coverage_minus_random,median_absolute_error,0.4244443726781526
2005,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p95_absolute_error,-0.9703600852177416
2005,spco2_le_threshold,5000,2,spatial_coverage_minus_random,p99_absolute_error,-27.35392576223674
2005,spco2_le_threshold,5000,2,historical_density_minus_random,rmse,1.494708671823119
2005,spco2_le_threshold,5000,2,historical_density_minus_random,mae,3.3733751172730067
2005,spco2_le_threshold,5000,2,historical_density_minus_random,median_absolute_error,1.8587670779675705
2005,spco2_le_threshold,5000,2,historical_density_minus_random,p95_absolute_error,17.637449968660363
2005,spco2_le_threshold,5000,2,historical_density_minus_random,p99_absolute_error,22.98311312011252
2005,spco2_le_threshold,5000,3,spatial_coverage_minus_random,rmse,-0.7548366776493403
2005,spco2_le_threshold,5000,3,spatial_coverage_minus_random,mae,0.13597117167419093
2005,spco2_le_threshold,5000,3,spatial_coverage_minus_random,median_absolute_error,0.4227362852804788
2005,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p95_absolute_error,-0.22658395441293422
2005,spco2_le_threshold,5000,3,spatial_coverage_minus_random,p99_absolute_error,-10.760393032285116
2005,spco2_le_threshold,5000,3,historical_density_minus_random,rmse,13.852963741033651
2005,spco2_le_threshold,5000,3,historical_density_minus_random,mae,6.188497213920623
2005,spco2_le_threshold,5000,3,historical_density_minus_random,median_absolute_error,1.8866931162473861
2005,spco2_le_threshold,5000,3,historical_density_minus_random,p95_absolute_error,32.48672997446761
2005,spco2_le_threshold,5000,3,historical_density_minus_random,p99_absolute_error,61.90790484775745
2005,spco2_le_threshold,5000,4,spatial_coverage_minus_random,rmse,2.315395638838293
2005,spco2_le_threshold,5000,4,spatial_coverage_minus_random,mae,0.8456058741246082
2005,spco2_le_threshold,5000,4,spatial_coverage_minus_random,median_absolute_error,0.6324902633933505
2005,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p95_absolute_error,1.7459955408822907
2005,spco2_le_threshold,5000,4,spatial_coverage_minus_random,p99_absolute_error,-0.7492385537478086
2005,spco2_le_threshold,5000,4,historical_density_minus_random,rmse,10.87407297172851
2005,spco2_le_threshold,5000,4,historical_density_minus_random,mae,5.3159873665841495
2005,spco2_le_threshold,5000,4,historical_density_minus_random,median_absolute_error,2.1063095244471413
2005,spco2_le_threshold,5000,4,historical_density_minus_random,p95_absolute_error,25.119298238842028
2005,spco2_le_threshold,5000,4,historical_density_minus_random,p99_absolute_error,46.04630902894516
2005,spco2_le_threshold,5000,5,spatial_coverage_minus_random,rmse,3.3974671032166732
2005,spco2_le_threshold,5000,5,spatial_coverage_minus_random,mae,1.1595976256279865
2005,spco2_le_threshold,5000,5,spatial_coverage_minus_random,median_absolute_error,0.8351652947808645
2005,spco2_le_threshold,5000,5,spatial_coverage_minus_random,p95_absolute_error,2.56445892472102
2005,spco2_le_threshold,5000,5,spatial_coverage_minus_random,p99_absolute_error,2.903782171538815
2005,spco2_le_threshold,5000,5,historical_density_minus_random,rmse,11.356245854390366
2005,spco2_le_threshold,5000,5,historical_density_minus_random,mae,5.437343399914351
2005,spco2_le_threshold,5000,5,historical_density_minus_random,median_absolute_error,1.9150161155921808
2005,spco2_le_threshold,5000,5,historical_density_minus_random,p95_absolute_error,25.750301858210868
2005,spco2_le_threshold,5000,5,historical_density_minus_random,p99_absolute_error,56.204754724865985
2005,spco2_le_threshold,5000,6,spatial_coverage_minus_random,rmse,1.191990017126244
2005,spco2_le_threshold,5000,6,spatial_coverage_minus_random,mae,1.2385217223775857
2005,spco2_le_threshold,5000,6,spatial_coverage_minus_random,median_absolute_error,1.033335788626033
2005,spco2_le_threshold,5000,6,spatial_coverage_minus_random,p95_absolute_error,2.2412242896793195
2005,spco2_le_threshold,5000,6,spatial_coverage_minus_random,p99_absolute_error,5.655522839066627
2005,spco2_le_threshold,5000,6,historical_density_minus_random,rmse,12.292481806985425
2005,spco2_le_threshold,5000,6,historical_density_minus_random,mae,6.1182150072447286
2005,spco2_le_threshold,5000,6,historical_density_minus_random,median_absolute_error,2.276026735417645
2005,spco2_le_threshold,5000,6,historical_density_minus_random,p95_absolute_error,29.576135893522455
2005,spco2_le_threshold,5000,6,historical_density_minus_random,p99_absolute_error,55.2756279308705
2005,spco2_le_threshold,5000,7,spatial_coverage_minus_random,rmse,1.3456365958554493
2005,spco2_le_threshold,5000,7,spatial_coverage_minus_random,mae,0.7520058277257569
2005,spco2_le_threshold,5000,7,spatial_coverage_minus_random,median_absolute_error,0.6911018990952869
2005,spco2_le_threshold,5000,7,spatial_coverage_minus_random,p95_absolute_error,1.117713422389702
